,ID,style,clothing_categories,mix_clothing_categories,하의_기장,하의_색상,하의_서브색상,하의_카테고리,하의_디테일,하의_소재,하의_프린트,하의_핏,상의_기장,상의_색상,상의_카테고리,상의_디테일,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,상의_서브색상,상의_옷깃,아우터_기장,아우터_색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_소재,아우터_프린트,아우터_핏,아우터_옷깃,아우터_서브색상,아우터_넥라인,원피스_기장,원피스_색상,원피스_카테고리,원피스_디테일,원피스_소매기장,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,원피스_서브색상,원피스_옷깃
103,1061129,아방가르드,"아우터, 하의",4,,블랙,,,,,,,,,,,,,,,,,,롱,네이비,점퍼,,긴팔,"['패딩', '퍼', '데님']",['레터링'],루즈,,그레이,후드,,,,,,,,,,,
104,1061130,아방가르드,"아우터, 하의",4,발목,블랙,,팬츠,,['데님'],['무지'],벨보텀,,,,,,,,,,,,롱,네이비,점퍼,,긴팔,"['패딩', '퍼', '데님']",['레터링'],루즈,,그레이,후드,,,,,,,,,,,
105,1061131,아방가르드,"아우터, 하의",4,,블랙,,,,,,,,,,,,,,,,,,롱,네이비,점퍼,,긴팔,"['패딩', '퍼', '데님']",['레터링'],루즈,,그레이,후드,,,,,,,,,,,
106,1061132,아방가르드,"아우터, 하의",4,발목,블랙,,팬츠,,['데님'],['무지'],벨보텀,,,,,,,,,,,,롱,네이비,점퍼,,긴팔,"['패딩', '퍼', '데님']",['레터링'],루즈,,그레이,후드,,,,,,,,,,,
107,1061133,아방가르드,"아우터, 하의",4,발목,블랙,,팬츠,,['데님'],['무지'],벨보텀,,,,,,,,,,,,롱,네이비,점퍼,,긴팔,"['패딩', '퍼', '데님']",['레터링'],루즈,,그레이,후드,,,,,,,,,,,
108,1061136,아방가르드,"아우터, 하의",4,,블랙,,,,,,,,,,,,,,,,,,롱,네이비,점퍼,,긴팔,"['패딩', '퍼', '데님']",['레터링'],루즈,,그레이,후드,,,,,,,,,,,
109,1061246,아방가르드,"아우터, 하의",4,발목,블루,,청바지,,['데님'],['무지'],스키니,,,,,,,,,,,,하프,브라운,재킷,['띠'],긴팔,['퍼'],,오버사이즈,,블루,노카라,,,,,,,,,,,
110,1061247,아방가르드,"아우터, 하의",4,발목,블루,,청바지,,['데님'],['무지'],스키니,,,,,,,,,,,,하프,브라운,재킷,['띠'],긴팔,['퍼'],,오버사이즈,,블루,노카라,,,,,,,,,,,
111,1061248,아방가르드,"아우터, 하의",4,발목,블루,,청바지,,['데님'],['무지'],스키니,,,,,,,,,,,,하프,브라운,재킷,['띠'],긴팔,['퍼'],,오버사이즈,,블루,노카라,,,,,,,,,,,
112,1061249,아방가르드,"아우터, 하의",4,,블루,,,,,,,,,,,,,,,,,,하프,브라운,재킷,['띠'],긴팔,['퍼'],,오버사이즈,,블루,노카라,,,,,,,,,,,
113,1061250,아방가르드,"아우터, 하의",4,,블루,,,,,,,,,,,,,,,,,,하프,브라운,재킷,['띠'],긴팔,['퍼'],,오버사이즈,,블루,노카라,,,,,,,,,,,
114,1061251,아방가르드,"아우터, 하의",4,발목,블루,,청바지,,['데님'],['무지'],스키니,,,,,,,,,,,,하프,브라운,재킷,['띠'],긴팔,['퍼'],,오버사이즈,,블루,노카라,,,,,,,,,,,
115,1061252,아방가르드,"아우터, 하의",4,발목,블루,,청바지,,['데님'],['무지'],스키니,,,,,,,,,,,,하프,브라운,재킷,['띠'],긴팔,['퍼'],,오버사이즈,,블루,노카라,,,,,,,,,,,
116,1061253,아방가르드,"아우터, 하의",4,,블루,,,,,,,,,,,,,,,,,,하프,브라운,재킷,['띠'],긴팔,['퍼'],,오버사이즈,,블루,노카라,,,,,,,,,,,
117,1061256,아방가르드,"아우터, 하의",4,발목,블루,,청바지,,['데님'],['무지'],스키니,,,,,,,,,,,,하프,브라운,재킷,['띠'],긴팔,['퍼'],,오버사이즈,,블루,노카라,,,,,,,,,,,
118,1061257,아방가르드,"아우터, 하의",4,발목,블루,,청바지,,['데님'],['무지'],스키니,,,,,,,,,,,,하프,브라운,재킷,['띠'],긴팔,['퍼'],,오버사이즈,,블루,노카라,,,,,,,,,,,
119,1061258,아방가르드,"아우터, 하의",4,발목,블루,,청바지,,['데님'],['무지'],스키니,,,,,,,,,,,,하프,브라운,재킷,['띠'],긴팔,['퍼'],,오버사이즈,,블루,노카라,,,,,,,,,,,
120,1061259,아방가르드,"아우터, 하의",4,,블루,,,,,,,,,,,,,,,,,,하프,브라운,재킷,['띠'],긴팔,['퍼'],,오버사이즈,,블루,노카라,,,,,,,,,,,
121,1061260,아방가르드,"아우터, 하의",4,발목,블루,,청바지,,['데님'],['무지'],스키니,,,,,,,,,,,,하프,브라운,재킷,['띠'],긴팔,['퍼'],,오버사이즈,,블루,노카라,,,,,,,,,,,
122,1061261,아방가르드,"아우터, 하의",4,발목,블루,,청바지,,['데님'],['무지'],스키니,,,,,,,,,,,,하프,브라운,재킷,['띠'],긴팔,['퍼'],,오버사이즈,,블루,노카라,,,,,,,,,,,
123,1061262,아방가르드,"아우터, 하의",4,발목,블루,,청바지,,['데님'],['무지'],스키니,,,,,,,,,,,,하프,브라운,재킷,['띠'],긴팔,['퍼'],,오버사이즈,,블루,노카라,,,,,,,,,,,
124,1061263,아방가르드,"아우터, 하의",4,발목,블루,,청바지,,['데님'],['무지'],스키니,,,,,,,,,,,,하프,브라운,재킷,['띠'],긴팔,['퍼'],,오버사이즈,,블루,노카라,,,,,,,,,,,
125,1061266,아방가르드,"아우터, 하의",4,발목,블루,,청바지,,['데님'],['무지'],스키니,,,,,,,,,,,,하프,브라운,재킷,['띠'],긴팔,['퍼'],,오버사이즈,,블루,노카라,,,,,,,,,,,
126,1061267,아방가르드,"아우터, 하의",4,,블루,,,,,,,,,,,,,,,,,,하프,브라운,재킷,['띠'],긴팔,['퍼'],,오버사이즈,,블루,노카라,,,,,,,,,,,
127,1061268,아방가르드,"아우터, 하의",4,발목,블루,,청바지,,['데님'],['무지'],스키니,,,,,,,,,,,,하프,브라운,재킷,['띠'],긴팔,['퍼'],,오버사이즈,,블루,노카라,,,,,,,,,,,
128,1061269,아방가르드,"아우터, 하의",4,발목,블루,,청바지,,['데님'],['무지'],스키니,,,,,,,,,,,,하프,브라운,재킷,['띠'],긴팔,['퍼'],,오버사이즈,,블루,노카라,,,,,,,,,,,
129,1061270,아방가르드,"아우터, 하의",4,발목,블루,,청바지,,['데님'],['무지'],스키니,,,,,,,,,,,,하프,브라운,재킷,,긴팔,['퍼'],,오버사이즈,,블루,,,,,,,,,,,,
130,1061271,아방가르드,"아우터, 하의",4,발목,블루,,청바지,,['데님'],['무지'],스키니,,,,,,,,,,,,하프,브라운,재킷,,긴팔,['퍼'],,오버사이즈,,블루,,,,,,,,,,,,
131,1061272,아방가르드,"아우터, 하의",4,발목,블루,,청바지,,['데님'],['무지'],스키니,,,,,,,,,,,,하프,브라운,재킷,,긴팔,['퍼'],,오버사이즈,,블루,,,,,,,,,,,,
132,1061273,아방가르드,"아우터, 하의",4,발목,블루,,청바지,,['데님'],['무지'],스키니,,,,,,,,,,,,하프,브라운,재킷,,긴팔,['퍼'],,오버사이즈,,블루,,,,,,,,,,,,
133,1061276,아방가르드,"아우터, 하의",4,,블루,,,,,,,,,,,,,,,,,,하프,브라운,재킷,['띠'],긴팔,['퍼'],,노멀,,블루,노카라,,,,,,,,,,,
134,1061277,아방가르드,"아우터, 하의",4,발목,블루,,청바지,,['데님'],['무지'],스키니,,,,,,,,,,,,하프,브라운,재킷,,긴팔,['퍼'],,오버사이즈,,블루,,,,,,,,,,,,
135,1061278,아방가르드,"아우터, 하의",4,,블루,,,,,,,,,,,,,,,,,,하프,브라운,재킷,['띠'],긴팔,['퍼'],,오버사이즈,,블루,노카라,,,,,,,,,,,
136,1061279,아방가르드,"아우터, 하의",4,발목,블루,,청바지,,['데님'],['무지'],스키니,,,,,,,,,,,,하프,브라운,재킷,['띠'],긴팔,['퍼'],,오버사이즈,,블루,노카라,,,,,,,,,,,
137,1061280,아방가르드,"아우터, 하의",4,,블루,,,,,,,,,,,,,,,,,,하프,브라운,재킷,['띠'],긴팔,['퍼'],,노멀,,블루,노카라,,,,,,,,,,,
138,1061281,아방가르드,"아우터, 하의",4,,블루,,,,,,,,,,,,,,,,,,하프,브라운,재킷,['띠'],긴팔,['퍼'],,노멀,,블루,노카라,,,,,,,,,,,
139,1061282,아방가르드,"아우터, 하의",4,발목,블루,,청바지,,['데님'],['무지'],스키니,,,,,,,,,,,,하프,브라운,재킷,['띠'],긴팔,['퍼'],,오버사이즈,,블루,노카라,,,,,,,,,,,
140,1061283,아방가르드,"아우터, 하의",4,,블루,,,,,,,,,,,,,,,,,,하프,브라운,재킷,['띠'],긴팔,['퍼'],,노멀,,블루,노카라,,,,,,,,,,,
141,1061286,아방가르드,"아우터, 하의",4,발목,블루,,청바지,,['데님'],['무지'],스키니,,,,,,,,,,,,하프,브라운,재킷,['띠'],긴팔,['퍼'],,오버사이즈,,블루,노카라,,,,,,,,,,,
142,1061316,아방가르드,"하의, 상의",3,발목,와인,블랙,팬츠,,['우븐'],['체크'],스키니,,네이비,티셔츠,,긴팔,['저지'],['그래픽'],라운드넥,루즈,베이지,,,,,,,,,,,,,,,,,,,,,,,
143,1061317,아방가르드,"하의, 상의",3,발목,와인,블랙,팬츠,,['우븐'],['체크'],스키니,,네이비,티셔츠,,긴팔,['저지'],['그래픽'],라운드넥,루즈,베이지,,,,,,,,,,,,,,,,,,,,,,,
144,1061318,아방가르드,"하의, 상의",3,발목,와인,블랙,팬츠,,['우븐'],['체크'],스키니,,네이비,티셔츠,,긴팔,['저지'],['그래픽'],라운드넥,루즈,베이지,,,,,,,,,,,,,,,,,,,,,,,
145,1061319,아방가르드,"하의, 상의",3,발목,와인,블랙,팬츠,,['우븐'],['체크'],스키니,,네이비,티셔츠,,긴팔,['저지'],['그래픽'],라운드넥,루즈,베이지,,,,,,,,,,,,,,,,,,,,,,,
146,1061320,아방가르드,"하의, 상의",3,발목,,,팬츠,,['우븐'],['체크'],스키니,,네이비,티셔츠,,긴팔,['저지'],['그래픽'],라운드넥,루즈,베이지,,,,,,,,,,,,,,,,,,,,,,,
147,1061321,아방가르드,"하의, 상의",3,발목,,,팬츠,,['우븐'],['체크'],스키니,,네이비,티셔츠,,긴팔,['저지'],['그래픽'],,루즈,베이지,,,,,,,,,,,,,,,,,,,,,,,
148,1061322,아방가르드,"하의, 상의",3,발목,,,팬츠,,['우븐'],['체크'],스키니,,네이비,티셔츠,,긴팔,['저지'],['그래픽'],라운드넥,루즈,핑크,,,,,,,,,,,,,,,,,,,,,,,
149,1061323,아방가르드,"하의, 상의",3,발목,,,팬츠,,['우븐'],['체크'],스키니,,네이비,티셔츠,,긴팔,['저지'],['그래픽'],라운드넥,루즈,핑크,,,,,,,,,,,,,,,,,,,,,,,
150,1061327,아방가르드,"하의, 상의",3,발목,와인,블랙,팬츠,,['우븐'],['체크'],스키니,,,티셔츠,,,['저지'],['그래픽'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
151,1061328,아방가르드,"하의, 상의",3,발목,와인,블랙,팬츠,,['우븐'],['체크'],스키니,,,티셔츠,,,['저지'],['그래픽'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
152,1061329,아방가르드,"하의, 상의",3,발목,와인,블랙,팬츠,,['우븐'],['체크'],스키니,,네이비,티셔츠,,긴팔,['저지'],['그래픽'],라운드넥,루즈,핑크,,,,,,,,,,,,,,,,,,,,,,,
153,1061330,아방가르드,"하의, 상의",3,발목,와인,블랙,팬츠,,['우븐'],['체크'],스키니,,네이비,티셔츠,,긴팔,['저지'],['그래픽'],라운드넥,루즈,핑크,,,,,,,,,,,,,,,,,,,,,,,
154,1061331,아방가르드,"하의, 상의",3,발목,와인,블랙,팬츠,,['우븐'],['체크'],스키니,,네이비,,,긴팔,,,,,핑크,,,,,,,,,,,,,,,,,,,,,,,
155,1061336,아방가르드,"하의, 상의",3,발목,와인,블랙,팬츠,,['우븐'],['체크'],스키니,,,티셔츠,,,['저지'],['그래픽'],,루즈,,,,,,,,,,,,,,,,,,,,,,,,
156,1061337,아방가르드,"하의, 상의",3,발목,와인,블랙,팬츠,,['우븐'],['체크'],스키니,,,티셔츠,,,['저지'],['그래픽'],,루즈,,,,,,,,,,,,,,,,,,,,,,,,
157,1061338,아방가르드,"하의, 상의",3,발목,와인,블랙,팬츠,,['우븐'],['체크'],스키니,,네이비,티셔츠,,긴팔,['저지'],['그래픽'],,루즈,베이지,,,,,,,,,,,,,,,,,,,,,,,
158,1061343,아방가르드,"하의, 상의",3,발목,와인,베이지,팬츠,,['우븐'],['체크'],스키니,,네이비,티셔츠,,긴팔,['저지'],['그래픽'],,루즈,베이지,,,,,,,,,,,,,,,,,,,,,,,
159,1069616,아방가르드,"하의, 상의",3,발목,블루,,청바지,"['단추', '포켓']",['데님'],['무지'],노멀,크롭,스카이블루,니트웨어,['지퍼'],반팔,['니트'],['무지'],,타이트,,셔츠칼라,,,,,,,,,,,,,,,,,,,,,,
160,1069618,아방가르드,"하의, 상의",3,발목,블루,,청바지,"['단추', '포켓']",['데님'],['무지'],노멀,크롭,스카이블루,니트웨어,['지퍼'],반팔,['니트'],['무지'],,타이트,,셔츠칼라,,,,,,,,,,,,,,,,,,,,,,
161,1069619,아방가르드,"하의, 상의",3,미니,블루,,청바지,"['포켓', '슬릿', '단추']",['데님'],['무지'],노멀,크롭,화이트,니트웨어,['지퍼'],반팔,['니트'],['무지'],,타이트,,셔츠칼라,,,,,,,,,,,,,,,,,,,,,,
162,1069622,아방가르드,"하의, 상의",3,미니,블루,,청바지,"['포켓', '슬릿', '단추']",['데님'],['무지'],노멀,크롭,화이트,니트웨어,['지퍼'],반팔,['니트'],['무지'],,타이트,,셔츠칼라,,,,,,,,,,,,,,,,,,,,,,
163,1072756,아방가르드,"하의, 원피스",1,미니,,,팬츠,['포켓'],['우븐'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,,,,미니,레드,드레스,"['컷아웃', '플레어']",반팔,['우븐'],['무지'],유넥,루즈,,
164,1072757,아방가르드,"하의, 원피스, 상의",9,미니,,,팬츠,['포켓'],['우븐'],['무지'],노멀,롱,,티셔츠,['컷아웃'],,['우븐'],['무지'],유넥,루즈,,,,,,,,,,,,,,,레드,,,반팔,,,,,,
165,1072758,아방가르드,"하의, 원피스",1,미니,,,팬츠,['포켓'],['우븐'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,,,,미니,레드,드레스,"['컷아웃', '플레어']",반팔,['우븐'],['무지'],유넥,루즈,,
166,1072759,아방가르드,"하의, 원피스",1,미니,,,팬츠,['포켓'],['우븐'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,,,,미니,레드,드레스,"['컷아웃', '플레어']",반팔,['우븐'],['무지'],유넥,루즈,,
167,1072760,아방가르드,"하의, 원피스",1,미니,,,팬츠,['포켓'],['우븐'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,,,,미니,레드,드레스,"['컷아웃', '플레어']",반팔,['우븐'],['무지'],유넥,루즈,,
168,1072761,아방가르드,"하의, 원피스",1,미니,,,팬츠,['포켓'],['우븐'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,,,,미니,레드,드레스,"['컷아웃', '플레어']",반팔,['우븐'],['무지'],,루즈,,
169,1072764,아방가르드,"하의, 원피스",1,미니,,,팬츠,['포켓'],['우븐'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,,,,미니,레드,드레스,"['컷아웃', '플레어']",반팔,['우븐'],['무지'],유넥,루즈,,
170,1075976,아방가르드,"하의, 원피스",1,,블랙,화이트,,,,,,,,,,,,,,,,,,,,,,,,,,,,맥시,,드레스,['리본'],,['우븐'],['그래픽'],브이넥,노멀,,
171,1077704,아방가르드,"원피스, 상의",5,,,,,,,,,,블랙,티셔츠,,긴팔,['저지'],['무지'],터틀넥,,,,,,,,,,,,,,,미디,카키,드레스,['플리츠'],긴팔,['우븐'],['믹스'],라운드넥,노멀,네온,
172,1077705,아방가르드,"원피스, 상의",5,,,,,,,,,,블랙,티셔츠,,긴팔,['저지'],['무지'],터틀넥,,,,,,,,,,,,,,,미디,카키,드레스,['플리츠'],긴팔,['우븐'],['믹스'],라운드넥,노멀,네온,
173,1077706,아방가르드,"원피스, 상의",5,,,,,,,,,,블랙,티셔츠,,긴팔,['저지'],['무지'],터틀넥,,,,,,,,,,,,,,,미디,카키,드레스,['플리츠'],긴팔,['우븐'],['믹스'],,노멀,네온,
174,1077707,아방가르드,"원피스, 상의",5,,,,,,,,,,블랙,티셔츠,,긴팔,['저지'],['무지'],터틀넥,,,,,,,,,,,,,,,미디,카키,드레스,['플리츠'],민소매,['우븐'],['믹스'],라운드넥,노멀,네온,
175,1077708,아방가르드,"하의, 상의",3,미디,와인,퍼플,스커트,['플리츠'],['우븐'],['믹스'],루즈,노멀,화이트,니트웨어,['니트꽈베기'],긴팔,['니트'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
176,1077709,아방가르드,"하의, 상의",3,미디,와인,퍼플,스커트,['플리츠'],['우븐'],['믹스'],루즈,노멀,화이트,니트웨어,['니트꽈베기'],긴팔,['니트'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
177,1077710,아방가르드,"하의, 상의",3,미디,와인,퍼플,스커트,['플리츠'],['우븐'],['믹스'],루즈,노멀,화이트,니트웨어,['니트꽈베기'],긴팔,['니트'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
178,1077711,아방가르드,"하의, 상의",3,미디,와인,퍼플,스커트,['플리츠'],['우븐'],['믹스'],루즈,노멀,화이트,니트웨어,['니트꽈베기'],긴팔,['니트'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
179,1077714,아방가르드,"하의, 상의",3,미디,와인,퍼플,스커트,['플리츠'],['우븐'],['믹스'],루즈,노멀,화이트,니트웨어,['니트꽈베기'],긴팔,['니트'],['무지'],,노멀,,,,,,,,,,,,,,,,,,,,,,,,
180,1077715,아방가르드,"하의, 상의",3,미디,와인,퍼플,스커트,['플리츠'],['우븐'],['믹스'],루즈,노멀,화이트,니트웨어,['니트꽈베기'],긴팔,['니트'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
181,1077717,아방가르드,"하의, 상의",3,미디,와인,퍼플,스커트,['플리츠'],['우븐'],['믹스'],루즈,노멀,화이트,니트웨어,['니트꽈베기'],긴팔,['니트'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
182,1081669,아방가르드,"아우터, 하의, 상의",10,발목,블랙,,팬츠,['슬릿'],['우븐'],['무지'],벨보텀,롱,화이트,셔츠,,긴팔,['우븐'],['무지'],,루즈,,셔츠칼라,하프,베이지,베스트,['프릴'],민소매,['니트'],['무지'],노멀,,,라운드넥,,,,,,,,,,,
183,1081670,아방가르드,"아우터, 하의, 상의",10,발목,블랙,,팬츠,['슬릿'],['우븐'],['무지'],벨보텀,롱,화이트,셔츠,,긴팔,['우븐'],['무지'],,루즈,,셔츠칼라,하프,베이지,베스트,['프릴'],민소매,['니트'],['무지'],노멀,,,라운드넥,,,,,,,,,,,
184,1081672,아방가르드,"아우터, 하의, 상의",10,발목,블랙,,팬츠,['슬릿'],['우븐'],['무지'],벨보텀,롱,화이트,셔츠,,긴팔,['우븐'],['무지'],,루즈,,,하프,베이지,베스트,"['프릴', '슬릿']",민소매,['니트'],['무지'],노멀,,,,,,,,,,,,,,
185,1081676,아방가르드,"아우터, 하의, 상의",10,발목,블랙,,팬츠,['슬릿'],['우븐'],['무지'],벨보텀,,화이트,,,긴팔,,,,,,,,베이지,,,민소매,,,,,,,,,,,,,,,,,
186,1081677,아방가르드,"아우터, 하의, 상의",10,발목,블랙,,팬츠,['슬릿'],['우븐'],['무지'],벨보텀,롱,화이트,셔츠,,긴팔,['우븐'],['무지'],,루즈,,셔츠칼라,하프,베이지,베스트,['프릴'],민소매,['니트'],['무지'],노멀,,,라운드넥,,,,,,,,,,,
187,1081678,아방가르드,"아우터, 하의, 상의",10,발목,블랙,,팬츠,['슬릿'],['우븐'],['무지'],벨보텀,롱,화이트,셔츠,,긴팔,['우븐'],['무지'],,루즈,,,하프,베이지,베스트,"['프릴', '슬릿']",민소매,['니트'],['무지'],노멀,,,,,,,,,,,,,,
188,1081679,아방가르드,"아우터, 하의, 상의",10,발목,블랙,,팬츠,['슬릿'],['우븐'],['무지'],벨보텀,롱,화이트,셔츠,,긴팔,['우븐'],['무지'],,루즈,,,하프,베이지,베스트,"['프릴', '슬릿']",민소매,['니트'],['무지'],노멀,,,,,,,,,,,,,,
189,1081796,아방가르드,"하의, 상의",3,발목,블랙,그레이,팬츠,,['우븐'],['무지'],와이드,롱,블랙,티셔츠,['슬릿'],긴팔,['우븐'],['무지'],라운드넥,루즈,그레이,,,,,,,,,,,,,,,,,,,,,,,
190,1081798,아방가르드,"하의, 상의",3,발목,블랙,그레이,팬츠,,['우븐'],['무지'],와이드,롱,블랙,티셔츠,['슬릿'],긴팔,['우븐'],['무지'],라운드넥,루즈,그레이,,,,,,,,,,,,,,,,,,,,,,,
191,1081800,아방가르드,"하의, 상의",3,발목,블랙,그레이,팬츠,,['우븐'],['무지'],와이드,롱,블랙,티셔츠,['슬릿'],긴팔,['우븐'],['무지'],라운드넥,루즈,그레이,,,,,,,,,,,,,,,,,,,,,,,
192,1081802,아방가르드,"하의, 상의",3,발목,블랙,그레이,팬츠,,['우븐'],['무지'],와이드,롱,블랙,티셔츠,['슬릿'],긴팔,['우븐'],['무지'],라운드넥,루즈,그레이,,,,,,,,,,,,,,,,,,,,,,,
193,1081806,아방가르드,"하의, 상의",3,발목,블랙,그레이,팬츠,,['우븐'],['무지'],와이드,롱,블랙,티셔츠,['슬릿'],긴팔,['우븐'],['무지'],라운드넥,루즈,그레이,,,,,,,,,,,,,,,,,,,,,,,
194,1118984,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['저지'],['무지'],와이드,노멀,화이트,티셔츠,,7부소매,['우븐'],['도트'],라운드넥,노멀,블랙,,,,,,,,,,,,,,,,,,,,,,,
195,1118985,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['저지'],['무지'],와이드,노멀,화이트,티셔츠,,7부소매,['우븐'],['도트'],라운드넥,노멀,블랙,,,,,,,,,,,,,,,,,,,,,,,
196,1118989,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['저지'],['무지'],노멀,노멀,화이트,티셔츠,,7부소매,['우븐'],['도트'],,노멀,블랙,,,,,,,,,,,,,,,,,,,,,,,
197,1118990,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['저지'],['무지'],노멀,노멀,화이트,티셔츠,,7부소매,['우븐'],['도트'],,노멀,블랙,,,,,,,,,,,,,,,,,,,,,,,
