,ID,style,clothing_categories,mix_clothing_categories,하의_기장,하의_색상,하의_카테고리,하의_소재,하의_프린트,하의_핏,상의_기장,상의_색상,상의_카테고리,상의_디테일,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,아우터_기장,아우터_색상,아우터_카테고리,아우터_옷깃,아우터_디테일,아우터_소매기장,아우터_소재,아우터_프린트,아우터_핏,하의_디테일,아우터_넥라인,상의_서브색상,아우터_서브색상,원피스_기장,원피스_색상,원피스_서브색상,원피스_카테고리,원피스_디테일,원피스_소매기장,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,상의_옷깃,하의_서브색상,원피스_옷깃
100,1129102,웨스턴,"아우터, 하의, 상의",10,,네이비,청바지,['데님'],['무지'],스키니,노멀,오렌지,니트웨어,,없음,['니트'],['무지'],터틀넥,루즈,노말,블랙,점퍼,테일러드칼라,,긴팔,"['퍼', '우븐']",['무지'],루즈,,,,베이지,,,,,,,,,,,,,
101,1129105,웨스턴,"아우터, 하의, 상의",10,,네이비,청바지,['데님'],['무지'],스키니,노멀,오렌지,니트웨어,,없음,['니트'],['무지'],터틀넥,루즈,노말,블랙,점퍼,테일러드칼라,,긴팔,"['퍼', '우븐']",['무지'],루즈,,,,베이지,,,,,,,,,,,,,
102,1129106,웨스턴,"아우터, 하의",4,,블루,청바지,['데님'],['무지'],스키니,,,,,,,,,,노말,블랙,점퍼,테일러드칼라,,긴팔,"['퍼', '우븐']",['무지'],루즈,,,,베이지,,,,,,,,,,,,,
103,1129107,웨스턴,"아우터, 하의",4,발목,블루,청바지,['데님'],['무지'],스키니,,,,,,,,,,노말,블랙,점퍼,테일러드칼라,,긴팔,"['퍼', '우븐']",['무지'],루즈,,,,베이지,,,,,,,,,,,,,
104,1129108,웨스턴,"아우터, 하의, 상의",10,발목,네이비,청바지,['데님'],['무지'],스키니,노멀,오렌지,니트웨어,,없음,['니트'],['무지'],터틀넥,루즈,노말,블랙,점퍼,테일러드칼라,,긴팔,"['퍼', '우븐']",['무지'],루즈,,,,베이지,,,,,,,,,,,,,
105,1129109,웨스턴,"아우터, 하의",4,발목,블루,청바지,['데님'],['무지'],스키니,,,,,,,,,,노말,블랙,점퍼,테일러드칼라,,긴팔,"['퍼', '우븐']",['무지'],루즈,,,,베이지,,,,,,,,,,,,,
106,1129141,웨스턴,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],['무지'],노멀,,블랙,니트웨어,,없음,['니트'],['무지'],라운드넥,,롱,블랙,코트,테일러드칼라,['포켓'],긴팔,"['플리스', '가죽']",['무지'],루즈,,,,화이트,,,,,,,,,,,,,
107,1129142,웨스턴,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],['무지'],노멀,,블랙,니트웨어,,없음,['니트'],['무지'],라운드넥,,롱,블랙,코트,테일러드칼라,['포켓'],긴팔,"['플리스', '가죽']",['무지'],루즈,,,,화이트,,,,,,,,,,,,,
108,1129145,웨스턴,"아우터, 하의, 상의",10,,블루,청바지,['데님'],['무지'],노멀,,블랙,니트웨어,,없음,['니트'],['무지'],라운드넥,,롱,블랙,코트,테일러드칼라,['포켓'],긴팔,"['플리스', '가죽']",['무지'],루즈,,,,화이트,,,,,,,,,,,,,
109,1129146,웨스턴,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],['무지'],노멀,,블랙,니트웨어,,없음,['니트'],['무지'],라운드넥,,롱,블랙,코트,테일러드칼라,['포켓'],긴팔,"['플리스', '가죽']",['무지'],루즈,,,,화이트,,,,,,,,,,,,,
110,1129147,웨스턴,"아우터, 하의, 상의",10,,블루,청바지,['데님'],['무지'],노멀,,블랙,니트웨어,,없음,['니트'],['무지'],라운드넥,,롱,블랙,코트,테일러드칼라,['포켓'],긴팔,"['플리스', '가죽']",['무지'],루즈,,,,화이트,,,,,,,,,,,,,
111,1129148,웨스턴,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],['무지'],노멀,,블랙,니트웨어,,없음,['니트'],['무지'],라운드넥,,롱,블랙,코트,테일러드칼라,['포켓'],긴팔,"['플리스', '가죽']",['무지'],루즈,,,,화이트,,,,,,,,,,,,,
112,1129149,웨스턴,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],['무지'],노멀,,블랙,니트웨어,,없음,['니트'],['무지'],라운드넥,,롱,블랙,코트,테일러드칼라,['포켓'],긴팔,"['플리스', '가죽']",['무지'],루즈,,,,화이트,,,,,,,,,,,,,
113,1129150,웨스턴,"아우터, 상의",2,,,,,,,,블랙,니트웨어,,없음,['니트'],['무지'],라운드넥,,롱,블랙,코트,테일러드칼라,['포켓'],긴팔,"['플리스', '가죽']",['무지'],루즈,,,,화이트,,,,,,,,,,,,,
114,1129151,웨스턴,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],['무지'],노멀,,블랙,니트웨어,,없음,['니트'],['무지'],라운드넥,,롱,블랙,코트,테일러드칼라,['포켓'],긴팔,"['플리스', '가죽']",['무지'],루즈,,,,화이트,,,,,,,,,,,,,
115,1129152,웨스턴,"아우터, 하의",4,발목,블루,청바지,['데님'],['무지'],노멀,,,,,,,,,,롱,블랙,코트,테일러드칼라,['포켓'],긴팔,"['플리스', '가죽']",['무지'],루즈,,,,화이트,,,,,,,,,,,,,
116,1129246,웨스턴,"아우터, 하의, 상의",10,발목,블랙,팬츠,['우븐'],['무지'],스키니,,블랙,티셔츠,,없음,['우븐'],['무지'],라운드넥,노멀,롱,브라운,코트,셔츠칼라,"['포켓', '지퍼']",긴팔,"['플리스', '가죽']",['무지'],오버사이즈,['디스트로이드'],,,베이지,,,,,,,,,,,,,
117,1129248,웨스턴,"아우터, 하의",4,발목,블랙,팬츠,['우븐'],['무지'],스키니,,,,,,,,,,롱,브라운,코트,셔츠칼라,"['포켓', '지퍼']",긴팔,"['플리스', '가죽']",['무지'],오버사이즈,['디스트로이드'],,,베이지,,,,,,,,,,,,,
118,1129249,웨스턴,"아우터, 상의",2,,,,,,,,,티셔츠,,,['우븐'],['무지'],라운드넥,노멀,롱,브라운,코트,셔츠칼라,"['포켓', '지퍼']",긴팔,"['플리스', '가죽']",['무지'],오버사이즈,,,,베이지,,,,,,,,,,,,,
119,1129251,웨스턴,"아우터, 상의",2,,,,,,,,블랙,티셔츠,,없음,['우븐'],['무지'],라운드넥,노멀,롱,브라운,코트,셔츠칼라,"['포켓', '지퍼']",긴팔,"['플리스', '가죽']",['무지'],오버사이즈,,,,베이지,,,,,,,,,,,,,
120,1129252,웨스턴,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],스키니,,블랙,티셔츠,,없음,['우븐'],['무지'],라운드넥,노멀,롱,브라운,코트,셔츠칼라,"['포켓', '지퍼']",긴팔,"['플리스', '가죽']",['무지'],오버사이즈,['디스트로이드'],,,베이지,,,,,,,,,,,,,
121,1129355,웨스턴,"아우터, 하의",4,발목,블랙,래깅스,['스판덱스'],['무지'],스키니,,,,,,,,,,롱,카키,코트,밴드칼라,"['포켓', '스트링']",긴팔,"['우븐', '플리스']",['무지'],오버사이즈,,,,화이트,,,,,,,,,,,,,
122,1129356,웨스턴,"아우터, 하의",4,발목,블랙,래깅스,['스판덱스'],['무지'],스키니,,,,,,,,,,롱,카키,코트,밴드칼라,"['포켓', '스트링']",긴팔,"['우븐', '플리스']",['무지'],오버사이즈,,,,화이트,,,,,,,,,,,,,
123,1129357,웨스턴,"아우터, 하의",4,발목,블랙,래깅스,['스판덱스'],['무지'],스키니,,,,,,,,,,롱,카키,코트,밴드칼라,"['포켓', '스트링']",긴팔,"['우븐', '플리스']",['무지'],오버사이즈,,,,화이트,,,,,,,,,,,,,
124,1129359,웨스턴,"아우터, 하의",4,발목,블랙,래깅스,['스판덱스'],['무지'],스키니,,,,,,,,,,롱,카키,코트,밴드칼라,"['포켓', '스트링']",긴팔,"['우븐', '플리스']",['무지'],오버사이즈,,,,화이트,,,,,,,,,,,,,
125,1129363,웨스턴,"아우터, 하의",4,발목,블랙,래깅스,['스판덱스'],['무지'],스키니,,,,,,,,,,롱,블랙,코트,밴드칼라,"['포켓', '스트링']",긴팔,"['우븐', '플리스']",['무지'],오버사이즈,,,,화이트,,,,,,,,,,,,,
126,1153773,웨스턴,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],벨보텀,,브라운,블라우스,"['슬릿', '러플']",긴팔,"['시폰', '우븐']",['무지'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,,,
127,1153774,웨스턴,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],벨보텀,,브라운,블라우스,"['슬릿', '러플']",긴팔,"['시폰', '우븐']",['무지'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,,,
128,1153777,웨스턴,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],벨보텀,,브라운,블라우스,"['슬릿', '러플']",긴팔,"['시폰', '우븐']",['무지'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,,,
129,1153783,웨스턴,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],벨보텀,,브라운,블라우스,"['슬릿', '러플']",긴팔,"['시폰', '우븐']",['무지'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,,,
130,1160436,웨스턴,"하의, 상의",3,미디,브라운,스커트,['스웨이드'],['무지'],와이드,,화이트,셔츠,"['드롭숄더', '단추']",긴팔,['우븐'],['스트라이프'],,루즈,,,,,,,,,,"['러플', '플레어', '비대칭']",,실버,,,,,,,,,,,,셔츠칼라,,
131,1160438,웨스턴,"하의, 상의",3,미디,브라운,스커트,['스웨이드'],['무지'],와이드,,화이트,셔츠,"['드롭숄더', '단추']",긴팔,['우븐'],['스트라이프'],,루즈,,,,,,,,,,"['러플', '플레어', '비대칭']",,카키,,,,,,,,,,,,셔츠칼라,,
132,1160439,웨스턴,"하의, 상의",3,미디,브라운,스커트,['스웨이드'],['무지'],와이드,,화이트,셔츠,"['드롭숄더', '단추']",긴팔,['우븐'],['스트라이프'],,루즈,,,,,,,,,,"['러플', '플레어', '비대칭']",,카키,,,,,,,,,,,,셔츠칼라,,
133,1160440,웨스턴,"하의, 상의",3,미디,브라운,스커트,['스웨이드'],['무지'],와이드,,화이트,셔츠,"['드롭숄더', '단추']",긴팔,['우븐'],['스트라이프'],,루즈,,,,,,,,,,"['러플', '플레어', '비대칭']",,카키,,,,,,,,,,,,셔츠칼라,,
134,1160441,웨스턴,"하의, 상의",3,미디,브라운,스커트,['스웨이드'],['무지'],와이드,,화이트,셔츠,"['드롭숄더', '단추']",긴팔,['우븐'],['스트라이프'],,루즈,,,,,,,,,,"['러플', '플레어', '비대칭']",,카키,,,,,,,,,,,,셔츠칼라,,
135,1160442,웨스턴,"하의, 상의",3,미디,브라운,스커트,['스웨이드'],['무지'],와이드,,화이트,셔츠,['드롭숄더'],긴팔,['우븐'],['스트라이프'],,루즈,,,,,,,,,,"['러플', '플레어', '비대칭']",,실버,,,,,,,,,,,,셔츠칼라,,
136,1162516,웨스턴,"하의, 상의",3,미니,브라운,스커트,['코듀로이'],,노멀,롱,브라운,셔츠,['단추'],긴팔,['코듀로이'],,,루즈,,,,,,,,,,,,,,,,,,,,,,,,,,
137,1162517,웨스턴,"하의, 상의",3,미니,브라운,스커트,['코듀로이'],,노멀,롱,브라운,셔츠,"['단추', '드롭숄더']",긴팔,['코듀로이'],,,루즈,,,,,,,,,,,,,,,,,,,,,,,,셔츠칼라,,
138,1162518,웨스턴,"하의, 상의",3,미니,브라운,스커트,['코듀로이'],,노멀,롱,브라운,셔츠,"['단추', '드롭숄더', '포켓']",긴팔,['코듀로이'],,,루즈,,,,,,,,,,,,,,,,,,,,,,,,셔츠칼라,,
139,1162519,웨스턴,"하의, 상의",3,미니,브라운,스커트,['코듀로이'],,노멀,롱,브라운,셔츠,['단추'],긴팔,['코듀로이'],,,루즈,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1162520,웨스턴,"하의, 상의",3,미니,,스커트,['코듀로이'],,노멀,롱,브라운,셔츠,"['단추', '드롭숄더', '포켓']",긴팔,['코듀로이'],,,루즈,,,,,,,,,,,,,,,,,,,,,,,,셔츠칼라,,
141,1162521,웨스턴,"아우터, 하의, 상의",10,미니,브라운,스커트,['코듀로이'],,노멀,노멀,브라운,셔츠,['단추'],없음,['코듀로이'],,,루즈,하프,베이지,점퍼,,['지퍼'],긴팔,['플리스'],,루즈,,,,,,,,,,,,,,,셔츠칼라,,
142,1162522,웨스턴,"아우터, 하의, 상의",10,미니,브라운,스커트,['코듀로이'],,노멀,,브라운,셔츠,['단추'],없음,['코듀로이'],,,,하프,베이지,점퍼,,"['지퍼', '포켓']",긴팔,['플리스'],,루즈,,,,화이트,,,,,,,,,,,,,
143,1162523,웨스턴,"하의, 상의",3,미니,브라운,스커트,['코듀로이'],,노멀,롱,브라운,셔츠,"['단추', '드롭숄더', '포켓']",긴팔,['코듀로이'],,,루즈,,,,,,,,,,,,,,,,,,,,,,,,셔츠칼라,,
144,1176475,웨스턴,"아우터, 하의, 상의",10,발목,블랙,스커트,['가죽'],['무지'],와이드,,블랙,니트웨어,,없음,['니트'],['무지'],터틀넥,타이트,노말,베이지,재킷,,,긴팔,['퍼'],['호피'],노멀,['플리츠'],브이넥,,브라운,,,,,,,,,,,,,
145,1176477,웨스턴,"아우터, 하의, 상의",10,발목,블랙,스커트,['가죽'],['무지'],와이드,,블랙,,,없음,,,,,노말,베이지,재킷,,,긴팔,['퍼'],['호피'],노멀,['플리츠'],브이넥,,브라운,,,,,,,,,,,,,
146,1176556,웨스턴,"아우터, 상의",2,,,,,,,롱,브라운,니트웨어,,긴팔,['니트'],['믹스'],라운드넥,루즈,노말,베이지,점퍼,테일러드칼라,['버클'],긴팔,"['퍼', '스웨이드']",['무지'],노멀,,,화이트,,,,,,,,,,,,,,
147,1176557,웨스턴,"아우터, 하의, 상의",10,,블루,,,,,롱,브라운,니트웨어,,긴팔,['니트'],['믹스'],라운드넥,루즈,노말,베이지,점퍼,테일러드칼라,['버클'],긴팔,"['퍼', '스웨이드']",['무지'],노멀,,,화이트,,,,,,,,,,,,,,
148,1176558,웨스턴,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],['무지'],스키니,롱,브라운,니트웨어,,긴팔,['니트'],['믹스'],,루즈,노말,베이지,점퍼,,,긴팔,"['퍼', '스웨이드']",['무지'],노멀,,,화이트,,,,,,,,,,,,,,
149,1176559,웨스턴,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],['무지'],노멀,롱,브라운,니트웨어,,긴팔,['니트'],['믹스'],라운드넥,루즈,노말,베이지,점퍼,테일러드칼라,['버클'],긴팔,"['퍼', '스웨이드']",['무지'],노멀,,,화이트,,,,,,,,,,,,,,
150,1176563,웨스턴,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],['무지'],스키니,롱,브라운,니트웨어,,긴팔,['니트'],['믹스'],,루즈,노말,베이지,점퍼,,,긴팔,"['퍼', '스웨이드']",['무지'],노멀,,,화이트,,,,,,,,,,,,,,
151,1176564,웨스턴,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],['무지'],스키니,롱,브라운,니트웨어,,긴팔,['니트'],,,루즈,노말,베이지,점퍼,테일러드칼라,['버클'],긴팔,"['퍼', '스웨이드']",['무지'],노멀,,,화이트,,,,,,,,,,,,,,
152,1176565,웨스턴,"아우터, 하의, 상의",10,,블루,,,,,롱,브라운,니트웨어,,긴팔,['니트'],['믹스'],라운드넥,루즈,노말,베이지,점퍼,테일러드칼라,['버클'],긴팔,"['퍼', '스웨이드']",['무지'],노멀,,,화이트,,,,,,,,,,,,,,
153,1181979,웨스턴,"하의, 상의",3,발목,네이비,팬츠,['우븐'],['무지'],노멀,롱,브라운,셔츠,"['단추', '포켓']",긴팔,['가죽'],['뱀피'],,루즈,,,,,,,,,,,,,,,,,,,,,,,,셔츠칼라,,
154,1181981,웨스턴,"하의, 상의",3,미디,네이비,팬츠,['우븐'],['무지'],노멀,롱,카키,셔츠,"['포켓', '단추']",긴팔,['가죽'],['뱀피'],,루즈,,,,,,,,,,,,,,,,,,,,,,,,셔츠칼라,,
155,1181982,웨스턴,"하의, 상의",3,미디,네이비,팬츠,['우븐'],['무지'],노멀,롱,카키,셔츠,"['포켓', '단추']",긴팔,['가죽'],['뱀피'],,루즈,,,,,,,,,,,,,,,,,,,,,,,,셔츠칼라,,
156,1181983,웨스턴,"하의, 상의",3,미디,네이비,팬츠,['우븐'],['무지'],노멀,롱,카키,셔츠,"['포켓', '단추']",긴팔,['가죽'],['뱀피'],,루즈,,,,,,,,,,,,,,,,,,,,,,,,셔츠칼라,,
157,1181984,웨스턴,"하의, 상의",3,미디,네이비,팬츠,['우븐'],['무지'],노멀,롱,카키,셔츠,"['포켓', '단추']",긴팔,['가죽'],['뱀피'],,루즈,,,,,,,,,,,,,,,,,,,,,,,,셔츠칼라,,
158,1181985,웨스턴,"하의, 상의",3,미디,네이비,팬츠,['우븐'],['무지'],노멀,롱,카키,셔츠,"['포켓', '단추']",긴팔,['가죽'],['뱀피'],,루즈,,,,,,,,,,,,,,,,,,,,,,,,셔츠칼라,,
159,1181989,웨스턴,"하의, 상의",3,미디,네이비,팬츠,['우븐'],['무지'],노멀,롱,카키,셔츠,"['포켓', '단추']",긴팔,['가죽'],['뱀피'],,루즈,,,,,,,,,,,,,,,,,,,,,,,,셔츠칼라,,
160,1185274,웨스턴,"원피스, 상의",5,,,,,,,,블랙,티셔츠,,긴팔,['저지'],['스트라이프'],라운드넥,노멀,,,,,,,,,,,,화이트,,발목,블랙,,드레스,"['띠', '플레어']",민소매,['가죽'],['무지'],스위트하트,노멀,,,
161,1185275,웨스턴,"원피스, 상의",5,,,,,,,,블랙,티셔츠,,긴팔,['저지'],['스트라이프'],라운드넥,노멀,,,,,,,,,,,,화이트,,발목,블랙,,드레스,"['띠', '플레어']",민소매,['가죽'],['무지'],스위트하트,노멀,,,
162,1185276,웨스턴,"원피스, 상의",5,,,,,,,,블랙,티셔츠,,긴팔,['저지'],['스트라이프'],라운드넥,노멀,,,,,,,,,,,,화이트,,발목,블랙,,드레스,"['띠', '플레어']",민소매,['가죽'],['무지'],스위트하트,노멀,,,
163,1185277,웨스턴,"원피스, 상의",5,,,,,,,,블랙,티셔츠,,긴팔,['저지'],['스트라이프'],라운드넥,노멀,,,,,,,,,,,,화이트,,발목,블랙,,드레스,"['띠', '플레어']",민소매,['가죽'],['무지'],스위트하트,노멀,,,
164,1185278,웨스턴,"원피스, 상의",5,,,,,,,,블랙,티셔츠,,긴팔,['저지'],['스트라이프'],라운드넥,노멀,,,,,,,,,,,,화이트,,발목,블랙,,드레스,"['띠', '플레어']",민소매,['가죽'],['무지'],스위트하트,노멀,,,
165,1185279,웨스턴,"원피스, 상의",5,,,,,,,,블랙,티셔츠,,긴팔,['저지'],['스트라이프'],라운드넥,노멀,,,,,,,,,,,,화이트,,발목,블랙,,드레스,"['띠', '플레어']",민소매,['가죽'],['무지'],스위트하트,노멀,,,
166,1188114,웨스턴,"하의, 상의",3,,블랙,팬츠,['우븐'],['무지'],노멀,,브라운,티셔츠,,반팔,['벨벳'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
167,1188115,웨스턴,"하의, 상의",3,,블랙,팬츠,['우븐'],['무지'],노멀,,브라운,티셔츠,,반팔,['벨벳'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
168,1188116,웨스턴,"하의, 상의",3,,블랙,팬츠,['우븐'],['무지'],노멀,,브라운,티셔츠,,반팔,['벨벳'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
169,1188119,웨스턴,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],노멀,노멀,브라운,티셔츠,,반팔,['벨벳'],['무지'],,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
170,1188121,웨스턴,"하의, 상의",3,,블랙,팬츠,['우븐'],['무지'],노멀,,브라운,티셔츠,,반팔,['벨벳'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
171,1188122,웨스턴,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],노멀,,브라운,티셔츠,,반팔,['벨벳'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
172,1213896,웨스턴,"하의, 상의",3,미니,브라운,스커트,['가죽'],['무지'],스키니,노멀,베이지,티셔츠,,긴팔,['저지'],['무지'],터틀넥,노멀,,,,,,,,,,['스트링'],,,,,,,,,,,,,,,,
173,1213897,웨스턴,"하의, 상의",3,미니,브라운,스커트,['가죽'],['무지'],스키니,노멀,베이지,티셔츠,,긴팔,['저지'],['무지'],터틀넥,노멀,,,,,,,,,,['스트링'],,,,,,,,,,,,,,,,
174,1213900,웨스턴,"아우터, 하의, 상의",10,미니,브라운,스커트,['가죽'],['무지'],스키니,노멀,베이지,티셔츠,,없음,['저지'],['무지'],터틀넥,노멀,하프,화이트,재킷,셔츠칼라,['드롭숄더'],긴팔,"['퍼', '가죽']",,오버사이즈,['스트링'],,,,,,,,,,,,,,,,
175,1213902,웨스턴,"하의, 상의",3,미니,브라운,스커트,['가죽'],['무지'],스키니,노멀,베이지,티셔츠,,긴팔,['저지'],['무지'],터틀넥,노멀,,,,,,,,,,['스트링'],,,,,,,,,,,,,,,,
176,1219165,웨스턴,"하의, 상의",3,미니,브라운,스커트,['스웨이드'],,와이드,노멀,화이트,블라우스,"['단추', '러플']",긴팔,['우븐'],,,노멀,,,,,,,,,,"['러플', '플레어']",,,,,,,,,,,,,,셔츠칼라,,
177,1219166,웨스턴,"하의, 상의",3,미니,브라운,스커트,['스웨이드'],,와이드,노멀,화이트,블라우스,['단추'],긴팔,['우븐'],,,노멀,,,,,,,,,,"['러플', '플레어']",,,,,,,,,,,,,,,,
178,1219167,웨스턴,"하의, 상의",3,미니,브라운,스커트,['스웨이드'],,와이드,노멀,화이트,블라우스,"['단추', '러플']",긴팔,['우븐'],,,노멀,,,,,,,,,,"['러플', '플레어']",,,,,,,,,,,,,,셔츠칼라,,
179,1219168,웨스턴,"하의, 상의",3,미니,브라운,스커트,['스웨이드'],,와이드,노멀,화이트,블라우스,"['단추', '러플']",긴팔,['우븐'],,,노멀,,,,,,,,,,"['러플', '플레어']",,,,,,,,,,,,,,셔츠칼라,,
