,ID,style,clothing_categories,mix_clothing_categories,아우터_기장,아우터_색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_프린트,아우터_넥라인,아우터_핏,원피스_기장,원피스_카테고리,원피스_프린트,원피스_핏,원피스_색상,원피스_소매기장,하의_기장,하의_색상,하의_카테고리,하의_프린트,하의_핏,상의_기장,상의_색상,상의_카테고리,상의_디테일,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,하의_소재,아우터_소재,하의_디테일,하의_서브색상,상의_서브색상,아우터_서브색상,아우터_옷깃,원피스_디테일,원피스_소재,원피스_넥라인,상의_옷깃,원피스_서브색상,원피스_옷깃
119,1006101,스포티,"아우터, 하의",4,크롭,그레이,짚업,"['지퍼', '스트링', '셔링']",긴팔,['무지'],후드,루즈,,,,,,,발목,그레이,팬츠,['무지'],루즈,,,,,,,,,,['저지'],['저지'],['스트링'],,,,,,,,,,
120,1006104,스포티,"아우터, 하의",4,크롭,그레이,짚업,"['지퍼', '스트링', '셔링']",긴팔,['무지'],후드,루즈,,,,,,,발목,그레이,팬츠,['무지'],루즈,,,,,,,,,,['저지'],['저지'],['스트링'],,,,,,,,,,
121,1006105,스포티,"아우터, 하의",4,크롭,그레이,짚업,"['지퍼', '스트링', '셔링']",긴팔,['무지'],후드,루즈,,,,,,,발목,그레이,팬츠,['무지'],루즈,,,,,,,,,,['저지'],['저지'],['스트링'],,,,,,,,,,
122,1006106,스포티,"아우터, 하의",4,크롭,그레이,짚업,"['지퍼', '스트링', '셔링']",긴팔,['무지'],후드,루즈,,,,,,,발목,그레이,팬츠,['무지'],루즈,,,,,,,,,,['저지'],['저지'],['스트링'],,,,,,,,,,
123,1006107,스포티,"아우터, 하의",4,크롭,그레이,짚업,"['셔링', '스트링', '지퍼']",긴팔,['무지'],후드,루즈,,,,,,,,그레이,,,,,,,,,,,,,,['저지'],,,,,,,,,,,
124,1006108,스포티,"아우터, 하의",4,크롭,그레이,짚업,"['셔링', '스트링', '지퍼']",긴팔,['무지'],후드,루즈,,,,,,,,그레이,,,,,,,,,,,,,,['저지'],,,,,,,,,,,
125,1006109,스포티,"아우터, 하의",4,크롭,그레이,짚업,"['셔링', '스트링', '지퍼']",긴팔,['무지'],후드,루즈,,,,,,,,그레이,,,,,,,,,,,,,,['저지'],,,,,,,,,,,
126,1006110,스포티,"아우터, 하의",4,크롭,그레이,짚업,['셔링'],긴팔,['무지'],후드,루즈,,,,,,,발목,그레이,팬츠,['무지'],루즈,,,,,,,,,,['저지'],['저지'],['스트링'],,,,,,,,,,
127,1006111,스포티,"아우터, 하의",4,크롭,그레이,짚업,['셔링'],긴팔,['무지'],후드,루즈,,,,,,,발목,그레이,팬츠,['무지'],루즈,,,,,,,,,,['저지'],['저지'],['스트링'],,,,,,,,,,
128,1006114,스포티,"아우터, 하의",4,크롭,그레이,짚업,['셔링'],긴팔,['무지'],후드,루즈,,,,,,,발목,그레이,팬츠,['무지'],루즈,,,,,,,,,,['저지'],['저지'],['스트링'],,,,,,,,,,
129,1006115,스포티,"아우터, 하의",4,크롭,그레이,짚업,['셔링'],긴팔,['무지'],후드,루즈,,,,,,,발목,그레이,팬츠,['무지'],루즈,,,,,,,,,,['저지'],['저지'],['스트링'],,,,,,,,,,
130,1006116,스포티,"아우터, 하의",4,크롭,그레이,짚업,"['지퍼', '스트링', '셔링']",긴팔,['무지'],후드,루즈,,,,,,,발목,그레이,팬츠,['무지'],루즈,,,,,,,,,,['저지'],['저지'],['스트링'],,,,,,,,,,
131,1006117,스포티,"아우터, 하의",4,크롭,그레이,짚업,"['지퍼', '스트링', '셔링']",긴팔,['무지'],후드,루즈,,,,,,,발목,그레이,팬츠,['무지'],루즈,,,,,,,,,,['저지'],['저지'],['스트링'],,,,,,,,,,
132,1006118,스포티,"아우터, 하의",4,크롭,그레이,짚업,"['지퍼', '스트링', '셔링']",긴팔,['무지'],후드,루즈,,,,,,,발목,그레이,팬츠,['무지'],루즈,,,,,,,,,,['저지'],['저지'],['스트링'],,,,,,,,,,
133,1006119,스포티,"아우터, 하의",4,크롭,그레이,짚업,"['지퍼', '스트링', '셔링']",긴팔,['무지'],후드,루즈,,,,,,,발목,그레이,팬츠,['무지'],루즈,,,,,,,,,,['저지'],['저지'],['스트링'],,,,,,,,,,
134,1006121,스포티,"아우터, 하의",4,크롭,그레이,짚업,['셔링'],긴팔,['무지'],후드,루즈,,,,,,,,그레이,,,,,,,,,,,,,,['저지'],,,,,,,,,,,
135,1006124,스포티,"아우터, 하의",4,크롭,그레이,짚업,['셔링'],긴팔,['무지'],후드,루즈,,,,,,,발목,그레이,팬츠,['무지'],루즈,,,,,,,,,,['저지'],['저지'],['스트링'],,,,,,,,,,
136,1006125,스포티,"아우터, 하의",4,크롭,그레이,짚업,['셔링'],긴팔,['무지'],후드,루즈,,,,,,,발목,그레이,팬츠,['무지'],루즈,,,,,,,,,,['저지'],['저지'],['스트링'],,,,,,,,,,
137,1006126,스포티,"아우터, 하의",4,크롭,그레이,짚업,['셔링'],긴팔,['무지'],후드,루즈,,,,,,,발목,그레이,팬츠,['무지'],루즈,,,,,,,,,,['저지'],['저지'],['스트링'],,,,,,,,,,
138,1006127,스포티,"아우터, 하의",4,크롭,그레이,짚업,"['지퍼', '스트링', '셔링']",긴팔,['무지'],후드,루즈,,,,,,,발목,그레이,팬츠,['무지'],루즈,,,,,,,,,,['저지'],['저지'],['스트링'],,,,,,,,,,
139,1006128,스포티,"아우터, 하의",4,크롭,그레이,짚업,"['지퍼', '스트링', '셔링']",긴팔,['무지'],후드,루즈,,,,,,,발목,그레이,팬츠,['무지'],루즈,,,,,,,,,,['저지'],['저지'],['스트링'],,,,,,,,,,
140,1006129,스포티,"아우터, 하의",4,크롭,그레이,짚업,"['지퍼', '스트링', '셔링']",긴팔,['무지'],후드,루즈,,,,,,,발목,그레이,팬츠,['무지'],루즈,,,,,,,,,,['저지'],['저지'],['스트링'],,,,,,,,,,
141,1006130,스포티,"아우터, 하의",4,크롭,그레이,짚업,"['지퍼', '스트링', '셔링']",긴팔,['무지'],후드,루즈,,,,,,,발목,그레이,팬츠,['무지'],루즈,,,,,,,,,,['저지'],['저지'],['스트링'],,,,,,,,,,
142,1006131,스포티,"아우터, 하의",4,크롭,그레이,짚업,"['지퍼', '스트링', '셔링']",긴팔,['무지'],후드,루즈,,,,,,,발목,그레이,팬츠,['무지'],루즈,,,,,,,,,,['저지'],['저지'],['스트링'],,,,,,,,,,
143,1008059,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,래깅스,['무지'],스키니,노멀,네온,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,"['스판덱스', '저지']",,,,,,,,,,,,
144,1008060,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,래깅스,['무지'],스키니,노멀,네온,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],,오버사이즈,"['스판덱스', '저지']",,,,,,,,,,,,
145,1008061,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,래깅스,['무지'],스키니,롱,네온,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,"['스판덱스', '저지']",,,,,,,,,,,,
146,1008062,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,래깅스,['무지'],스키니,롱,네온,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,"['스판덱스', '저지']",,,,,,,,,,,,
147,1008065,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,래깅스,['무지'],스키니,롱,네온,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,"['스판덱스', '저지']",,,,,,,,,,,,
148,1008066,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,래깅스,['무지'],스키니,롱,네온,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,"['스판덱스', '저지']",,,,,,,,,,,,
149,1008067,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,래깅스,['무지'],스키니,롱,네온,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,"['스판덱스', '저지']",,,,,,,,,,,,
150,1008068,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,래깅스,['무지'],스키니,롱,네온,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,"['스판덱스', '저지']",,,,,,,,,,,,
151,1008069,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,래깅스,['무지'],스키니,롱,네온,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,"['스판덱스', '저지']",,,화이트,,,,,,,,,
152,1008070,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,래깅스,['무지'],스키니,롱,네온,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,"['스판덱스', '저지']",,,,,,,,,,,,
153,1008071,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,래깅스,['무지'],스키니,롱,네온,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,"['스판덱스', '저지']",,,화이트,,,,,,,,,
154,1008072,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,래깅스,['무지'],스키니,롱,네온,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,"['스판덱스', '저지']",,,,,,,,,,,,
155,1008075,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,래깅스,['무지'],스키니,롱,네온,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],,오버사이즈,"['스판덱스', '저지']",,,화이트,,,,,,,,,
156,1008076,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,래깅스,['무지'],스키니,롱,네온,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],,오버사이즈,"['스판덱스', '저지']",,,화이트,,,,,,,,,
157,1008077,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,래깅스,['무지'],스키니,롱,네온,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],,오버사이즈,"['스판덱스', '저지']",,,,,,,,,,,,
158,1008078,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,래깅스,['무지'],스키니,롱,네온,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,"['스판덱스', '저지']",,,화이트,,,,,,,,,
159,1008079,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,래깅스,['무지'],스키니,롱,네온,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,"['스판덱스', '저지']",,,화이트,,,,,,,,,
160,1008080,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,래깅스,['무지'],스키니,롱,네온,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,"['스판덱스', '저지']",,,,,,,,,,,,
161,1008081,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,래깅스,['무지'],스키니,롱,네온,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,"['스판덱스', '저지']",,,,,,,,,,,,
162,1008082,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,래깅스,['무지'],스키니,롱,네온,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,"['스판덱스', '저지']",,,화이트,,,,,,,,,
163,1008375,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['호피'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,오렌지,,,,,,,,,
164,1008376,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['호피'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,오렌지,,,,,,,,,
165,1008377,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['호피'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,오렌지,,,,,,,,,
166,1008378,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['호피'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],,오버사이즈,['스판덱스'],,,오렌지,,,,,,,,,
167,1008379,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['호피'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],,오버사이즈,['스판덱스'],,,오렌지,,,,,,,,,
168,1008380,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['호피'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,오렌지,,,,,,,,,
169,1008381,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['호피'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,오렌지,,,,,,,,,
170,1008382,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['호피'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,오렌지,,,,,,,,,
171,1008385,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['호피'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],,오버사이즈,['스판덱스'],,,오렌지,,,,,,,,,
172,1008386,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['호피'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],,오버사이즈,['스판덱스'],,,오렌지,,,,,,,,,
173,1008387,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['호피'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,오렌지,,,,,,,,,
174,1008388,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['호피'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,오렌지,,,,,,,,,
175,1008389,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['호피'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,오렌지,,,,,,,,,
176,1008390,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['호피'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,오렌지,,,,,,,,,
177,1008391,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['호피'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,오렌지,,,,,,,,,
178,1008392,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['호피'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,오렌지,,,,,,,,,
179,1008395,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['호피'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,오렌지,,,,,,,,,
180,1008396,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['호피'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,오렌지,,,,,,,,,
181,1008397,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['호피'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,오렌지,,,,,,,,,
182,1008398,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['호피'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,오렌지,,,,,,,,,
183,1008399,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['호피'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,오렌지,,,,,,,,,
184,1008400,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['호피'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,오렌지,,,,,,,,,
185,1008401,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['호피'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,오렌지,,,,,,,,,
186,1008402,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['호피'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,오렌지,,,,,,,,,
187,1008405,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['호피'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,오렌지,,,,,,,,,
188,1008406,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['호피'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,오렌지,,,,,,,,,
189,1008407,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['호피'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],,오버사이즈,['스판덱스'],,,오렌지,,,,,,,,,
190,1008408,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['호피'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],,오버사이즈,['스판덱스'],,,오렌지,,,,,,,,,
191,1008409,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['호피'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],,오버사이즈,['스판덱스'],,,오렌지,,,,,,,,,
192,1008410,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['호피'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,오렌지,,,,,,,,,
193,1008411,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['호피'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,오렌지,,,,,,,,,
194,1008412,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['호피'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,오렌지,,,,,,,,,
195,1008415,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['카무플라쥬'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,그레이,,,,,,,,,
196,1008416,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['카무플라쥬'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,그레이,,,,,,,,,
197,1008417,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['카무플라쥬'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,그레이,,,,,,,,,
198,1008418,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['카무플라쥬'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,그레이,,,,,,,,,
199,1008419,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['카무플라쥬'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,그레이,,,,,,,,,
200,1008420,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['카무플라쥬'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],"['무지', '레터링']",,오버사이즈,['스판덱스'],,,그레이,네이비,,,,,,,,
201,1008421,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['카무플라쥬'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,그레이,네이비,,,,,,,,
202,1008422,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['카무플라쥬'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,그레이,,,,,,,,,
203,1008425,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['카무플라쥬'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,그레이,,,,,,,,,
204,1008426,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['카무플라쥬'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,그레이,,,,,,,,,
205,1008427,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['카무플라쥬'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,그레이,네이비,,,,,,,,
206,1008428,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,브라운,래깅스,['카무플라쥬'],스키니,롱,화이트,티셔츠,['드롭숄더'],반팔,['저지'],['무지'],라운드넥,오버사이즈,['스판덱스'],,,그레이,,,,,,,,,
