,ID,style,clothing_categories,mix_clothing_categories,아우터_색상,아우터_카테고리,아우터_소매기장,아우터_소재,아우터_프린트,하의_기장,하의_색상,하의_카테고리,하의_소재,하의_프린트,하의_핏,아우터_기장,아우터_옷깃,아우터_디테일,아우터_핏,하의_디테일,상의_색상,상의_카테고리,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,상의_서브색상,아우터_넥라인,아우터_서브색상,상의_기장,상의_디테일,하의_서브색상,상의_옷깃,원피스_색상,원피스_소매기장,원피스_기장,원피스_카테고리,원피스_소재,원피스_프린트,원피스_넥라인,원피스_서브색상,원피스_디테일,원피스_핏,원피스_옷깃
114,1011823,젠더리스,"아우터, 하의",4,그린,재킷,긴팔,['린넨'],['무지'],발목,블루,청바지,['데님'],['무지'],노멀,하프,테일러드칼라,"['단추', '포켓', '자수']",노멀,,,,,,,,,,,화이트,,,,,,,,,,,,,,,
115,1011824,젠더리스,"아우터, 하의",4,그린,재킷,긴팔,['린넨'],['무지'],발목,블루,청바지,['데님'],['무지'],노멀,하프,테일러드칼라,"['단추', '포켓', '자수']",노멀,,,,,,,,,,,화이트,,,,,,,,,,,,,,,
116,1011825,젠더리스,"아우터, 하의",4,그린,재킷,긴팔,['린넨'],['무지'],발목,블루,청바지,['데님'],['무지'],노멀,하프,테일러드칼라,"['단추', '포켓', '자수']",노멀,,,,,,,,,,,화이트,,,,,,,,,,,,,,,
117,1011826,젠더리스,"아우터, 하의",4,그린,재킷,긴팔,['린넨'],['무지'],발목,블루,청바지,['데님'],['무지'],노멀,하프,테일러드칼라,,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
118,1011829,젠더리스,"아우터, 하의",4,그린,재킷,긴팔,['린넨'],['무지'],발목,블루,청바지,['데님'],['무지'],노멀,하프,테일러드칼라,['단추'],노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
119,1011830,젠더리스,"아우터, 하의",4,그린,재킷,긴팔,['린넨'],['무지'],발목,블루,청바지,['데님'],['무지'],노멀,하프,테일러드칼라,"['단추', '포켓']",노멀,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,,,,
120,1011831,젠더리스,"아우터, 하의",4,그린,재킷,긴팔,['린넨'],['무지'],발목,블루,청바지,['데님'],['무지'],노멀,하프,테일러드칼라,"['단추', '자수']",노멀,,,,,,,,,,,화이트,,,,,,,,,,,,,,,
121,1011832,젠더리스,"아우터, 하의",4,그린,재킷,긴팔,['린넨'],['무지'],발목,블루,청바지,['데님'],['무지'],노멀,하프,테일러드칼라,"['단추', '자수', '포켓']",노멀,['디스트로이드'],,,,,,,,,,화이트,,,,,,,,,,,,,,,
122,1011833,젠더리스,"아우터, 하의",4,그린,재킷,긴팔,['린넨'],['무지'],발목,블루,청바지,['데님'],['무지'],노멀,하프,테일러드칼라,"['단추', '자수', '포켓']",노멀,['디스트로이드'],,,,,,,,,,화이트,,,,,,,,,,,,,,,
123,1011834,젠더리스,"아우터, 하의",4,그린,재킷,긴팔,['린넨'],['무지'],발목,블루,청바지,['데님'],['무지'],노멀,하프,테일러드칼라,,노멀,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,,,,
124,1011835,젠더리스,"아우터, 하의",4,그린,재킷,긴팔,['린넨'],['무지'],발목,블루,청바지,['데님'],['무지'],노멀,하프,테일러드칼라,"['단추', '자수', '포켓']",노멀,['디스트로이드'],,,,,,,,,,화이트,,,,,,,,,,,,,,,
125,1011839,젠더리스,"아우터, 하의",4,그린,재킷,긴팔,['린넨'],['무지'],발목,블루,청바지,['데님'],['무지'],노멀,하프,테일러드칼라,"['단추', '자수', '포켓']",노멀,['디스트로이드'],,,,,,,,,,화이트,,,,,,,,,,,,,,,
126,1011840,젠더리스,"아우터, 하의",4,그린,재킷,긴팔,['린넨'],['무지'],발목,블루,청바지,['데님'],['무지'],노멀,하프,테일러드칼라,"['단추', '자수', '포켓']",노멀,,,,,,,,,,,화이트,,,,,,,,,,,,,,,
127,1013363,젠더리스,"하의, 상의",3,,,,,,미디,블랙,팬츠,['저지'],['무지'],와이드,,,,,,블랙,티셔츠,긴팔,['저지'],['무지'],라운드넥,노멀,,,,노멀,,,,,,,,,,,,,,
128,1013364,젠더리스,"하의, 상의",3,,,,,,미디,블랙,팬츠,['저지'],['무지'],와이드,,,,,,블랙,티셔츠,긴팔,['저지'],['무지'],라운드넥,노멀,,,,노멀,,,,,,,,,,,,,,
129,1013365,젠더리스,"하의, 상의",3,,,,,,미디,블랙,팬츠,['저지'],['무지'],와이드,,,,,,블랙,티셔츠,긴팔,['저지'],['무지'],라운드넥,노멀,,,,노멀,,,,,,,,,,,,,,
130,1013368,젠더리스,"하의, 상의",3,,,,,,미디,블랙,팬츠,['저지'],['무지'],와이드,,,,,,블랙,티셔츠,긴팔,['저지'],['무지'],라운드넥,노멀,,,,노멀,,,,,,,,,,,,,,
131,1013369,젠더리스,"하의, 상의",3,,,,,,미디,블랙,팬츠,['저지'],['무지'],와이드,,,,,,블랙,티셔츠,긴팔,['저지'],['무지'],라운드넥,노멀,,,,노멀,,,,,,,,,,,,,,
132,1013370,젠더리스,"하의, 상의",3,,,,,,미디,블랙,팬츠,['저지'],['무지'],와이드,,,,,,블랙,티셔츠,긴팔,['저지'],['무지'],라운드넥,노멀,,,,노멀,,,,,,,,,,,,,,
133,1013371,젠더리스,"하의, 상의",3,,,,,,미디,블랙,팬츠,['저지'],['무지'],와이드,,,,,,블랙,티셔츠,긴팔,['저지'],['무지'],라운드넥,노멀,,,,노멀,,,,,,,,,,,,,,
134,1013372,젠더리스,"하의, 상의",3,,,,,,미디,블랙,팬츠,['저지'],['무지'],와이드,,,,,,블랙,티셔츠,긴팔,['저지'],['무지'],라운드넥,노멀,,,,노멀,,,,,,,,,,,,,,
135,1013373,젠더리스,"하의, 상의",3,,,,,,미디,블랙,팬츠,['저지'],['무지'],와이드,,,,,,블랙,티셔츠,긴팔,['저지'],['무지'],라운드넥,노멀,,,,노멀,,,,,,,,,,,,,,
136,1013374,젠더리스,"하의, 상의",3,,,,,,미디,블랙,팬츠,['저지'],['무지'],와이드,,,,,,블랙,티셔츠,긴팔,['저지'],['무지'],라운드넥,노멀,,,,노멀,,,,,,,,,,,,,,
137,1013375,젠더리스,"하의, 상의",3,,,,,,미디,블랙,팬츠,['저지'],['무지'],와이드,,,,,,블랙,티셔츠,긴팔,['저지'],['무지'],라운드넥,노멀,,,,노멀,,,,,,,,,,,,,,
138,1013378,젠더리스,"하의, 상의",3,,,,,,미디,블랙,팬츠,['저지'],['무지'],와이드,,,,,,블랙,티셔츠,긴팔,['저지'],['무지'],라운드넥,노멀,,,,노멀,,,,,,,,,,,,,,
139,1013379,젠더리스,"하의, 상의",3,,,,,,미디,블랙,팬츠,['저지'],['무지'],와이드,,,,,,블랙,티셔츠,긴팔,['저지'],['무지'],라운드넥,노멀,,,,노멀,,,,,,,,,,,,,,
140,1013380,젠더리스,"하의, 상의",3,,,,,,미디,블랙,팬츠,['저지'],['무지'],와이드,,,,,,블랙,티셔츠,긴팔,['저지'],['무지'],라운드넥,노멀,,,,노멀,,,,,,,,,,,,,,
141,1013381,젠더리스,"하의, 상의",3,,,,,,미디,블랙,팬츠,['저지'],['무지'],와이드,,,,,,블랙,티셔츠,긴팔,['저지'],['무지'],라운드넥,노멀,,,,노멀,,,,,,,,,,,,,,
142,1013382,젠더리스,"하의, 상의",3,,,,,,미디,블랙,팬츠,['저지'],['무지'],와이드,,,,,,블랙,티셔츠,긴팔,['저지'],['무지'],라운드넥,노멀,,,,노멀,,,,,,,,,,,,,,
143,1013384,젠더리스,"하의, 상의",3,,,,,,미디,블랙,팬츠,['저지'],['무지'],와이드,,,,,,블랙,티셔츠,긴팔,['저지'],['무지'],라운드넥,노멀,,,,노멀,,,,,,,,,,,,,,
144,1013385,젠더리스,"하의, 상의",3,,,,,,미디,블랙,팬츠,['저지'],['무지'],와이드,,,,,,블랙,티셔츠,긴팔,['저지'],['무지'],라운드넥,노멀,,,,노멀,,,,,,,,,,,,,,
145,1013388,젠더리스,"하의, 상의",3,,,,,,미디,블랙,팬츠,['저지'],['무지'],와이드,,,,,,블랙,티셔츠,긴팔,['저지'],['무지'],라운드넥,노멀,,,,노멀,,,,,,,,,,,,,,
146,1013389,젠더리스,"하의, 상의",3,,,,,,미디,블랙,팬츠,['저지'],['무지'],와이드,,,,,,블랙,티셔츠,긴팔,['저지'],['무지'],라운드넥,노멀,,,,노멀,,,,,,,,,,,,,,
147,1013390,젠더리스,"하의, 상의",3,,,,,,미디,블랙,팬츠,['저지'],['무지'],와이드,,,,,,블랙,티셔츠,긴팔,['저지'],['무지'],라운드넥,노멀,,,,노멀,,,,,,,,,,,,,,
148,1013391,젠더리스,"하의, 상의",3,,,,,,미디,블랙,팬츠,['저지'],['무지'],와이드,,,,,,블랙,티셔츠,긴팔,['저지'],['무지'],라운드넥,노멀,,,,노멀,,,,,,,,,,,,,,
149,1013392,젠더리스,"하의, 상의",3,,,,,,미디,블랙,팬츠,['저지'],['무지'],와이드,,,,,,블랙,티셔츠,긴팔,['저지'],['무지'],라운드넥,노멀,,,,노멀,,,,,,,,,,,,,,
150,101367,젠더리스,"하의, 상의",3,,,,,,맥시,베이지,팬츠,['우븐'],['무지'],와이드,,,,,,브라운,니트웨어,긴팔,['니트'],,라운드넥,노멀,,,,,,,,,,,,,,,,,,
151,101501,젠더리스,"하의, 상의",3,,,,,,발목,화이트,팬츠,['울/캐시미어'],['무지'],와이드,,,,,,베이지,니트웨어,긴팔,['니트'],,터틀넥,루즈,,,,,,,,,,,,,,,,,,
152,101505,젠더리스,"하의, 상의",3,,,,,,발목,화이트,팬츠,['울/캐시미어'],['무지'],와이드,,,,,,베이지,니트웨어,긴팔,['니트'],,터틀넥,루즈,,,,,,,,,,,,,,,,,,
153,101510,젠더리스,"아우터, 하의",4,브라운,코트,긴팔,['울/캐시미어'],['무지'],발목,,팬츠,['울/캐시미어'],['무지'],와이드,하프,피터팬칼라,,루즈,,,,,,,,,,,,,,,,,,,,,,,,,,
154,101513,젠더리스,"아우터, 하의",4,브라운,코트,긴팔,['울/캐시미어'],['무지'],발목,블랙,팬츠,['울/캐시미어'],['무지'],와이드,하프,피터팬칼라,,루즈,,,,,,,,,,,,,,,,,,,,,,,,,,
155,101515,젠더리스,"아우터, 하의",4,브라운,코트,긴팔,['울/캐시미어'],['무지'],발목,블랙,팬츠,['울/캐시미어'],['무지'],와이드,하프,피터팬칼라,,루즈,,,,,,,,,,,,,,,,,,,,,,,,,,
156,1016822,젠더리스,"아우터, 하의",4,화이트,짚업,긴팔,['저지'],['무지'],발목,블루,청바지,['데님'],['무지'],노멀,하프,,"['스트링', '포켓']",오버사이즈,"['단추', '포켓', '디스트로이드']",,,,,,,,,,,,,,,,,,,,,,,,,
157,1016823,젠더리스,"아우터, 하의",4,화이트,짚업,긴팔,['저지'],['무지'],발목,블루,청바지,['데님'],['무지'],노멀,하프,,"['스트링', '포켓']",오버사이즈,"['단추', '포켓', '디스트로이드']",,,,,,,,,,,,,,,,,,,,,,,,,
158,1016824,젠더리스,"아우터, 하의",4,화이트,짚업,긴팔,['저지'],['무지'],발목,블루,청바지,['데님'],['무지'],노멀,하프,,"['스트링', '포켓']",오버사이즈,"['단추', '포켓', '디스트로이드']",,,,,,,,,,,,,,,,,,,,,,,,,
159,1016827,젠더리스,"아우터, 하의",4,화이트,짚업,긴팔,['저지'],['무지'],발목,블루,청바지,['데님'],['무지'],노멀,하프,,"['스트링', '포켓', '스티치']",오버사이즈,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,,,,
160,1016828,젠더리스,"아우터, 하의",4,화이트,짚업,긴팔,['저지'],['무지'],발목,블루,청바지,['데님'],['무지'],노멀,하프,,"['스트링', '포켓']",오버사이즈,"['단추', '포켓', '디스트로이드']",,,,,,,,,,,,,,,,,,,,,,,,,
161,1016829,젠더리스,"아우터, 하의",4,화이트,짚업,긴팔,['저지'],['무지'],발목,블루,청바지,['데님'],['무지'],노멀,하프,,"['스트링', '포켓']",오버사이즈,"['단추', '포켓', '디스트로이드']",,,,,,,,,,,,,,,,,,,,,,,,,
162,1016830,젠더리스,"아우터, 하의",4,화이트,짚업,긴팔,['저지'],['무지'],발목,블루,청바지,['데님'],['무지'],노멀,하프,,"['포켓', '스트링']",오버사이즈,"['단추', '지퍼', '스티치']",,,,,,,,,,,,,,,,,,,,,,,,,
163,1016831,젠더리스,"아우터, 하의",4,화이트,짚업,긴팔,['저지'],['무지'],발목,블루,청바지,['데님'],['무지'],노멀,하프,,"['포켓', '스티치']",오버사이즈,"['디스트로이드', '단추', '포켓', '지퍼', '스티치']",,,,,,,,,,,,,,,,,,,,,,,,,
164,1016832,젠더리스,"아우터, 하의",4,화이트,짚업,긴팔,['저지'],['무지'],발목,블루,청바지,['데님'],['무지'],노멀,하프,,"['스트링', '포켓', '스티치']",오버사이즈,['디스트로이드'],,,,,,,,,브이넥,,,,,,,,,,,,,,,,
165,1016833,젠더리스,"아우터, 하의",4,화이트,짚업,긴팔,['저지'],['무지'],발목,블루,청바지,['데님'],['무지'],노멀,하프,,"['포켓', '스트링', '스티치']",오버사이즈,"['지퍼', '디스트로이드']",,,,,,,,,,,,,,,,,,,,,,,,,
166,1016834,젠더리스,"아우터, 하의",4,화이트,짚업,긴팔,['저지'],['무지'],발목,블루,청바지,['데님'],['무지'],노멀,하프,,"['포켓', '스트링', '스티치']",오버사이즈,"['지퍼', '디스트로이드']",,,,,,,,,,,,,,,,,,,,,,,,,
167,1016837,젠더리스,"아우터, 하의",4,화이트,짚업,긴팔,['저지'],['무지'],발목,블루,청바지,['데님'],['무지'],노멀,하프,,"['포켓', '스티치']",오버사이즈,"['디스트로이드', '단추', '포켓', '지퍼', '스티치']",,,,,,,,,,,,,,,,,,,,,,,,,
168,1016840,젠더리스,"아우터, 하의",4,화이트,짚업,긴팔,['저지'],['무지'],발목,블루,청바지,['데님'],['무지'],노멀,하프,,"['포켓', '스티치']",오버사이즈,"['디스트로이드', '단추', '포켓', '지퍼', '스티치']",,,,,,,,,,,,,,,,,,,,,,,,,
169,1016841,젠더리스,"아우터, 하의",4,화이트,짚업,긴팔,['저지'],['무지'],발목,블루,청바지,['데님'],['무지'],노멀,하프,,"['포켓', '스티치']",오버사이즈,"['디스트로이드', '단추', '포켓', '지퍼', '스티치']",,,,,,,,,,,,,,,,,,,,,,,,,
170,1016857,젠더리스,"아우터, 하의",4,네이비,재킷,긴팔,['니트'],,발목,블루,청바지,['데님'],['무지'],노멀,,숄칼라,['스티치'],오버사이즈,"['포켓', '단추', '지퍼']",,,,,,,,,브이넥,화이트,,,,,,,,,,,,,,,
171,1016858,젠더리스,"아우터, 하의",4,네이비,재킷,긴팔,['니트'],,발목,블루,청바지,['데님'],['무지'],노멀,,숄칼라,['스티치'],오버사이즈,"['포켓', '단추', '지퍼']",,,,,,,,,브이넥,화이트,,,,,,,,,,,,,,,
172,1016861,젠더리스,"아우터, 하의",4,네이비,재킷,긴팔,['니트'],,발목,블루,청바지,['데님'],['무지'],노멀,,숄칼라,['스티치'],오버사이즈,"['포켓', '단추', '지퍼']",,,,,,,,,브이넥,화이트,,,,,,,,,,,,,,,
173,1016862,젠더리스,"아우터, 하의",4,네이비,재킷,긴팔,['니트'],,발목,블루,청바지,['데님'],['무지'],노멀,,숄칼라,['스티치'],오버사이즈,"['포켓', '단추', '지퍼']",,,,,,,,,브이넥,화이트,,,,,,,,,,,,,,,
174,1016863,젠더리스,"아우터, 하의",4,네이비,재킷,긴팔,['니트'],,발목,블루,청바지,['데님'],['무지'],노멀,,숄칼라,['스티치'],오버사이즈,"['포켓', '단추', '지퍼']",,,,,,,,,브이넥,화이트,,,,,,,,,,,,,,,
175,1016864,젠더리스,"아우터, 하의",4,네이비,재킷,긴팔,['니트'],,발목,블루,청바지,['데님'],['무지'],노멀,,숄칼라,['스티치'],오버사이즈,"['포켓', '단추', '지퍼']",,,,,,,,,브이넥,화이트,,,,,,,,,,,,,,,
176,1016891,젠더리스,"하의, 상의",3,,,,,,발목,블루,청바지,['데님'],['무지'],와이드,,,,,,실버,후드티,긴팔,['저지'],['무지'],보트넥,루즈,,,,롱,,,,,,,,,,,,,,
177,1016892,젠더리스,"하의, 상의",3,,,,,,발목,블루,청바지,['데님'],['무지'],와이드,,,,,,실버,후드티,긴팔,['저지'],['무지'],보트넥,루즈,,,,롱,,,,,,,,,,,,,,
178,1016893,젠더리스,"하의, 상의",3,,,,,,발목,블루,청바지,['데님'],['무지'],와이드,,,,,,실버,후드티,긴팔,['저지'],['무지'],보트넥,루즈,,,,롱,,,,,,,,,,,,,,
179,1016894,젠더리스,"하의, 상의",3,,,,,,발목,블루,청바지,['데님'],['무지'],와이드,,,,,,실버,후드티,긴팔,['저지'],['무지'],보트넥,루즈,,,,롱,,,,,,,,,,,,,,
180,1016898,젠더리스,"하의, 상의",3,,,,,,발목,블루,청바지,['데님'],['무지'],와이드,,,,,,실버,후드티,긴팔,['저지'],['무지'],보트넥,루즈,,,,롱,,,,,,,,,,,,,,
181,1016899,젠더리스,"하의, 상의",3,,,,,,발목,블루,청바지,['데님'],['무지'],와이드,,,,,,실버,후드티,긴팔,['저지'],['무지'],보트넥,루즈,,,,롱,,,,,,,,,,,,,,
182,1016902,젠더리스,"하의, 상의",3,,,,,,발목,블루,청바지,['데님'],['무지'],와이드,,,,,['디스트로이드'],실버,후드티,긴팔,['저지'],['무지'],라운드넥,루즈,,,,노멀,['띠'],,,,,,,,,,,,,
183,1016903,젠더리스,"하의, 상의",3,,,,,,발목,블루,청바지,['데님'],['무지'],와이드,,,,,['디스트로이드'],실버,후드티,긴팔,['저지'],['무지'],라운드넥,루즈,,,,노멀,['띠'],,,,,,,,,,,,,
184,1016904,젠더리스,"하의, 상의",3,,,,,,발목,블루,청바지,['데님'],['무지'],와이드,,,,,['디스트로이드'],실버,후드티,긴팔,['저지'],['무지'],라운드넥,루즈,,,,노멀,['띠'],,,,,,,,,,,,,
185,1016907,젠더리스,"하의, 상의",3,,,,,,발목,블루,청바지,['데님'],['무지'],와이드,,,,,['디스트로이드'],실버,후드티,긴팔,['저지'],['무지'],라운드넥,루즈,,,,노멀,['띠'],,,,,,,,,,,,,
186,1016908,젠더리스,"하의, 상의",3,,,,,,발목,블루,청바지,['데님'],['무지'],와이드,,,,,['디스트로이드'],실버,후드티,긴팔,['저지'],['무지'],라운드넥,루즈,,,,노멀,['띠'],,,,,,,,,,,,,
187,1016910,젠더리스,"하의, 상의",3,,,,,,발목,블루,청바지,['데님'],['무지'],와이드,,,,,['디스트로이드'],실버,후드티,긴팔,['저지'],['무지'],라운드넥,루즈,,,,노멀,['띠'],,,,,,,,,,,,,
188,1016914,젠더리스,"하의, 상의",3,,,,,,발목,블루,청바지,['데님'],['무지'],와이드,,,,,['디스트로이드'],실버,후드티,긴팔,['저지'],['무지'],라운드넥,루즈,,,,노멀,['띠'],,,,,,,,,,,,,
189,1016917,젠더리스,"하의, 상의",3,,,,,,발목,,청바지,['데님'],['무지'],와이드,,,,,['디스트로이드'],실버,후드티,긴팔,['저지'],['무지'],,루즈,,,,롱,,,,,,,,,,,,,,
190,1017022,젠더리스,"하의, 상의",3,,,,,,발목,스카이블루,청바지,['데님'],,와이드,,,,,"['포켓', '스티치']",화이트,티셔츠,긴팔,['저지'],['스트라이프'],라운드넥,오버사이즈,블랙,,,롱,,,,,,,,,,,,,,
191,1017023,젠더리스,"하의, 상의",3,,,,,,발목,스카이블루,청바지,['데님'],,와이드,,,,,"['포켓', '스티치']",화이트,티셔츠,긴팔,['저지'],['스트라이프'],라운드넥,오버사이즈,블랙,,,롱,,,,,,,,,,,,,,
192,1017026,젠더리스,"하의, 상의",3,,,,,,발목,스카이블루,청바지,['데님'],,와이드,,,,,"['포켓', '스티치']",화이트,티셔츠,긴팔,['저지'],['스트라이프'],라운드넥,오버사이즈,블랙,,,롱,,,,,,,,,,,,,,
193,1017031,젠더리스,"하의, 상의",3,,,,,,발목,스카이블루,청바지,['데님'],,와이드,,,,,"['포켓', '스티치']",화이트,티셔츠,긴팔,['저지'],['스트라이프'],,오버사이즈,블랙,,,,,,,,,,,,,,,,,
194,1017032,젠더리스,"하의, 상의",3,,,,,,발목,스카이블루,청바지,['데님'],,와이드,,,,,"['포켓', '스티치']",화이트,티셔츠,긴팔,['저지'],['스트라이프'],,오버사이즈,블랙,,,,,,,,,,,,,,,,,
195,1017033,젠더리스,"하의, 상의",3,,,,,,발목,스카이블루,청바지,['데님'],['무지'],와이드,,,,,"['포켓', '스티치', '지퍼']",화이트,티셔츠,긴팔,['저지'],['스트라이프'],라운드넥,루즈,블랙,,,롱,['스트링'],,,,,,,,,,,,,
196,1017034,젠더리스,"하의, 상의",3,,,,,,발목,스카이블루,청바지,['데님'],['무지'],와이드,,,,,"['포켓', '스티치', '지퍼']",화이트,티셔츠,긴팔,['저지'],['스트라이프'],라운드넥,루즈,블랙,,,롱,['스트링'],,,,,,,,,,,,,
197,1017035,젠더리스,"하의, 상의",3,,,,,,발목,스카이블루,청바지,['데님'],['무지'],와이드,,,,,"['포켓', '스티치', '지퍼']",화이트,티셔츠,긴팔,['저지'],['스트라이프'],라운드넥,루즈,블랙,,,롱,['스트링'],,,,,,,,,,,,,
198,1017036,젠더리스,"하의, 상의",3,,,,,,발목,스카이블루,청바지,['데님'],['무지'],와이드,,,,,"['포켓', '스티치', '지퍼']",화이트,티셔츠,긴팔,['저지'],['스트라이프'],라운드넥,루즈,블랙,,,롱,['스트링'],,,,,,,,,,,,,
199,1017041,젠더리스,"하의, 상의",3,,,,,,발목,그레이,팬츠,['데님'],,와이드,,,,,['포켓'],블랙,티셔츠,긴팔,['저지'],['스트라이프'],라운드넥,오버사이즈,화이트,,,롱,['단추'],,,,,,,,,,,,,
200,1017042,젠더리스,"하의, 상의",3,,,,,,발목,그레이,팬츠,['데님'],,와이드,,,,,['포켓'],블랙,티셔츠,긴팔,['저지'],['스트라이프'],라운드넥,오버사이즈,화이트,,,롱,['단추'],,,,,,,,,,,,,
201,1017044,젠더리스,"하의, 상의",3,,,,,,발목,그레이,팬츠,['데님'],,와이드,,,,,['포켓'],블랙,티셔츠,긴팔,['저지'],['스트라이프'],라운드넥,오버사이즈,화이트,,,롱,['단추'],,,,,,,,,,,,,
202,1017046,젠더리스,"하의, 상의",3,,,,,,발목,그레이,팬츠,['데님'],['무지'],루즈,,,,,,블랙,,긴팔,,,,,화이트,,,,,,,,,,,,,,,,,
203,1017049,젠더리스,"하의, 상의",3,,,,,,발목,그레이,팬츠,['데님'],,와이드,,,,,['포켓'],블랙,티셔츠,긴팔,['저지'],['스트라이프'],라운드넥,오버사이즈,화이트,,,롱,['단추'],,,,,,,,,,,,,
