,ID,style,clothing_categories,mix_clothing_categories,하의_기장,하의_색상,하의_카테고리,하의_소재,하의_프린트,하의_핏,상의_색상,상의_카테고리,상의_옷깃,상의_소매기장,상의_소재,상의_프린트,상의_핏,상의_서브색상,상의_기장,상의_디테일,상의_넥라인,하의_서브색상,하의_디테일,아우터_기장,아우터_색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_소재,아우터_프린트,아우터_넥라인,아우터_핏,아우터_서브색상,아우터_옷깃,원피스_카테고리,원피스_디테일,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,원피스_기장,원피스_색상,원피스_서브색상,원피스_소매기장,원피스_옷깃
116,1016561,레트로,"하의, 상의",3,발목,스카이블루,청바지,['데님'],['무지'],와이드,화이트,탑,,긴팔,['우븐'],['무지'],노멀,,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
117,1016562,레트로,"하의, 상의",3,발목,스카이블루,청바지,['데님'],['무지'],와이드,화이트,탑,,긴팔,['우븐'],['무지'],노멀,,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
118,1016563,레트로,"하의, 상의",3,발목,스카이블루,청바지,['데님'],['무지'],와이드,화이트,탑,,긴팔,['우븐'],['무지'],노멀,,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
119,1016564,레트로,"하의, 상의",3,발목,스카이블루,청바지,['데님'],['무지'],와이드,화이트,탑,,긴팔,['우븐'],['무지'],노멀,,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
120,1016567,레트로,"하의, 상의",3,발목,스카이블루,청바지,['데님'],['무지'],와이드,화이트,탑,,긴팔,['우븐'],['무지'],노멀,,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
121,1016568,레트로,"하의, 상의",3,발목,스카이블루,청바지,['데님'],['무지'],와이드,화이트,탑,,긴팔,['우븐'],['무지'],노멀,,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
122,1016569,레트로,"하의, 상의",3,발목,스카이블루,청바지,['데님'],['무지'],와이드,화이트,탑,,긴팔,['우븐'],['무지'],노멀,,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
123,1016570,레트로,"하의, 상의",3,발목,스카이블루,청바지,['데님'],['무지'],와이드,화이트,탑,,7부소매,['우븐'],['무지'],노멀,,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
124,1016571,레트로,"하의, 상의",3,발목,스카이블루,청바지,['데님'],['무지'],와이드,화이트,탑,,7부소매,['우븐'],['무지'],노멀,,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
125,1016572,레트로,"하의, 상의",3,발목,스카이블루,청바지,['데님'],['무지'],와이드,화이트,탑,,7부소매,['우븐'],['무지'],노멀,,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
126,1016573,레트로,"하의, 상의",3,발목,스카이블루,청바지,['데님'],['무지'],와이드,화이트,탑,,7부소매,['우븐'],['무지'],노멀,,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
127,1016577,레트로,"하의, 상의",3,발목,스카이블루,청바지,['데님'],['무지'],와이드,화이트,탑,,긴팔,['우븐'],['무지'],노멀,,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
128,1016578,레트로,"하의, 상의",3,발목,스카이블루,청바지,['데님'],['무지'],와이드,화이트,탑,,7부소매,['우븐'],['무지'],노멀,,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
129,1016607,레트로,"하의, 상의",3,발목,네이비,청바지,['데님'],,와이드,화이트,탑,,긴팔,['우븐'],"['무지', '레터링']",루즈,레드,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
130,1016608,레트로,"하의, 상의",3,발목,네이비,청바지,['데님'],,와이드,화이트,탑,,긴팔,['우븐'],"['무지', '레터링']",루즈,레드,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
131,1016609,레트로,"하의, 상의",3,발목,네이비,청바지,['데님'],,와이드,화이트,탑,,긴팔,['우븐'],"['무지', '레터링']",루즈,레드,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
132,1016610,레트로,"하의, 상의",3,발목,네이비,청바지,['데님'],,와이드,화이트,탑,,긴팔,['우븐'],"['무지', '레터링']",루즈,레드,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
133,1016611,레트로,"하의, 상의",3,발목,네이비,청바지,['데님'],,와이드,화이트,탑,,긴팔,['우븐'],"['무지', '레터링']",루즈,레드,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
134,1016612,레트로,"하의, 상의",3,발목,네이비,청바지,['데님'],,와이드,화이트,탑,,긴팔,['우븐'],"['무지', '레터링']",루즈,레드,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
135,1016613,레트로,"하의, 상의",3,발목,네이비,청바지,['데님'],,와이드,화이트,탑,,긴팔,['우븐'],"['무지', '레터링']",루즈,레드,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
136,1016614,레트로,"하의, 상의",3,발목,네이비,청바지,['데님'],,와이드,화이트,탑,,긴팔,['우븐'],"['무지', '레터링']",루즈,레드,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
137,1016617,레트로,"하의, 상의",3,발목,네이비,청바지,['데님'],,와이드,화이트,탑,,긴팔,['우븐'],"['무지', '레터링']",루즈,레드,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
138,1016618,레트로,"하의, 상의",3,발목,네이비,청바지,['데님'],,와이드,화이트,탑,,긴팔,['우븐'],"['무지', '레터링']",루즈,레드,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
139,1016619,레트로,"하의, 상의",3,발목,네이비,청바지,['데님'],,와이드,화이트,탑,,긴팔,['우븐'],"['무지', '레터링']",루즈,레드,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
140,1016620,레트로,"하의, 상의",3,발목,네이비,청바지,['데님'],,와이드,화이트,탑,,긴팔,['우븐'],"['무지', '레터링']",루즈,레드,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
141,1016621,레트로,"하의, 상의",3,발목,네이비,청바지,['데님'],,와이드,화이트,탑,,긴팔,['우븐'],"['무지', '레터링']",루즈,레드,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
142,1016622,레트로,"하의, 상의",3,발목,네이비,청바지,['데님'],,와이드,화이트,탑,,긴팔,['우븐'],"['무지', '레터링']",루즈,레드,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
143,1016623,레트로,"하의, 상의",3,발목,네이비,청바지,['데님'],,와이드,화이트,탑,,긴팔,['우븐'],"['무지', '레터링']",루즈,레드,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
144,1016624,레트로,"하의, 상의",3,발목,네이비,청바지,['데님'],,와이드,화이트,탑,,긴팔,['우븐'],"['무지', '레터링']",루즈,레드,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
145,1016627,레트로,"하의, 상의",3,발목,네이비,청바지,['데님'],,와이드,화이트,탑,,긴팔,['우븐'],"['무지', '레터링']",루즈,레드,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
146,1016628,레트로,"하의, 상의",3,발목,네이비,청바지,['데님'],,와이드,화이트,탑,,긴팔,['우븐'],"['무지', '레터링']",루즈,레드,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
147,1016629,레트로,"하의, 상의",3,발목,네이비,청바지,['데님'],,와이드,화이트,탑,,긴팔,['우븐'],"['무지', '레터링']",루즈,레드,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
148,1016633,레트로,"하의, 상의",3,발목,네이비,청바지,['데님'],,와이드,화이트,탑,,긴팔,['우븐'],"['무지', '레터링']",루즈,레드,노멀,,라운드넥,,['포켓'],,,,,,,,,,,,,,,,,,,,,,
149,1016687,레트로,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],['무지'],스키니,,탑,,,['우븐'],['레터링'],노멀,,노멀,,라운드넥,,,하프,화이트,짚업,"['지퍼', '스트링']",긴팔,['우븐'],['무지'],후드,오버사이즈,,,,,,,,,,,,,
150,1016688,레트로,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],['무지'],스키니,,탑,,,['우븐'],['레터링'],노멀,,노멀,,라운드넥,,,하프,화이트,짚업,"['지퍼', '스트링']",긴팔,['우븐'],['무지'],후드,오버사이즈,,,,,,,,,,,,,
151,1016689,레트로,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],['무지'],스키니,,탑,,,['우븐'],['레터링'],노멀,,노멀,,라운드넥,,,하프,화이트,짚업,"['지퍼', '스트링']",긴팔,['우븐'],['무지'],후드,오버사이즈,,,,,,,,,,,,,
152,1016690,레트로,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],['무지'],스키니,,탑,,,['우븐'],['레터링'],노멀,,노멀,,라운드넥,,,하프,화이트,짚업,"['지퍼', '스트링']",긴팔,['우븐'],['무지'],후드,오버사이즈,,,,,,,,,,,,,
153,1016691,레트로,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],['무지'],스키니,,탑,,,['우븐'],['레터링'],노멀,,노멀,,라운드넥,,,하프,화이트,짚업,"['지퍼', '스트링']",긴팔,['우븐'],['무지'],후드,오버사이즈,,,,,,,,,,,,,
154,1016692,레트로,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],['무지'],스키니,,탑,,,['우븐'],['레터링'],노멀,,노멀,,라운드넥,,,하프,화이트,짚업,"['지퍼', '스트링']",긴팔,['우븐'],['무지'],후드,오버사이즈,,,,,,,,,,,,,
155,1016693,레트로,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],['무지'],스키니,,탑,,,['우븐'],['레터링'],노멀,,노멀,,라운드넥,,,하프,화이트,짚업,"['지퍼', '스트링']",긴팔,['우븐'],['무지'],후드,오버사이즈,,,,,,,,,,,,,
156,1016694,레트로,"아우터, 하의",4,발목,블루,청바지,['데님'],['무지'],스키니,,,,,,,,,,,,,,하프,화이트,짚업,"['지퍼', '스트링']",긴팔,['우븐'],['무지'],후드,오버사이즈,,,,,,,,,,,,,
157,1016697,레트로,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],['무지'],스키니,,탑,,,['우븐'],['레터링'],노멀,,노멀,,라운드넥,,,하프,화이트,짚업,"['지퍼', '스트링']",긴팔,['우븐'],['무지'],후드,오버사이즈,,,,,,,,,,,,,
158,1016698,레트로,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],['무지'],스키니,,탑,,,['우븐'],['레터링'],노멀,,노멀,,라운드넥,,,하프,화이트,짚업,"['지퍼', '스트링']",긴팔,['우븐'],['무지'],후드,오버사이즈,,,,,,,,,,,,,
159,1016699,레트로,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],['무지'],스키니,,탑,,,['우븐'],['레터링'],노멀,,노멀,,라운드넥,,,하프,화이트,짚업,"['지퍼', '스트링']",긴팔,['우븐'],['무지'],후드,오버사이즈,,,,,,,,,,,,,
160,1016700,레트로,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],['무지'],스키니,,탑,,,['우븐'],['레터링'],노멀,,노멀,,라운드넥,,,하프,화이트,짚업,"['지퍼', '스트링']",긴팔,['우븐'],['무지'],후드,오버사이즈,,,,,,,,,,,,,
161,1016701,레트로,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],['무지'],스키니,,탑,,,['우븐'],['레터링'],노멀,,노멀,,라운드넥,,,하프,화이트,짚업,"['지퍼', '스트링']",긴팔,['우븐'],['무지'],후드,오버사이즈,,,,,,,,,,,,,
162,1016702,레트로,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],['무지'],스키니,,탑,,,['우븐'],['레터링'],노멀,,노멀,,라운드넥,,,하프,화이트,짚업,"['지퍼', '스트링']",긴팔,['우븐'],['무지'],후드,오버사이즈,,,,,,,,,,,,,
163,1016703,레트로,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],['무지'],스키니,,탑,,,['우븐'],['레터링'],노멀,,노멀,,라운드넥,,,하프,화이트,짚업,"['지퍼', '스트링']",긴팔,['우븐'],['무지'],후드,오버사이즈,,,,,,,,,,,,,
164,1016707,레트로,"아우터, 하의",4,발목,블루,청바지,['데님'],['무지'],스키니,,,,,,,,,,,,,,하프,화이트,짚업,"['지퍼', '스트링']",긴팔,['우븐'],['무지'],후드,오버사이즈,,,,,,,,,,,,,
165,1016708,레트로,"아우터, 하의",4,발목,블루,청바지,['데님'],['무지'],스키니,,,,,,,,,,,,,,하프,화이트,짚업,"['지퍼', '스트링']",긴팔,['우븐'],['무지'],후드,오버사이즈,,,,,,,,,,,,,
166,1016709,레트로,"아우터, 하의",4,발목,블루,청바지,['데님'],['무지'],스키니,,,,,,,,,,,,,,하프,화이트,짚업,"['지퍼', '스트링']",긴팔,['우븐'],['무지'],후드,오버사이즈,,,,,,,,,,,,,
167,1016710,레트로,"아우터, 하의",4,발목,블루,청바지,['데님'],['무지'],스키니,,,,,,,,,,,,,,하프,화이트,짚업,"['지퍼', '스트링']",긴팔,['우븐'],['무지'],후드,오버사이즈,,,,,,,,,,,,,
168,1016711,레트로,"아우터, 하의",4,발목,블루,청바지,['데님'],['무지'],스키니,,,,,,,,,,,,,,하프,화이트,짚업,"['지퍼', '스트링']",긴팔,['우븐'],['무지'],후드,오버사이즈,,,,,,,,,,,,,
169,1016712,레트로,"아우터, 하의",4,발목,블루,청바지,['데님'],['무지'],스키니,,,,,,,,,,,,,,하프,화이트,짚업,"['지퍼', '스트링']",긴팔,['우븐'],['무지'],후드,오버사이즈,,,,,,,,,,,,,
170,1016713,레트로,"아우터, 하의",4,발목,블루,청바지,['데님'],['무지'],스키니,,,,,,,,,,,,,,하프,화이트,짚업,"['지퍼', '스트링']",긴팔,['우븐'],['무지'],후드,오버사이즈,,,,,,,,,,,,,
171,1016714,레트로,"아우터, 하의",4,발목,블루,청바지,['데님'],['무지'],스키니,,,,,,,,,,,,,,하프,화이트,짚업,"['지퍼', '스트링']",긴팔,['우븐'],['무지'],후드,오버사이즈,,,,,,,,,,,,,
172,1016717,레트로,"아우터, 하의",4,발목,블루,청바지,['데님'],['무지'],스키니,,,,,,,,,,,,,,하프,화이트,짚업,"['지퍼', '스트링']",긴팔,['우븐'],['무지'],후드,오버사이즈,,,,,,,,,,,,,
173,1016718,레트로,"아우터, 하의",4,발목,블루,청바지,['데님'],['무지'],스키니,,,,,,,,,,,,,,하프,화이트,짚업,"['지퍼', '스트링']",긴팔,['우븐'],['무지'],후드,오버사이즈,,,,,,,,,,,,,
174,1016719,레트로,"아우터, 하의",4,발목,블루,청바지,['데님'],['무지'],스키니,,,,,,,,,,,,,,하프,화이트,짚업,"['지퍼', '스트링']",긴팔,['우븐'],['무지'],후드,오버사이즈,,,,,,,,,,,,,
175,1016720,레트로,"아우터, 하의",4,발목,블루,청바지,['데님'],['무지'],스키니,,,,,,,,,,,,,,하프,화이트,짚업,"['지퍼', '스트링']",긴팔,['우븐'],['무지'],후드,오버사이즈,,,,,,,,,,,,,
176,1016721,레트로,"아우터, 하의",4,발목,블루,청바지,['데님'],['무지'],스키니,,,,,,,,,,,,,,하프,화이트,짚업,"['지퍼', '스트링']",긴팔,['우븐'],['무지'],후드,오버사이즈,,,,,,,,,,,,,
177,1016722,레트로,"아우터, 하의",4,발목,블루,청바지,['데님'],['무지'],스키니,,,,,,,,,,,,,,하프,화이트,짚업,"['지퍼', '스트링']",긴팔,['우븐'],['무지'],후드,오버사이즈,,,,,,,,,,,,,
178,1016723,레트로,"아우터, 하의",4,발목,블루,청바지,['데님'],['무지'],스키니,,,,,,,,,,,,,,하프,화이트,짚업,"['지퍼', '스트링']",긴팔,['우븐'],['무지'],후드,오버사이즈,,,,,,,,,,,,,
179,1016757,레트로,"하의, 상의",3,미디,블루,청바지,['데님'],['무지'],스키니,화이트,탑,,긴팔,,['레터링'],노멀,레드,노멀,,라운드넥,,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,
180,1016758,레트로,"하의, 상의",3,미디,블루,청바지,['데님'],['무지'],스키니,화이트,탑,,긴팔,,['레터링'],노멀,레드,노멀,,라운드넥,,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,
181,1016759,레트로,"하의, 상의",3,미디,블루,청바지,['데님'],['무지'],스키니,화이트,탑,,긴팔,,['레터링'],노멀,레드,노멀,,라운드넥,,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,
182,1016760,레트로,"하의, 상의",3,미디,블루,청바지,['데님'],['무지'],스키니,화이트,탑,,긴팔,,['레터링'],노멀,레드,노멀,,라운드넥,,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,
183,1016761,레트로,"하의, 상의",3,미디,블루,청바지,['데님'],['무지'],스키니,화이트,탑,,긴팔,,['레터링'],노멀,레드,노멀,,라운드넥,,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,
184,1016762,레트로,"하의, 상의",3,미디,블루,청바지,['데님'],['무지'],스키니,화이트,탑,,긴팔,,['레터링'],노멀,레드,노멀,,라운드넥,,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,
185,1016763,레트로,"하의, 상의",3,미디,블루,청바지,['데님'],['무지'],스키니,화이트,탑,,긴팔,,['레터링'],노멀,레드,노멀,,라운드넥,,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,
186,1016764,레트로,"하의, 상의",3,미디,블루,청바지,['데님'],['무지'],스키니,화이트,탑,,긴팔,,['레터링'],노멀,레드,노멀,,라운드넥,,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,
187,1016769,레트로,"하의, 상의",3,미디,블루,청바지,['데님'],['무지'],스키니,화이트,탑,,긴팔,,['레터링'],노멀,레드,노멀,,라운드넥,,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,
188,1016770,레트로,"하의, 상의",3,미디,블루,청바지,['데님'],['무지'],스키니,화이트,탑,,긴팔,,['레터링'],노멀,레드,노멀,,라운드넥,,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,
189,1016771,레트로,"하의, 상의",3,미디,블루,청바지,['데님'],['무지'],스키니,화이트,탑,,긴팔,,['레터링'],노멀,레드,노멀,,라운드넥,,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,
190,1016772,레트로,"하의, 상의",3,미디,블루,청바지,['데님'],['무지'],스키니,화이트,탑,,긴팔,,['레터링'],노멀,레드,노멀,,라운드넥,,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,
191,1016773,레트로,"하의, 상의",3,미디,블루,청바지,['데님'],['무지'],스키니,화이트,탑,,긴팔,,['레터링'],노멀,레드,노멀,,라운드넥,,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,
192,1016774,레트로,"하의, 상의",3,미디,블루,청바지,['데님'],['무지'],스키니,화이트,탑,,긴팔,,['레터링'],노멀,레드,노멀,,라운드넥,,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,
193,1016777,레트로,"하의, 상의",3,미디,블루,청바지,['데님'],['무지'],스키니,화이트,탑,,긴팔,,['레터링'],노멀,레드,노멀,,라운드넥,,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,
194,1016778,레트로,"하의, 상의",3,미디,블루,청바지,['데님'],['무지'],스키니,화이트,탑,,긴팔,,['레터링'],노멀,레드,노멀,,라운드넥,,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,
195,1016779,레트로,"하의, 상의",3,미디,블루,청바지,['데님'],['무지'],스키니,화이트,탑,,긴팔,,['레터링'],노멀,레드,노멀,,라운드넥,,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,
196,1016780,레트로,"하의, 상의",3,미디,블루,청바지,['데님'],['무지'],스키니,화이트,탑,,7부소매,,['레터링'],노멀,레드,노멀,,라운드넥,,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,
197,1016781,레트로,"하의, 상의",3,미디,블루,청바지,['데님'],['무지'],스키니,화이트,탑,,긴팔,,['레터링'],노멀,레드,노멀,,라운드넥,,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,
198,1016782,레트로,"하의, 상의",3,미디,블루,청바지,['데님'],['무지'],스키니,화이트,탑,,긴팔,,['레터링'],노멀,레드,노멀,,라운드넥,,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,
199,1016783,레트로,"하의, 상의",3,미디,블루,청바지,['데님'],['무지'],스키니,화이트,탑,,긴팔,,['레터링'],노멀,레드,노멀,,라운드넥,,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,
200,1016784,레트로,"하의, 상의",3,미디,블루,청바지,['데님'],['무지'],스키니,화이트,탑,,7부소매,,['레터링'],노멀,레드,노멀,,라운드넥,,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,
201,1016789,레트로,"하의, 상의",3,미디,,청바지,['데님'],['무지'],스키니,화이트,탑,,긴팔,,['레터링'],노멀,레드,노멀,,라운드넥,,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,
