,ID,style,clothing_categories,mix_clothing_categories,아우터_기장,아우터_색상,아우터_카테고리,아우터_옷깃,아우터_소매기장,아우터_소재,아우터_프린트,아우터_핏,하의_기장,하의_색상,하의_카테고리,하의_소재,하의_프린트,하의_핏,하의_디테일,아우터_서브색상,아우터_디테일,아우터_넥라인,상의_기장,상의_색상,상의_카테고리,상의_디테일,상의_소매기장,상의_소재,상의_넥라인,상의_핏,원피스_기장,원피스_색상,원피스_카테고리,원피스_디테일,원피스_소매기장,원피스_소재,원피스_프린트,원피스_핏,상의_프린트,상의_옷깃,상의_서브색상,하의_서브색상,원피스_넥라인,원피스_서브색상,원피스_옷깃
112,1016301,톰보이,"하의, 상의",3,,,,,,,,,발목,그레이,팬츠,['우븐'],['무지'],와이드,['단추'],,,,,화이트,블라우스,,긴팔,['시폰'],,루즈,,,,,,,,,['무지'],,,,,,
113,1016302,톰보이,"하의, 상의",3,,,,,,,,,발목,그레이,팬츠,['우븐'],['무지'],와이드,['단추'],,,,,화이트,블라우스,,긴팔,['시폰'],브이넥,루즈,,,,,,,,,['무지'],,,,,,
114,1016303,톰보이,"하의, 상의",3,,,,,,,,,발목,그레이,팬츠,['우븐'],['무지'],와이드,['단추'],,,,,화이트,블라우스,,긴팔,['시폰'],브이넥,루즈,,,,,,,,,['무지'],,,,,,
115,1016304,톰보이,"하의, 상의",3,,,,,,,,,발목,그레이,팬츠,['우븐'],['무지'],와이드,['단추'],,,,,화이트,블라우스,,긴팔,['시폰'],브이넥,루즈,,,,,,,,,['무지'],,,,,,
116,1016307,톰보이,"하의, 상의",3,,,,,,,,,발목,그레이,팬츠,['우븐'],['무지'],와이드,['단추'],,,,,화이트,블라우스,,긴팔,['시폰'],브이넥,루즈,,,,,,,,,['무지'],,,,,,
117,1016308,톰보이,"하의, 상의",3,,,,,,,,,발목,그레이,팬츠,['우븐'],['무지'],와이드,['단추'],,,,,화이트,블라우스,,긴팔,['시폰'],브이넥,루즈,,,,,,,,,['무지'],,,,,,
118,1016309,톰보이,"하의, 상의",3,,,,,,,,,발목,그레이,팬츠,['우븐'],['무지'],와이드,,,,,,화이트,블라우스,,긴팔,['시폰'],,루즈,,,,,,,,,['무지'],,,,,,
119,1016310,톰보이,"하의, 상의",3,,,,,,,,,발목,그레이,팬츠,['우븐'],['무지'],와이드,,,,,,화이트,블라우스,,긴팔,['시폰'],,루즈,,,,,,,,,['무지'],,,,,,
120,1016311,톰보이,"하의, 상의",3,,,,,,,,,발목,그레이,팬츠,['우븐'],['무지'],와이드,,,,,,화이트,블라우스,,긴팔,['시폰'],,루즈,,,,,,,,,['무지'],,,,,,
121,1016312,톰보이,"하의, 상의",3,,,,,,,,,발목,그레이,팬츠,['우븐'],['무지'],와이드,,,,,,화이트,블라우스,,긴팔,['시폰'],,루즈,,,,,,,,,['무지'],,,,,,
122,1016313,톰보이,"하의, 상의",3,,,,,,,,,발목,그레이,팬츠,['우븐'],['무지'],와이드,,,,,,화이트,블라우스,,긴팔,['시폰'],,루즈,,,,,,,,,['무지'],,,,,,
123,1016314,톰보이,"하의, 상의",3,,,,,,,,,발목,그레이,팬츠,['우븐'],['무지'],와이드,,,,,,화이트,블라우스,,긴팔,['시폰'],,루즈,,,,,,,,,['무지'],,,,,,
124,1018220,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,['우븐'],,루즈,,,,,롱,블랙,티셔츠,,긴팔,['저지'],보트넥,오버사이즈,,,,,,,,,"['레터링', '스트라이프']",,화이트,,,,
125,1018221,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,['우븐'],,루즈,,,,,롱,블랙,티셔츠,,긴팔,['저지'],보트넥,오버사이즈,,,,,,,,,"['레터링', '스트라이프']",,화이트,,,,
126,1018222,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,['우븐'],,루즈,,,,,롱,블랙,티셔츠,,긴팔,['저지'],보트넥,오버사이즈,,,,,,,,,"['레터링', '스트라이프']",,화이트,,,,
127,1018223,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,['우븐'],,루즈,,,,,롱,블랙,티셔츠,,긴팔,['저지'],보트넥,오버사이즈,,,,,,,,,"['레터링', '스트라이프']",,화이트,,,,
128,1018224,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,['우븐'],,루즈,,,,,롱,블랙,티셔츠,,긴팔,['저지'],보트넥,오버사이즈,,,,,,,,,"['스트라이프', '레터링']",,화이트,,,,
129,1018225,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,['우븐'],,루즈,,,,,롱,블랙,티셔츠,,긴팔,['저지'],보트넥,오버사이즈,,,,,,,,,"['스트라이프', '레터링']",,화이트,,,,
130,1018226,톰보이,"하의, 상의",3,,,,,,,,,,블랙,팬츠,['우븐'],,루즈,,,,,롱,블랙,티셔츠,,긴팔,['저지'],보트넥,오버사이즈,,,,,,,,,"['레터링', '스트라이프']",,화이트,,,,
131,1018227,톰보이,"하의, 상의",3,,,,,,,,,,블랙,팬츠,['우븐'],,루즈,,,,,롱,블랙,티셔츠,,긴팔,['저지'],보트넥,오버사이즈,,,,,,,,,"['레터링', '스트라이프']",,화이트,,,,
132,1018230,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,['우븐'],,루즈,,,,,롱,블랙,티셔츠,,긴팔,['저지'],보트넥,오버사이즈,,,,,,,,,"['스트라이프', '레터링']",,화이트,,,,
133,1018231,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,['우븐'],,루즈,['포켓'],,,,,블랙,,,긴팔,,,,,,,,,,,,,,화이트,,,,
134,1018232,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,['우븐'],,루즈,['포켓'],,,,,블랙,,,긴팔,,,,,,,,,,,,,,화이트,,,,
135,1018234,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,['우븐'],,루즈,,,,,롱,블랙,티셔츠,,긴팔,['저지'],,오버사이즈,,,,,,,,,['스트라이프'],,화이트,,,,
136,1018235,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,['우븐'],,루즈,,,,,롱,블랙,티셔츠,,긴팔,['저지'],,오버사이즈,,,,,,,,,['스트라이프'],,화이트,,,,
137,1018236,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,['우븐'],,루즈,,,,,롱,블랙,티셔츠,,긴팔,['저지'],,오버사이즈,,,,,,,,,['스트라이프'],,화이트,,,,
138,1018237,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,['우븐'],,루즈,['포켓'],,,,,블랙,,,긴팔,,,,,,,,,,,,,,화이트,,,,
139,1018238,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,['우븐'],,루즈,['포켓'],,,,노멀,블랙,티셔츠,,긴팔,['저지'],,루즈,,,,,,,,,['레터링'],,화이트,,,,
140,1018293,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,['저지'],,루즈,['롤업'],,,,노멀,화이트,후드티,"['스트링', '드롭숄더']",긴팔,['저지'],후드,루즈,,,,,,,,,['스트라이프'],,블랙,,,,
141,1018296,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,['저지'],,루즈,['롤업'],,,,노멀,화이트,후드티,"['스트링', '드롭숄더']",긴팔,['저지'],후드,루즈,,,,,,,,,['스트라이프'],,블랙,,,,
142,1018297,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,['저지'],,루즈,['롤업'],,,,노멀,화이트,후드티,"['스트링', '드롭숄더']",긴팔,['저지'],후드,루즈,,,,,,,,,['스트라이프'],,블랙,,,,
143,1018298,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,['저지'],,루즈,['롤업'],,,,노멀,화이트,후드티,"['스트링', '드롭숄더']",긴팔,['저지'],후드,루즈,,,,,,,,,['스트라이프'],,블랙,,,,
144,1018299,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,['저지'],,루즈,['롤업'],,,,노멀,화이트,후드티,"['스트링', '드롭숄더']",긴팔,['저지'],후드,루즈,,,,,,,,,['스트라이프'],,블랙,,,,
145,1018303,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,['저지'],,루즈,['롤업'],,,,노멀,화이트,후드티,"['스트링', '드롭숄더']",긴팔,['저지'],후드,루즈,,,,,,,,,['스트라이프'],,블랙,,,,
146,1018304,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,['저지'],,루즈,['롤업'],,,,노멀,화이트,후드티,"['스트링', '드롭숄더']",긴팔,['저지'],후드,루즈,,,,,,,,,['스트라이프'],,블랙,,,,
147,1018305,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,['저지'],,루즈,['롤업'],,,,노멀,화이트,후드티,"['스트링', '드롭숄더']",긴팔,['저지'],후드,루즈,,,,,,,,,['스트라이프'],,블랙,,,,
148,1018306,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,['저지'],,루즈,['롤업'],,,,노멀,화이트,후드티,"['스트링', '드롭숄더']",긴팔,['저지'],후드,루즈,,,,,,,,,['스트라이프'],,블랙,,,,
149,1018309,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,['저지'],,루즈,['롤업'],,,,노멀,화이트,후드티,"['스트링', '드롭숄더']",긴팔,['저지'],후드,루즈,,,,,,,,,['스트라이프'],,블랙,,,,
150,1018311,톰보이,"하의, 상의",3,,,,,,,,,,블랙,팬츠,['저지'],,루즈,,,,,노멀,화이트,후드티,"['스트링', '드롭숄더']",긴팔,['저지'],후드,루즈,,,,,,,,,['스트라이프'],,블랙,,,,
151,1018312,톰보이,"하의, 상의",3,,,,,,,,,,블랙,팬츠,['저지'],,루즈,,,,,노멀,화이트,후드티,"['스트링', '드롭숄더']",긴팔,['저지'],후드,루즈,,,,,,,,,['스트라이프'],,블랙,,,,
152,1018313,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,['저지'],,루즈,['롤업'],,,,노멀,화이트,후드티,"['스트링', '드롭숄더']",긴팔,['저지'],후드,루즈,,,,,,,,,['스트라이프'],,블랙,,,,
153,1018314,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,['저지'],,루즈,['롤업'],,,,노멀,화이트,후드티,"['스트링', '드롭숄더']",긴팔,['저지'],후드,루즈,,,,,,,,,['스트라이프'],,블랙,,,,
154,1027008,톰보이,"아우터, 하의",4,하프,브라운,코트,,긴팔,['울/캐시미어'],['무지'],노멀,발목,,청바지,['데님'],['무지'],노멀,['롤업'],,,후드,,,,,,,,,,,,,,,,,,,,,,,
155,1027010,톰보이,"아우터, 하의",4,하프,브라운,코트,,긴팔,['울/캐시미어'],['무지'],노멀,발목,블루,청바지,['데님'],['무지'],노멀,['롤업'],,,후드,,,,,,,,,,,,,,,,,,,,,,,
156,1027012,톰보이,"아우터, 하의",4,하프,브라운,코트,,긴팔,['울/캐시미어'],['무지'],노멀,발목,블루,청바지,['데님'],['무지'],노멀,['롤업'],,,후드,,,,,,,,,,,,,,,,,,,,,,,
157,1027013,톰보이,"아우터, 하의",4,하프,브라운,코트,,긴팔,['울/캐시미어'],['무지'],노멀,발목,블루,청바지,['데님'],['무지'],노멀,['롤업'],,,후드,,,,,,,,,,,,,,,,,,,,,,,
158,1027014,톰보이,"아우터, 하의",4,하프,브라운,코트,,긴팔,['울/캐시미어'],['무지'],노멀,발목,블루,청바지,['데님'],['무지'],노멀,['롤업'],,,후드,,,,,,,,,,,,,,,,,,,,,,,
159,1028785,톰보이,"아우터, 상의",2,하프,베이지,코트,테일러드칼라,긴팔,['울/캐시미어'],['무지'],노멀,,,,,,,,,,,,베이지,니트웨어,,없음,['니트'],터틀넥,노멀,,,,,,,,,['무지'],,,,,,
160,1028786,톰보이,"아우터, 상의",2,하프,베이지,코트,테일러드칼라,긴팔,['울/캐시미어'],['무지'],노멀,,,,,,,,,,,,베이지,니트웨어,,없음,['니트'],터틀넥,노멀,,,,,,,,,['무지'],,,,,,
161,1028787,톰보이,"아우터, 하의",4,하프,베이지,코트,테일러드칼라,긴팔,['울/캐시미어'],['무지'],노멀,발목,브라운,팬츠,['울/캐시미어'],['무지'],와이드,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,1028788,톰보이,"아우터, 하의, 상의",10,하프,베이지,코트,테일러드칼라,긴팔,['울/캐시미어'],['무지'],노멀,발목,브라운,팬츠,['울/캐시미어'],['무지'],와이드,,,,,,베이지,니트웨어,,없음,['니트'],터틀넥,노멀,,,,,,,,,['무지'],,,,,,
163,1028792,톰보이,"아우터, 상의",2,하프,브라운,재킷,테일러드칼라,긴팔,['울/캐시미어'],['체크'],루즈,,,,,,,,화이트,['포켓'],,,베이지,티셔츠,,없음,['저지'],라운드넥,,,,,,,,,,['무지'],,,,,,
164,1028793,톰보이,"아우터, 상의",2,하프,브라운,재킷,테일러드칼라,긴팔,['울/캐시미어'],['체크'],루즈,,,,,,,,화이트,['포켓'],,,베이지,티셔츠,,없음,['저지'],라운드넥,,,,,,,,,,['무지'],,,,,,
165,1028794,톰보이,"아우터, 하의",4,하프,베이지,재킷,테일러드칼라,긴팔,['울/캐시미어'],['체크'],루즈,발목,브라운,청바지,['데님'],['무지'],노멀,,,['포켓'],,,,,,,,,,,,,,,,,,,,,,,,
166,1028795,톰보이,"아우터, 하의, 상의",10,하프,브라운,재킷,테일러드칼라,긴팔,['울/캐시미어'],['체크'],루즈,발목,,청바지,['데님'],['무지'],노멀,,화이트,['포켓'],,,베이지,티셔츠,,없음,['저지'],라운드넥,,,,,,,,,,['무지'],,,,,,
167,1028796,톰보이,"아우터, 상의",2,하프,브라운,재킷,테일러드칼라,긴팔,['울/캐시미어'],['체크'],루즈,,,,,,,,화이트,['포켓'],,,베이지,티셔츠,,없음,['저지'],라운드넥,,,,,,,,,,['무지'],,,,,,
168,1028797,톰보이,"아우터, 상의",2,하프,브라운,재킷,테일러드칼라,긴팔,['울/캐시미어'],['체크'],루즈,,,,,,,,화이트,['포켓'],,,베이지,티셔츠,,없음,['저지'],라운드넥,,,,,,,,,,['무지'],,,,,,
169,1028798,톰보이,"아우터, 상의",2,하프,브라운,재킷,테일러드칼라,긴팔,['울/캐시미어'],['체크'],루즈,,,,,,,,화이트,['포켓'],,,베이지,티셔츠,,없음,['저지'],라운드넥,,,,,,,,,,['무지'],,,,,,
170,1028848,톰보이,"아우터, 하의",4,하프,브라운,재킷,테일러드칼라,긴팔,['울/캐시미어'],['체크'],노멀,발목,브라운,팬츠,['울/캐시미어'],['체크'],노멀,,화이트,['포켓'],,,,,,,,,,,,,,,,,,,,,화이트,,,
171,1028849,톰보이,"아우터, 상의",2,하프,브라운,재킷,테일러드칼라,긴팔,['울/캐시미어'],['체크'],노멀,,,,,,,,화이트,['포켓'],,,화이트,티셔츠,,없음,['저지'],라운드넥,타이트,,,,,,,,,['무지'],,,,,,
172,1029828,톰보이,"아우터, 하의",4,하프,카키,재킷,테일러드칼라,긴팔,['우븐'],['무지'],오버사이즈,발목,베이지,팬츠,['우븐'],['무지'],와이드,"['포켓', '롤업']",,"['포켓', '단추', '드롭숄더']",브이넥,,,,,,,,,,,,,,,,,,,,,,,
173,1029831,톰보이,"아우터, 하의",4,하프,카키,재킷,테일러드칼라,긴팔,['우븐'],['무지'],오버사이즈,발목,베이지,팬츠,['우븐'],['무지'],와이드,"['포켓', '롤업']",,"['포켓', '단추', '드롭숄더']",브이넥,,,,,,,,,,,,,,,,,,,,,,,
174,1029832,톰보이,"아우터, 하의",4,하프,카키,재킷,테일러드칼라,긴팔,['우븐'],['무지'],오버사이즈,발목,베이지,팬츠,['우븐'],['무지'],와이드,"['포켓', '롤업']",,"['포켓', '단추', '드롭숄더']",브이넥,,,,,,,,,,,,,,,,,,,,,,,
175,1029833,톰보이,"아우터, 하의",4,하프,카키,재킷,,긴팔,['우븐'],['무지'],오버사이즈,발목,베이지,팬츠,['우븐'],['무지'],와이드,"['포켓', '롤업']",,"['포켓', '드롭숄더']",,,,,,,,,,,,,,,,,,,,,,,,
176,1030119,톰보이,"아우터, 하의",4,하프,민트,재킷,,7부소매,['우븐'],['스트라이프'],루즈,발목,스카이블루,청바지,['데님'],['무지'],노멀,,화이트,"['롤업', '드롭숄더']",,,,,,,,,,,,,,,,,,,,,,,,
177,1030124,톰보이,"아우터, 하의",4,하프,민트,재킷,,7부소매,['우븐'],['스트라이프'],루즈,발목,스카이블루,청바지,['데님'],['무지'],노멀,,화이트,"['롤업', '드롭숄더']",,,,,,,,,,,,,,,,,,,,,,,,
178,1030126,톰보이,"아우터, 하의",4,하프,민트,재킷,,7부소매,['우븐'],['스트라이프'],루즈,발목,,청바지,['데님'],['무지'],노멀,,화이트,"['롤업', '드롭숄더']",,,,,,,,,,,,,,,,,,,,,,,,
179,1030150,톰보이,"아우터, 하의",4,하프,베이지,재킷,테일러드칼라,7부소매,['우븐'],['무지'],루즈,발목,블랙,팬츠,['우븐'],['무지'],와이드,,,"['포켓', '롤업']",,,,,,,,,,,,,,,,,,,,,,,,
180,1030154,톰보이,"아우터, 하의",4,하프,베이지,재킷,테일러드칼라,7부소매,['우븐'],['무지'],루즈,발목,블랙,팬츠,['우븐'],['무지'],와이드,,,"['포켓', '롤업']",,,,,,,,,,,,,,,,,,,,,,,,
181,1030156,톰보이,"아우터, 하의",4,하프,베이지,재킷,테일러드칼라,7부소매,['우븐'],['무지'],루즈,발목,블랙,팬츠,['우븐'],['무지'],와이드,,,"['포켓', '롤업']",,,,,,,,,,,,,,,,,,,,,,,,
182,1030318,톰보이,"아우터, 하의, 상의",10,하프,베이지,재킷,테일러드칼라,반팔,['우븐'],,오버사이즈,미니,베이지,팬츠,['우븐'],['무지'],노멀,,,['더블브레스티드'],,,화이트,티셔츠,,없음,['저지'],,노멀,,,,,,,,,['무지'],,핑크,,,,
183,1030319,톰보이,"아우터, 하의, 상의",10,하프,베이지,재킷,테일러드칼라,반팔,['우븐'],,오버사이즈,미니,베이지,팬츠,['우븐'],['무지'],노멀,,,['더블브레스티드'],,,화이트,티셔츠,,없음,['저지'],,노멀,,,,,,,,,['무지'],,핑크,,,,
184,1030320,톰보이,"아우터, 하의, 상의",10,하프,베이지,재킷,테일러드칼라,반팔,['우븐'],,오버사이즈,미니,베이지,팬츠,['우븐'],['무지'],노멀,,,['더블브레스티드'],,,화이트,티셔츠,,없음,['저지'],,노멀,,,,,,,,,['무지'],,핑크,,,,
185,1030323,톰보이,"아우터, 하의",4,하프,베이지,재킷,테일러드칼라,반팔,['우븐'],,오버사이즈,미니,베이지,팬츠,['우븐'],['무지'],노멀,,,['더블브레스티드'],,,,,,,,,,,,,,,,,,,,,,,,
186,1030324,톰보이,"아우터, 하의, 상의",10,하프,베이지,재킷,테일러드칼라,반팔,['우븐'],,오버사이즈,미니,베이지,팬츠,['우븐'],['무지'],노멀,,,['더블브레스티드'],,,화이트,티셔츠,,없음,['저지'],,노멀,,,,,,,,,['무지'],,핑크,,,,
187,1031151,톰보이,"아우터, 상의",2,하프,그레이,재킷,테일러드칼라,긴팔,['우븐'],['무지'],루즈,,,,,,,,,['포켓'],,노멀,화이트,티셔츠,,없음,['저지'],라운드넥,노멀,,,,,,,,,['레터링'],,블랙,,,,
188,1031152,톰보이,"아우터, 상의",2,하프,그레이,재킷,테일러드칼라,긴팔,['우븐'],['무지'],루즈,,,,,,,,,['포켓'],,노멀,화이트,티셔츠,,없음,['저지'],라운드넥,노멀,,,,,,,,,['레터링'],,블랙,,,,
189,1032760,톰보이,"아우터, 하의",4,하프,베이지,짚업,,긴팔,['우븐'],['무지'],루즈,발목,,팬츠,['우븐'],['무지'],노멀,,,['퀄팅'],후드,,,,,,,,,,,,,,,,,,,,,,,
190,1032762,톰보이,"아우터, 하의",4,하프,베이지,짚업,,긴팔,['우븐'],['무지'],루즈,발목,,팬츠,['우븐'],['무지'],노멀,,,['퀄팅'],후드,,,,,,,,,,,,,,,,,,,,,,,
191,1032766,톰보이,"아우터, 하의",4,하프,브라운,짚업,,긴팔,['우븐'],['무지'],루즈,발목,,팬츠,['우븐'],['무지'],노멀,,,['퀄팅'],후드,,,,,,,,,,,,,,,,,,,,,,,
192,1032771,톰보이,"아우터, 하의",4,하프,브라운,짚업,,긴팔,['우븐'],['무지'],루즈,발목,,팬츠,['우븐'],['무지'],노멀,,,['퀄팅'],후드,,,,,,,,,,,,,,,,,,,,,,,
193,1032814,톰보이,"아우터, 하의",4,롱,블랙,코트,테일러드칼라,긴팔,['울/캐시미어'],['무지'],오버사이즈,발목,,청바지,['데님'],['무지'],루즈,,,['더블브레스티드'],,,,,,,,,,,,,,,,,,,,,,,,
194,1032815,톰보이,"아우터, 하의",4,롱,블랙,코트,테일러드칼라,긴팔,['울/캐시미어'],['무지'],오버사이즈,발목,,청바지,['데님'],['무지'],루즈,,,['더블브레스티드'],,,,,,,,,,,,,,,,,,,,,,,,
195,1032843,톰보이,"아우터, 하의",4,롱,화이트,코트,셔츠칼라,긴팔,['울/캐시미어'],['무지'],루즈,발목,,팬츠,['우븐'],['무지'],노멀,,,"['리본', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
196,1032844,톰보이,"아우터, 하의",4,롱,화이트,코트,셔츠칼라,긴팔,['울/캐시미어'],['무지'],루즈,발목,,팬츠,['우븐'],['무지'],노멀,,,"['리본', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
197,1032866,톰보이,"아우터, 하의",4,노말,그레이,재킷,테일러드칼라,긴팔,['울/캐시미어'],['지그재그'],노멀,,블랙,,,,,,,"['더블브레스티드', '단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
198,1032867,톰보이,"아우터, 하의",4,노말,그레이,재킷,테일러드칼라,긴팔,['울/캐시미어'],['지그재그'],노멀,발목,블랙,팬츠,['우븐'],['무지'],와이드,,,"['더블브레스티드', '단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
199,1032868,톰보이,"아우터, 하의",4,노말,그레이,재킷,테일러드칼라,긴팔,['울/캐시미어'],['지그재그'],노멀,,블랙,,,,,,,"['더블브레스티드', '단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
200,1032871,톰보이,"아우터, 하의",4,노말,그레이,재킷,테일러드칼라,긴팔,['울/캐시미어'],['지그재그'],노멀,,블랙,,,,,,,"['더블브레스티드', '단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
201,1032872,톰보이,"아우터, 하의",4,노말,그레이,재킷,테일러드칼라,긴팔,['울/캐시미어'],['지그재그'],노멀,발목,블랙,팬츠,['우븐'],['무지'],와이드,,,"['더블브레스티드', '단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
202,1032873,톰보이,"아우터, 하의",4,노말,그레이,재킷,테일러드칼라,긴팔,['울/캐시미어'],['지그재그'],노멀,발목,블랙,팬츠,['우븐'],['무지'],와이드,,,"['더블브레스티드', '단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
203,1032874,톰보이,"아우터, 하의",4,노말,그레이,재킷,테일러드칼라,긴팔,['울/캐시미어'],['지그재그'],노멀,,블랙,,,,,,,"['더블브레스티드', '단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
204,1032875,톰보이,"아우터, 하의",4,노말,그레이,재킷,,긴팔,['울/캐시미어'],['지그재그'],노멀,,블랙,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
