,ID,style,clothing_categories,mix_clothing_categories,아우터_기장,아우터_색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_소재,아우터_프린트,아우터_넥라인,아우터_핏,하의_기장,하의_색상,하의_카테고리,하의_디테일,하의_소재,하의_프린트,하의_핏,원피스_기장,원피스_색상,원피스_카테고리,원피스_소매기장,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,아우터_서브색상,상의_기장,상의_색상,상의_카테고리,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,아우터_옷깃,상의_디테일,하의_서브색상,상의_서브색상,원피스_서브색상,원피스_디테일,상의_옷깃,원피스_옷깃
109,1065254,섹시,"하의, 상의",3,,,,,,,,,,발목,베이지,팬츠,"['셔링', '프릴']",['우븐'],['무지'],와이드,,,,,,,,,,,와인,브라탑,없음,"['니트', '울/캐시미어']",['스트라이프'],,타이트,,,,화이트,,,,
110,1065255,섹시,"하의, 상의",3,,,,,,,,,,발목,베이지,팬츠,"['셔링', '띠']",['우븐'],['무지'],와이드,,,,,,,,,,,와인,브라탑,없음,"['니트', '울/캐시미어']",['스트라이프'],스퀘어넥,타이트,,,,화이트,,,,
111,1065256,섹시,"하의, 상의",3,,,,,,,,,,발목,베이지,팬츠,"['셔링', '띠']",['우븐'],['무지'],와이드,,,,,,,,,,,와인,브라탑,없음,"['니트', '울/캐시미어']",['스트라이프'],,타이트,,,,화이트,,,,
112,1065259,섹시,"아우터, 하의, 상의",10,하프,화이트,재킷,"['포켓', '싱글브레스티드']",반팔,"['린넨', '우븐']",['무지'],,루즈,발목,베이지,팬츠,"['셔링', '띠']",['우븐'],['무지'],와이드,,,,,,,,,,,와인,브라탑,없음,"['니트', '울/캐시미어']",['스트라이프'],,타이트,테일러드칼라,,,화이트,,,,
113,1065260,섹시,"아우터, 하의, 상의",10,하프,화이트,재킷,"['포켓', '싱글브레스티드']",반팔,"['린넨', '우븐']",['무지'],,루즈,,베이지,팬츠,"['셔링', '띠']",['우븐'],['무지'],와이드,,,,,,,,,,,와인,브라탑,없음,"['니트', '울/캐시미어']",['스트라이프'],,타이트,테일러드칼라,,,화이트,,,,
114,1065283,섹시,"하의, 상의",3,,,,,,,,,,미니,화이트,팬츠,"['디스트로이드', '슬릿']",['우븐'],['무지'],루즈,,,,,,,,,,,네온,티셔츠,긴팔,"['저지', '우븐']",['무지'],라운드넥,오버사이즈,,,,,,,,
115,1065284,섹시,"하의, 상의",3,,,,,,,,,,미니,화이트,팬츠,['디스트로이드'],['우븐'],['무지'],루즈,,,,,,,,,,,네온,티셔츠,긴팔,"['저지', '우븐']",['무지'],라운드넥,오버사이즈,,,,,,,,
116,1065285,섹시,"하의, 상의",3,,,,,,,,,,미니,화이트,팬츠,['디스트로이드'],['우븐'],['무지'],루즈,,,,,,,,,,,네온,티셔츠,긴팔,"['저지', '우븐']",['무지'],라운드넥,오버사이즈,,,,,,,,
117,1065286,섹시,"하의, 상의",3,,,,,,,,,,미니,화이트,팬츠,"['디스트로이드', '슬릿']",['우븐'],['무지'],루즈,,,,,,,,,,,네온,티셔츠,긴팔,"['저지', '우븐']",['무지'],라운드넥,오버사이즈,,,,,,,,
118,1065289,섹시,"하의, 상의",3,,,,,,,,,,미니,블루,스커트,['디스트로이드'],['데님'],['무지'],노멀,,,,,,,,,,,블랙,티셔츠,긴팔,"['저지', '우븐']",['무지'],라운드넥,오버사이즈,,,,,,,,
119,1065290,섹시,"하의, 상의",3,,,,,,,,,,미니,블루,스커트,['디스트로이드'],['데님'],['무지'],노멀,,,,,,,,,,,블랙,티셔츠,긴팔,"['저지', '우븐']",['무지'],라운드넥,오버사이즈,,,,,,,,
120,1069322,섹시,"하의, 상의",3,,,,,,,,,,미니,베이지,팬츠,['포켓'],['린넨'],['무지'],노멀,,,,,,,,,,노멀,화이트,탑,긴팔,['메시'],['무지'],원숄더,루즈,,,,,,,,
121,1069324,섹시,"하의, 상의",3,,,,,,,,,,,베이지,,,,,,,,,,,,,,,노멀,베이지,탑,긴팔,['메시'],['무지'],원숄더,루즈,,,,,,,,
122,1069325,섹시,"하의, 상의",3,,,,,,,,,,미니,베이지,팬츠,['포켓'],['린넨'],['무지'],노멀,,,,,,,,,,노멀,베이지,탑,긴팔,['메시'],['무지'],원숄더,루즈,,,,,,,,
123,1069326,섹시,"하의, 상의",3,,,,,,,,,,미니,베이지,팬츠,['포켓'],['린넨'],['무지'],노멀,,,,,,,,,,노멀,베이지,탑,긴팔,['메시'],['무지'],원숄더,루즈,,,,,,,,
124,1069327,섹시,"하의, 상의",3,,,,,,,,,,미니,베이지,팬츠,['포켓'],['린넨'],['무지'],노멀,,,,,,,,,,노멀,베이지,탑,긴팔,['메시'],['무지'],원숄더,루즈,,,,,,,,
125,1069328,섹시,"하의, 상의",3,,,,,,,,,,미니,베이지,팬츠,['포켓'],['린넨'],['무지'],노멀,,,,,,,,,,노멀,베이지,탑,긴팔,['메시'],['무지'],원숄더,루즈,,,,,,,,
126,1069329,섹시,"하의, 상의",3,,,,,,,,,,미니,화이트,팬츠,,['린넨'],['무지'],노멀,,,,,,,,,,노멀,베이지,탑,긴팔,['메시'],['무지'],원숄더,루즈,,,,,,,,
127,1069332,섹시,"하의, 상의",3,,,,,,,,,,미니,화이트,팬츠,,['린넨'],['무지'],노멀,,,,,,,,,,노멀,베이지,탑,긴팔,['메시'],['무지'],원숄더,루즈,,,,,,,,
128,1069529,섹시,"하의, 상의",3,,,,,,,,,,발목,스카이블루,청바지,,['데님'],['무지'],노멀,,,,,,,,,,노멀,화이트,탑,민소매,['시폰'],['무지'],유넥,노멀,,"['레이스', '프릴']",,,,,,
129,1069532,섹시,"하의, 상의",3,,,,,,,,,,미니,스카이블루,청바지,"['포켓', '단추']",['데님'],['무지'],노멀,,,,,,,,,,노멀,블랙,탑,민소매,['시폰'],['무지'],유넥,노멀,,"['레이스', '프릴']",,,,,,
130,1069533,섹시,"하의, 상의",3,,,,,,,,,,,스카이블루,청바지,"['단추', '포켓']",['데님'],['무지'],노멀,,,,,,,,,,노멀,블랙,탑,민소매,['시폰'],['무지'],유넥,노멀,,"['레이스', '프릴']",,,,,,
131,1069534,섹시,"하의, 상의",3,,,,,,,,,,미니,스카이블루,청바지,['포켓'],['데님'],['무지'],노멀,,,,,,,,,,노멀,블랙,탑,민소매,['시폰'],['무지'],유넥,노멀,,"['레이스', '프릴']",,,,,,
132,1069535,섹시,"하의, 상의",3,,,,,,,,,,미니,스카이블루,청바지,"['단추', '포켓']",['데님'],['무지'],노멀,,,,,,,,,,노멀,블랙,탑,민소매,['시폰'],['무지'],유넥,노멀,,"['레이스', '프릴']",,,,,,
133,1069536,섹시,"하의, 상의",3,,,,,,,,,,미니,스카이블루,청바지,"['단추', '포켓']",['데님'],['무지'],노멀,,,,,,,,,,노멀,블랙,탑,민소매,['시폰'],['무지'],유넥,노멀,,"['레이스', '프릴']",,,,,,
134,1069537,섹시,"하의, 상의",3,,,,,,,,,,,스카이블루,청바지,"['단추', '포켓']",['데님'],['무지'],노멀,,,,,,,,,,노멀,블랙,탑,민소매,['시폰'],['무지'],유넥,노멀,,"['레이스', '프릴']",,,,,,
135,1070034,섹시,"아우터, 하의, 상의",10,,블랙,,,긴팔,,,,,미니,화이트,팬츠,['디스트로이드'],['우븐'],['무지'],노멀,,,,,,,,,화이트,롱,,탑,,['메시'],['스트라이프'],라운드넥,루즈,,,,,,,,
136,1070035,섹시,"아우터, 하의, 상의",10,,블랙,,,긴팔,,,,,미니,화이트,팬츠,['디스트로이드'],['우븐'],['무지'],노멀,,,,,,,,,화이트,롱,,탑,,['메시'],['스트라이프'],라운드넥,루즈,,,,,,,,
137,1070036,섹시,"아우터, 하의, 상의",10,,블랙,,,긴팔,,,,,미니,화이트,팬츠,['디스트로이드'],['우븐'],['무지'],노멀,,,,,,,,,화이트,롱,,탑,,['메시'],['스트라이프'],라운드넥,루즈,,,,,,,,
138,1070037,섹시,"아우터, 하의, 상의",10,,블랙,,,긴팔,,,,,미니,화이트,팬츠,,['우븐'],['무지'],노멀,,,,,,,,,화이트,롱,,탑,,['메시'],['스트라이프'],라운드넥,루즈,,,,,,,,
139,1070038,섹시,"아우터, 하의, 상의",10,,화이트,,,긴팔,,,,,미니,,팬츠,,['우븐'],['무지'],노멀,,,,,,,,,,롱,,탑,,['메시'],['스트라이프'],라운드넥,루즈,,,,,,,,
140,1070039,섹시,"아우터, 하의, 상의",10,,블랙,,,긴팔,,,,,미니,화이트,팬츠,['디스트로이드'],['우븐'],['무지'],노멀,,,,,,,,,화이트,롱,,탑,,['메시'],['스트라이프'],라운드넥,루즈,,,,,,,,
141,1070043,섹시,"아우터, 하의, 상의",10,,블랙,,,긴팔,,,,,미니,화이트,팬츠,['디스트로이드'],['우븐'],['무지'],노멀,,,,,,,,,화이트,롱,,탑,,['메시'],['스트라이프'],라운드넥,루즈,,,,,,,,
142,1070302,섹시,"하의, 상의",3,,,,,,,,,,,베이지,팬츠,,['우븐'],['무지'],와이드,,,,,,,,,,노멀,블랙,탑,민소매,['시폰'],['무지'],유넥,노멀,,,,,,,,
143,1070303,섹시,"하의, 상의",3,,,,,,,,,,맥시,베이지,팬츠,,['우븐'],['무지'],와이드,,,,,,,,,,노멀,블랙,탑,민소매,['시폰'],['무지'],유넥,노멀,,,,,,,,
144,1070304,섹시,"하의, 상의",3,,,,,,,,,,,베이지,팬츠,,['우븐'],['무지'],와이드,,,,,,,,,,노멀,블랙,탑,민소매,['시폰'],['무지'],유넥,노멀,,,,,,,,
145,1070305,섹시,"하의, 상의",3,,,,,,,,,,,베이지,팬츠,,['우븐'],['무지'],와이드,,,,,,,,,,노멀,블랙,탑,민소매,['시폰'],['무지'],유넥,노멀,,,,,,,,
146,1070306,섹시,"하의, 상의",3,,,,,,,,,,,베이지,팬츠,,['우븐'],['무지'],와이드,,,,,,,,,,노멀,블랙,탑,민소매,['시폰'],['무지'],유넥,노멀,,,,,,,,
147,1070307,섹시,"하의, 상의",3,,,,,,,,,,맥시,베이지,팬츠,,['우븐'],['무지'],와이드,,,,,,,,,,노멀,블랙,탑,민소매,['시폰'],['무지'],유넥,노멀,,,,,,,,
148,1070308,섹시,"하의, 상의",3,,,,,,,,,,,베이지,팬츠,,['우븐'],['무지'],와이드,,,,,,,,,,노멀,블랙,탑,민소매,['시폰'],['무지'],유넥,노멀,,,,,,,,
149,1070309,섹시,"하의, 상의",3,,,,,,,,,,맥시,베이지,팬츠,,['우븐'],['무지'],와이드,,,,,,,,,,노멀,블랙,탑,민소매,['시폰'],['무지'],,노멀,,,,,,,,
150,1070352,섹시,"하의, 상의",3,,,,,,,,,,미니,실버,팬츠,"['단추', '포켓']",['데님'],['무지'],노멀,,,,,,,,,,크롭,골드,브라탑,반팔,['저지'],['무지'],오프숄더,타이트,,"['페플럼', '비대칭']",,,,,,
151,1070353,섹시,"하의, 상의",3,,,,,,,,,,미니,실버,팬츠,"['단추', '포켓']",['데님'],['무지'],노멀,,,,,,,,,,크롭,블랙,브라탑,반팔,['저지'],['무지'],오프숄더,타이트,,"['페플럼', '비대칭']",,,,,,
152,1070354,섹시,"하의, 상의",3,,,,,,,,,,미니,그레이,팬츠,"['단추', '포켓']",['데님'],['무지'],노멀,,,,,,,,,,크롭,블랙,브라탑,반팔,['저지'],['무지'],오프숄더,타이트,,"['페플럼', '비대칭']",,,,,,
153,1070355,섹시,"하의, 상의",3,,,,,,,,,,미니,실버,팬츠,"['단추', '포켓']",['데님'],['무지'],노멀,,,,,,,,,,크롭,블랙,브라탑,반팔,['저지'],['무지'],오프숄더,타이트,,"['페플럼', '비대칭']",,,,,,
154,1072207,섹시,"원피스, 상의",5,,,,,,,,,,,,,,,,,미디,네이비,드레스,민소매,['실크'],['플로럴'],,루즈,,,블랙,블라우스,긴팔,['레이스'],,,,,,,,레드,,,
155,1072208,섹시,"원피스, 상의",5,,,,,,,,,,,,,,,,,미디,네이비,드레스,민소매,['실크'],['플로럴'],,루즈,,,블랙,블라우스,긴팔,['레이스'],,,,,,,,레드,,,
156,1072209,섹시,"원피스, 상의",5,,,,,,,,,,,,,,,,,미디,네이비,드레스,민소매,['실크'],['플로럴'],,루즈,,,블랙,블라우스,긴팔,['레이스'],,,,,,,,레드,,,
157,1072210,섹시,"원피스, 상의",5,,,,,,,,,,,,,,,,,미디,네이비,드레스,민소매,['실크'],['플로럴'],,루즈,,,블랙,블라우스,긴팔,['레이스'],,,,,,,,레드,,,
158,1072211,섹시,"원피스, 상의",5,,,,,,,,,,,,,,,,,미디,네이비,드레스,민소매,['실크'],['플로럴'],,루즈,,,블랙,블라우스,긴팔,['레이스'],,,,,,,,레드,,,
159,1074914,섹시,"원피스, 상의",5,,,,,,,,,,,,,,,,,니렝스,브라운,드레스,민소매,['가죽'],,브이넥,루즈,,,화이트,니트웨어,긴팔,['니트'],['무지'],라운드넥,노멀,,,,,,"['스티치', '플레어']",,
160,1074917,섹시,"원피스, 상의",5,,,,,,,,,,,,,,,,,니렝스,브라운,드레스,민소매,['가죽'],,브이넥,루즈,,,화이트,니트웨어,긴팔,['니트'],['무지'],라운드넥,노멀,,,,,,"['스티치', '플레어']",,
161,1074918,섹시,"원피스, 상의",5,,,,,,,,,,,,,,,,,니렝스,브라운,드레스,민소매,['가죽'],,브이넥,루즈,,,화이트,니트웨어,긴팔,['니트'],['무지'],라운드넥,노멀,,,,,,"['스티치', '플레어']",,
162,1077625,섹시,"원피스, 상의",5,,,,,,,,,,,,,,,,,미디,핑크,드레스,민소매,['우븐'],['호피'],스위트하트,루즈,,,그린,니트웨어,긴팔,['헤어 니트'],['무지'],라운드넥,루즈,,,,,브라운,,,
163,1077626,섹시,"원피스, 상의",5,,,,,,,,,,,,,,,,,미디,핑크,드레스,민소매,['우븐'],['호피'],,루즈,,,그린,니트웨어,긴팔,['헤어 니트'],['무지'],라운드넥,루즈,,,,,브라운,,,
164,1077627,섹시,"원피스, 상의",5,,,,,,,,,,,,,,,,,미디,핑크,드레스,민소매,['우븐'],['호피'],,루즈,,,그린,니트웨어,긴팔,['헤어 니트'],['무지'],라운드넥,루즈,,,,,브라운,,,
165,1077628,섹시,"원피스, 상의",5,,,,,,,,,,,,,,,,,미디,핑크,드레스,민소매,['우븐'],['호피'],스위트하트,루즈,,,그린,니트웨어,긴팔,['헤어 니트'],['무지'],라운드넥,루즈,,,,,브라운,,,
166,1077629,섹시,"원피스, 상의",5,,,,,,,,,,,,,,,,,미디,핑크,드레스,민소매,['우븐'],['호피'],,루즈,,,그린,니트웨어,긴팔,['헤어 니트'],['무지'],,루즈,,,,,브라운,,,
167,1077630,섹시,"원피스, 상의",5,,,,,,,,,,,,,,,,,미디,핑크,드레스,민소매,['우븐'],['호피'],스위트하트,루즈,,,그린,니트웨어,긴팔,['헤어 니트'],['무지'],라운드넥,루즈,,,,,브라운,,,
168,1077631,섹시,"원피스, 상의",5,,,,,,,,,,,,,,,,,미디,핑크,드레스,민소매,['우븐'],['호피'],스위트하트,루즈,,,그린,니트웨어,긴팔,['헤어 니트'],['무지'],라운드넥,루즈,,,,,브라운,,,
169,1078129,섹시,"하의, 상의",3,,,,,,,,,,발목,블루,청바지,,['데님'],,스키니,,,,,,,,,,,블랙,,긴팔,,,,,,,,,,,,
170,1078130,섹시,"하의, 상의",3,,,,,,,,,,발목,블루,청바지,,['데님'],,스키니,,,,,,,,,,,블랙,블라우스,긴팔,['시폰'],,,노멀,,"['리본', '페플럼']",,,,,,
171,1078131,섹시,"하의, 상의",3,,,,,,,,,,발목,블루,청바지,,['데님'],,스키니,,,,,,,,,,,블랙,블라우스,긴팔,['시폰'],,,노멀,,"['리본', '페플럼']",,,,,,
172,1078132,섹시,"하의, 상의",3,,,,,,,,,,발목,블루,청바지,,['데님'],,스키니,,,,,,,,,,,블랙,블라우스,긴팔,['시폰'],,,노멀,,"['리본', '페플럼']",,,,,,
173,1078136,섹시,"하의, 상의",3,,,,,,,,,,발목,블루,청바지,,['데님'],,스키니,,,,,,,,,,,블랙,블라우스,긴팔,['시폰'],,,노멀,,"['리본', '페플럼']",,,,,,
174,1085323,섹시,"하의, 상의",3,,,,,,,,,,발목,베이지,팬츠,,['우븐'],['무지'],벨보텀,,,,,,,,,,,블랙,블라우스,반팔,['레이스'],,라운드넥,타이트,,,,,,,,
175,1085326,섹시,"하의, 상의",3,,,,,,,,,,,베이지,,,,,,,,,,,,,,,,블랙,블라우스,반팔,['레이스'],,라운드넥,타이트,,,,,,,,
176,1085327,섹시,"하의, 상의",3,,,,,,,,,,,베이지,,,,,,,,,,,,,,,,블랙,블라우스,반팔,['레이스'],,라운드넥,타이트,,,,,,,,
177,1085328,섹시,"하의, 상의",3,,,,,,,,,,발목,베이지,팬츠,,['우븐'],['무지'],벨보텀,,,,,,,,,,,블랙,블라우스,반팔,['레이스'],,라운드넥,타이트,,,,,,,,
178,1085330,섹시,"하의, 상의",3,,,,,,,,,,발목,베이지,팬츠,,['우븐'],['무지'],벨보텀,,,,,,,,,,,블랙,블라우스,반팔,['레이스'],,라운드넥,타이트,,,,,,,,
179,1088105,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,팬츠,['단추'],['우븐'],['무지'],루즈,,,,,,,,,,롱,블랙,셔츠,반팔,['우븐'],['체크'],,루즈,,['단추'],,,,,셔츠칼라,
180,1088106,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,팬츠,['단추'],['우븐'],['무지'],루즈,,,,,,,,,,롱,블랙,셔츠,반팔,['우븐'],['체크'],,루즈,,['단추'],,,,,셔츠칼라,
181,1088108,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,팬츠,['단추'],['우븐'],['무지'],루즈,,,,,,,,,,롱,블랙,셔츠,반팔,['우븐'],['체크'],,루즈,,['단추'],,,,,셔츠칼라,
182,1088109,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,팬츠,['단추'],['우븐'],['무지'],루즈,,,,,,,,,,롱,블랙,셔츠,반팔,['우븐'],['체크'],,루즈,,['단추'],,,,,셔츠칼라,
183,1088110,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,팬츠,['단추'],['우븐'],['무지'],루즈,,,,,,,,,,롱,블랙,셔츠,긴팔,['우븐'],['체크'],,루즈,,['단추'],,,,,셔츠칼라,
184,1088111,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,팬츠,['단추'],['우븐'],['무지'],루즈,,,,,,,,,,롱,블랙,셔츠,긴팔,['우븐'],['체크'],,루즈,,['단추'],,,,,셔츠칼라,
185,1088112,섹시,"하의, 상의",3,,,,,,,,,,미니,,팬츠,['단추'],['우븐'],['무지'],루즈,,,,,,,,,,,블랙,,없음,,,,,,,,,,,,
186,1088117,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,팬츠,['단추'],['우븐'],['무지'],루즈,,,,,,,,,,롱,블랙,셔츠,반팔,['우븐'],['체크'],,루즈,,['단추'],,,,,셔츠칼라,
187,1088119,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,팬츠,['단추'],['우븐'],['무지'],루즈,,,,,,,,,,롱,블랙,셔츠,긴팔,['우븐'],['체크'],,루즈,,['단추'],,,,,셔츠칼라,
188,1088132,섹시,"하의, 상의",3,,,,,,,,,,맥시,스카이블루,청바지,"['띠', '포켓']",['데님'],['무지'],벨보텀,,,,,,,,,,크롭,블랙,티셔츠,민소매,['저지'],['무지'],라운드넥,타이트,,,,,,,,
189,1088135,섹시,"하의, 상의",3,,,,,,,,,,맥시,스카이블루,청바지,"['띠', '포켓']",['데님'],['무지'],벨보텀,,,,,,,,,,크롭,블랙,티셔츠,민소매,['저지'],['무지'],라운드넥,타이트,,,,,,,,
190,1088252,섹시,"하의, 상의",3,,,,,,,,,,맥시,화이트,팬츠,"['스트링', '포켓']",['린넨'],['스트라이프'],루즈,,,,,,,,,,노멀,화이트,탑,민소매,['저지'],['무지'],브이넥,타이트,,,,,,,,
191,1088295,섹시,"하의, 상의",3,,,,,,,,,,미니,블루,청바지,"['포켓', '스티치', '띠']",['데님'],['무지'],노멀,,,,,,,,,,노멀,화이트,탑,반팔,['레이스'],['그래픽'],라운드넥,노멀,,['퍼프'],,,,,,
192,1088298,섹시,"하의, 상의",3,,,,,,,,,,미니,블루,청바지,"['포켓', '스티치', '띠']",['데님'],['무지'],노멀,,,,,,,,,,노멀,화이트,탑,반팔,['레이스'],['그래픽'],라운드넥,노멀,,['퍼프'],,,,,,
193,1088299,섹시,"하의, 상의",3,,,,,,,,,,미니,블루,청바지,"['포켓', '스티치', '띠']",['데님'],['무지'],노멀,,,,,,,,,,노멀,화이트,탑,반팔,['레이스'],['그래픽'],라운드넥,노멀,,['퍼프'],,,,,,
194,1088300,섹시,"하의, 상의",3,,,,,,,,,,미니,블루,청바지,"['포켓', '스티치', '띠']",['데님'],['무지'],노멀,,,,,,,,,,노멀,화이트,탑,반팔,['레이스'],['그래픽'],라운드넥,노멀,,['퍼프'],,,,,,
195,1088301,섹시,"하의, 상의",3,,,,,,,,,,미니,블루,청바지,"['포켓', '스티치', '띠']",['데님'],['무지'],노멀,,,,,,,,,,노멀,화이트,탑,반팔,['레이스'],['그래픽'],라운드넥,노멀,,['퍼프'],,,,,,
196,1088335,섹시,"하의, 상의",3,,,,,,,,,,발목,블루,청바지,"['디스트로이드', '스티치']",['데님'],['무지'],노멀,,,,,,,,,,노멀,화이트,니트웨어,민소매,['니트'],['무지'],유넥,타이트,,,,,,,,
197,1088336,섹시,"하의, 상의",3,,,,,,,,,,발목,블루,청바지,"['스티치', '포켓', '디스트로이드']",['데님'],['무지'],노멀,,,,,,,,,,노멀,,니트웨어,,['니트'],['무지'],,타이트,,,,,,,,
198,1088337,섹시,"하의, 상의",3,,,,,,,,,,발목,,청바지,"['디스트로이드', '스티치']",['데님'],['무지'],노멀,,,,,,,,,,노멀,화이트,니트웨어,민소매,['니트'],['무지'],유넥,타이트,,,,,,,,
199,1088338,섹시,"하의, 상의",3,,,,,,,,,,발목,블루,청바지,"['스티치', '포켓']",['데님'],['무지'],노멀,,,,,,,,,,노멀,화이트,니트웨어,민소매,['니트'],['무지'],,타이트,,,,,,,,
200,1088480,섹시,"하의, 상의",3,,,,,,,,,,발목,화이트,팬츠,"['포켓', '단추']",['우븐'],['무지'],노멀,,,,,,,,,,노멀,블루,탑,민소매,['우븐'],['깅엄'],스퀘어넥,타이트,,"['플리츠', '프릴']",,,,,,
201,1088488,섹시,"아우터, 상의",2,크롭,,가디건,"['플리츠', '단추']",,['니트'],['무지'],라운드넥,타이트,,,,,,,,,,,,,,,,,,핑크,,반팔,,,,,,,,,,,,
202,1088489,섹시,"아우터, 하의, 상의",10,크롭,,가디건,"['플리츠', '단추']",,['니트'],['무지'],라운드넥,타이트,발목,블루,청바지,"['스티치', '포켓']",['데님'],['무지'],노멀,,,,,,,,,,,핑크,,반팔,,,,,,,,,,,,
