,ID,style,clothing_categories,mix_clothing_categories,하의_기장,하의_색상,하의_카테고리,하의_소재,하의_프린트,하의_핏,상의_색상,상의_카테고리,상의_옷깃,상의_소매기장,상의_소재,상의_프린트,상의_핏,아우터_기장,아우터_색상,아우터_카테고리,아우터_옷깃,아우터_소매기장,아우터_소재,아우터_프린트,아우터_핏,상의_넥라인,아우터_디테일,상의_기장,상의_디테일,하의_디테일,아우터_넥라인,상의_서브색상,하의_서브색상,원피스_색상,원피스_서브색상,원피스_카테고리,원피스_소매기장,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,아우터_서브색상,원피스_기장,원피스_옷깃,원피스_디테일
110,1015601,매니시,"하의, 상의",3,발목,베이지,팬츠,['우븐'],['무지'],노멀,스카이블루,탑,,긴팔,['저지'],['무지'],노멀,,,,,,,,,라운드넥,,노멀,['드롭숄더'],['롤업'],,,,,,,,,,,,,,,
111,1015602,매니시,"하의, 상의",3,발목,베이지,팬츠,['우븐'],['무지'],노멀,스카이블루,탑,,긴팔,['저지'],['무지'],노멀,,,,,,,,,라운드넥,,노멀,['드롭숄더'],['롤업'],,,,,,,,,,,,,,,
112,1015603,매니시,"하의, 상의",3,발목,베이지,팬츠,['우븐'],['무지'],노멀,스카이블루,탑,,긴팔,['저지'],['무지'],노멀,,,,,,,,,라운드넥,,노멀,,['롤업'],,,,,,,,,,,,,,,
113,1015604,매니시,"하의, 상의",3,발목,베이지,팬츠,['우븐'],['무지'],노멀,스카이블루,탑,,긴팔,['저지'],['무지'],노멀,,,,,,,,,라운드넥,,노멀,,['롤업'],,,,,,,,,,,,,,,
114,1015607,매니시,"하의, 상의",3,발목,베이지,팬츠,['우븐'],['무지'],노멀,스카이블루,탑,,긴팔,['저지'],['무지'],노멀,,,,,,,,,라운드넥,,노멀,,['롤업'],,,,,,,,,,,,,,,
115,1015608,매니시,"하의, 상의",3,발목,베이지,팬츠,['우븐'],['무지'],노멀,스카이블루,탑,,긴팔,['저지'],['무지'],노멀,,,,,,,,,라운드넥,,노멀,,['롤업'],,,,,,,,,,,,,,,
116,1015609,매니시,"하의, 상의",3,발목,베이지,팬츠,['우븐'],['무지'],노멀,스카이블루,탑,,긴팔,['저지'],['무지'],노멀,,,,,,,,,라운드넥,,노멀,,['롤업'],,,,,,,,,,,,,,,
117,1015610,매니시,"하의, 상의",3,발목,베이지,팬츠,['우븐'],['무지'],노멀,스카이블루,탑,,긴팔,['저지'],['무지'],노멀,,,,,,,,,라운드넥,,노멀,,['롤업'],,,,,,,,,,,,,,,
118,1015611,매니시,"하의, 상의",3,발목,베이지,팬츠,['우븐'],['무지'],노멀,스카이블루,탑,,긴팔,['저지'],['무지'],노멀,,,,,,,,,라운드넥,,노멀,,['롤업'],,,,,,,,,,,,,,,
119,1015612,매니시,"하의, 상의",3,발목,베이지,팬츠,['우븐'],['무지'],노멀,스카이블루,탑,,긴팔,['저지'],['무지'],노멀,,,,,,,,,라운드넥,,노멀,,['롤업'],,,,,,,,,,,,,,,
120,1015613,매니시,"하의, 상의",3,발목,베이지,팬츠,['우븐'],['무지'],노멀,스카이블루,탑,,긴팔,['저지'],['무지'],노멀,,,,,,,,,라운드넥,,노멀,,['롤업'],,,,,,,,,,,,,,,
121,1015614,매니시,"하의, 상의",3,발목,베이지,팬츠,['우븐'],['무지'],노멀,스카이블루,탑,,긴팔,['저지'],['무지'],노멀,,,,,,,,,라운드넥,,노멀,,['롤업'],,,,,,,,,,,,,,,
122,1015617,매니시,"하의, 상의",3,발목,베이지,팬츠,['우븐'],['무지'],노멀,스카이블루,탑,,긴팔,['저지'],['무지'],노멀,,,,,,,,,라운드넥,,노멀,,['롤업'],,,,,,,,,,,,,,,
123,1015618,매니시,"하의, 상의",3,발목,베이지,팬츠,['우븐'],['무지'],노멀,스카이블루,탑,,긴팔,['저지'],['무지'],노멀,,,,,,,,,라운드넥,,노멀,,['롤업'],,,,,,,,,,,,,,,
124,1015619,매니시,"하의, 상의",3,발목,베이지,팬츠,['우븐'],['무지'],노멀,스카이블루,탑,,긴팔,['저지'],['무지'],노멀,,,,,,,,,라운드넥,,노멀,,['롤업'],,,,,,,,,,,,,,,
125,1015620,매니시,"하의, 상의",3,발목,베이지,팬츠,['우븐'],['무지'],노멀,스카이블루,탑,,긴팔,['저지'],['무지'],노멀,,,,,,,,,라운드넥,,노멀,,['롤업'],,,,,,,,,,,,,,,
126,1015621,매니시,"하의, 상의",3,발목,베이지,팬츠,['우븐'],['무지'],노멀,스카이블루,탑,,긴팔,['저지'],['무지'],노멀,,,,,,,,,라운드넥,,노멀,,['롤업'],,,,,,,,,,,,,,,
127,1015622,매니시,"하의, 상의",3,발목,베이지,팬츠,['우븐'],['무지'],노멀,스카이블루,탑,,긴팔,['저지'],['무지'],노멀,,,,,,,,,라운드넥,,노멀,,['롤업'],,,,,,,,,,,,,,,
128,1015623,매니시,"하의, 상의",3,발목,베이지,팬츠,['우븐'],['무지'],노멀,스카이블루,탑,,긴팔,['저지'],['무지'],노멀,,,,,,,,,라운드넥,,노멀,,['롤업'],,,,,,,,,,,,,,,
129,1015624,매니시,"하의, 상의",3,발목,베이지,팬츠,['우븐'],['무지'],노멀,스카이블루,탑,,긴팔,['저지'],['무지'],노멀,,,,,,,,,라운드넥,,노멀,,['롤업'],,,,,,,,,,,,,,,
130,1015627,매니시,"하의, 상의",3,발목,베이지,팬츠,['우븐'],['무지'],노멀,스카이블루,탑,,긴팔,['저지'],['무지'],노멀,,,,,,,,,라운드넥,,노멀,,['롤업'],,,,,,,,,,,,,,,
131,1017397,매니시,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],,스키니,,,,,,,,롱,블랙,코트,,긴팔,['울/캐시미어'],,루즈,,,,,,후드,,,,,,,,,,,,,,
132,1017400,매니시,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],,스키니,,,,,,,,롱,블랙,코트,,긴팔,['울/캐시미어'],,루즈,,,,,,후드,,,,,,,,,,,,,,
133,1017401,매니시,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],,노멀,,,,,,,,롱,블랙,코트,,긴팔,['울/캐시미어'],,루즈,,['띠'],,,,후드,,,,,,,,,,,,,,
134,1017403,매니시,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],,노멀,,,,,,,,롱,블랙,코트,,긴팔,['울/캐시미어'],,루즈,,['띠'],,,,후드,,,,,,,,,,,,,,
135,1017404,매니시,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],,노멀,,,,,,,,롱,블랙,코트,,긴팔,['울/캐시미어'],,루즈,,['띠'],,,,후드,,,,,,,,,,,,,,
136,1017405,매니시,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],,노멀,,,,,,,,롱,블랙,코트,,긴팔,['울/캐시미어'],,루즈,,['띠'],,,,후드,,,,,,,,,,,,,,
137,1017494,매니시,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],,노멀,베이지,니트웨어,,긴팔,['니트'],,노멀,롱,베이지,코트,테일러드칼라,긴팔,['우븐'],,노멀,라운드넥,,,,['컷아웃'],,,,,,,,,,,,,,,
138,1017495,매니시,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],,노멀,베이지,니트웨어,,긴팔,['니트'],,노멀,롱,베이지,코트,테일러드칼라,긴팔,['우븐'],,노멀,라운드넥,,,,['컷아웃'],,,,,,,,,,,,,,,
139,1017496,매니시,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],,노멀,베이지,니트웨어,,긴팔,['니트'],,노멀,롱,베이지,코트,테일러드칼라,긴팔,['우븐'],,노멀,라운드넥,,,,['컷아웃'],,,,,,,,,,,,,,,
140,1017497,매니시,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],,노멀,베이지,니트웨어,,긴팔,['니트'],,노멀,롱,베이지,코트,테일러드칼라,긴팔,['우븐'],,노멀,라운드넥,,,,['컷아웃'],,,,,,,,,,,,,,,
141,1017500,매니시,"아우터, 하의",4,발목,블루,청바지,['데님'],,노멀,,,,,,,,롱,베이지,코트,,긴팔,['우븐'],,노멀,,['띠'],,,['컷아웃'],,,,,,,,,,,,,,,
142,1017501,매니시,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],,노멀,베이지,니트웨어,,긴팔,['니트'],,노멀,롱,베이지,코트,테일러드칼라,긴팔,['우븐'],,노멀,라운드넥,,,,['컷아웃'],,,,,,,,,,,,,,,
143,1017502,매니시,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],,노멀,베이지,니트웨어,,긴팔,['니트'],,노멀,롱,베이지,코트,테일러드칼라,긴팔,['우븐'],,노멀,라운드넥,,,,['컷아웃'],,,,,,,,,,,,,,,
144,1017503,매니시,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],,노멀,베이지,니트웨어,,긴팔,['니트'],,노멀,롱,베이지,코트,테일러드칼라,긴팔,['우븐'],,노멀,라운드넥,,,,['컷아웃'],,,,,,,,,,,,,,,
145,1017504,매니시,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],,노멀,베이지,니트웨어,,긴팔,['니트'],,노멀,롱,베이지,코트,테일러드칼라,긴팔,['우븐'],,노멀,라운드넥,,,,['컷아웃'],,,,,,,,,,,,,,,
146,1017505,매니시,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],,노멀,베이지,니트웨어,,긴팔,['니트'],,노멀,롱,베이지,코트,테일러드칼라,긴팔,['우븐'],,노멀,라운드넥,,,,['컷아웃'],,,,,,,,,,,,,,,
147,1017506,매니시,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],,노멀,베이지,니트웨어,,긴팔,['니트'],,노멀,롱,베이지,코트,테일러드칼라,긴팔,['우븐'],,노멀,라운드넥,,,,['컷아웃'],,,,,,,,,,,,,,,
148,1017507,매니시,"아우터, 하의, 상의",10,발목,블루,청바지,['데님'],,노멀,베이지,니트웨어,,긴팔,['니트'],,노멀,롱,베이지,코트,테일러드칼라,긴팔,['우븐'],,노멀,라운드넥,,,,['컷아웃'],,,,,,,,,,,,,,,
149,1017510,매니시,"아우터, 상의",2,,,,,,,베이지,니트웨어,,긴팔,['니트'],,노멀,롱,베이지,코트,테일러드칼라,긴팔,['우븐'],,노멀,라운드넥,,,,,,,,,,,,,,,,,,,
150,1017511,매니시,"아우터, 상의",2,,,,,,,베이지,니트웨어,,긴팔,['니트'],,노멀,롱,베이지,코트,테일러드칼라,긴팔,['우븐'],,노멀,라운드넥,,,,,,,,,,,,,,,,,,,
151,1017512,매니시,"아우터, 상의",2,,,,,,,베이지,니트웨어,,긴팔,['니트'],,노멀,롱,베이지,코트,테일러드칼라,긴팔,['우븐'],,노멀,라운드넥,,,,,,,,,,,,,,,,,,,
152,1017513,매니시,"아우터, 상의",2,,,,,,,베이지,니트웨어,,긴팔,['니트'],,노멀,롱,베이지,코트,테일러드칼라,긴팔,['우븐'],,노멀,라운드넥,,,,,,,,,,,,,,,,,,,
153,1019877,매니시,"하의, 상의",3,발목,브라운,팬츠,['우븐'],['무지'],노멀,화이트,셔츠,셔츠칼라,반팔,['린넨'],['무지'],루즈,,,,,,,,,,,,"['포켓', '드롭숄더']",['슬릿'],,,,,,,,,,,,,,,
154,1019880,매니시,"하의, 상의",3,발목,브라운,팬츠,['우븐'],['무지'],노멀,화이트,셔츠,셔츠칼라,반팔,['린넨'],['무지'],루즈,,,,,,,,,,,,"['포켓', '드롭숄더']",['슬릿'],,,,,,,,,,,,,,,
155,1019881,매니시,"하의, 상의",3,발목,브라운,팬츠,['우븐'],['무지'],노멀,화이트,셔츠,셔츠칼라,반팔,['린넨'],['무지'],루즈,,,,,,,,,,,,"['포켓', '드롭숄더']",['슬릿'],,,,,,,,,,,,,,,
156,1019882,매니시,"하의, 상의",3,발목,브라운,팬츠,['우븐'],['무지'],노멀,화이트,셔츠,셔츠칼라,반팔,['린넨'],['무지'],루즈,,,,,,,,,,,,"['포켓', '드롭숄더']",['슬릿'],,,,,,,,,,,,,,,
157,1019883,매니시,"하의, 상의",3,발목,브라운,팬츠,['우븐'],['무지'],노멀,화이트,셔츠,셔츠칼라,반팔,['린넨'],['무지'],루즈,,,,,,,,,,,,"['포켓', '드롭숄더']",['슬릿'],,,,,,,,,,,,,,,
158,1019885,매니시,"하의, 상의",3,발목,브라운,팬츠,['우븐'],['무지'],노멀,화이트,셔츠,셔츠칼라,반팔,['린넨'],['무지'],루즈,,,,,,,,,,,,"['포켓', '드롭숄더']",['슬릿'],,,,,,,,,,,,,,,
159,1019886,매니시,"하의, 상의",3,발목,브라운,팬츠,['우븐'],['무지'],노멀,화이트,셔츠,셔츠칼라,반팔,['린넨'],['무지'],루즈,,,,,,,,,,,,"['포켓', '드롭숄더']",['슬릿'],,,,,,,,,,,,,,,
160,1019887,매니시,"하의, 상의",3,발목,브라운,팬츠,['우븐'],['무지'],노멀,화이트,셔츠,셔츠칼라,반팔,['린넨'],['무지'],루즈,,,,,,,,,,,,"['포켓', '드롭숄더']",['슬릿'],,,,,,,,,,,,,,,
161,102192,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],,벨보텀,브라운,셔츠,셔츠칼라,긴팔,['실크'],['믹스'],루즈,,,,,,,,,,,롱,,,,화이트,,,,,,,,,,,,,
162,102193,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],,벨보텀,브라운,셔츠,셔츠칼라,긴팔,['실크'],['믹스'],루즈,,,,,,,,,,,롱,,,,화이트,,,,,,,,,,,,,
163,102195,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],,벨보텀,브라운,셔츠,셔츠칼라,긴팔,['실크'],['믹스'],루즈,,,,,,,,,,,롱,,,,화이트,,,,,,,,,,,,,
164,102196,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],,벨보텀,브라운,셔츠,셔츠칼라,긴팔,['실크'],['믹스'],루즈,,,,,,,,,,,롱,,,,화이트,,,,,,,,,,,,,
165,102206,매니시,"하의, 상의",3,발목,블랙,팬츠,['울/캐시미어'],['체크'],벨보텀,블랙,니트웨어,,긴팔,['니트'],,오버사이즈,,,,,,,,,라운드넥,,롱,['드롭숄더'],,,,화이트,,,,,,,,,,,,
166,102211,매니시,"하의, 상의",3,발목,,팬츠,['울/캐시미어'],['체크'],벨보텀,블랙,니트웨어,,긴팔,['니트'],,오버사이즈,,,,,,,,,라운드넥,,롱,['드롭숄더'],,,,,,,,,,,,,,,,
167,102213,매니시,"하의, 상의",3,발목,블랙,팬츠,['울/캐시미어'],['체크'],벨보텀,블랙,니트웨어,,긴팔,['니트'],,오버사이즈,,,,,,,,,라운드넥,,롱,['드롭숄더'],,,,화이트,,,,,,,,,,,,
168,1024316,매니시,"하의, 상의",3,맥시,화이트,팬츠,['우븐'],['무지'],노멀,레드,셔츠,테일러드칼라,반팔,['우븐'],['무지'],노멀,,,,,,,,,,,노멀,,,,,,,,,,,,,,,,,
169,1024317,매니시,"하의, 상의",3,맥시,화이트,팬츠,['우븐'],['무지'],노멀,레드,셔츠,테일러드칼라,반팔,['우븐'],['무지'],노멀,,,,,,,,,,,노멀,,,,,,,,,,,,,,,,,
170,1024320,매니시,"하의, 상의",3,맥시,화이트,팬츠,['우븐'],['무지'],노멀,레드,셔츠,테일러드칼라,반팔,['우븐'],['무지'],노멀,,,,,,,,,,,노멀,,,,,,,,,,,,,,,,,
171,1024321,매니시,"하의, 상의",3,맥시,화이트,팬츠,['우븐'],['무지'],노멀,레드,셔츠,테일러드칼라,반팔,['우븐'],['무지'],노멀,,,,,,,,,,,노멀,,,,,,,,,,,,,,,,,
172,1024322,매니시,"하의, 상의",3,맥시,화이트,팬츠,['우븐'],['무지'],노멀,레드,셔츠,테일러드칼라,반팔,['우븐'],['무지'],노멀,,,,,,,,,,,노멀,,,,,,,,,,,,,,,,,
173,1024323,매니시,"하의, 상의",3,맥시,화이트,팬츠,['우븐'],['무지'],노멀,레드,셔츠,테일러드칼라,반팔,['우븐'],['무지'],노멀,,,,,,,,,,,노멀,,,,,,,,,,,,,,,,,
174,1024324,매니시,"하의, 상의",3,맥시,화이트,팬츠,['우븐'],['무지'],노멀,레드,셔츠,테일러드칼라,반팔,['우븐'],['무지'],노멀,,,,,,,,,,,노멀,,,,,,,,,,,,,,,,,
175,1024325,매니시,"하의, 상의",3,맥시,화이트,팬츠,['우븐'],['무지'],노멀,레드,셔츠,테일러드칼라,반팔,['우븐'],['무지'],노멀,,,,,,,,,,,노멀,,,,,,,,,,,,,,,,,
176,1024326,매니시,"하의, 상의",3,맥시,화이트,팬츠,['우븐'],['무지'],노멀,레드,셔츠,테일러드칼라,반팔,['우븐'],['무지'],노멀,,,,,,,,,,,노멀,,,,,,,,,,,,,,,,,
177,1024327,매니시,"하의, 상의",3,맥시,화이트,팬츠,['우븐'],['무지'],노멀,레드,셔츠,테일러드칼라,반팔,['우븐'],['무지'],노멀,,,,,,,,,,,노멀,,,,,,,,,,,,,,,,,
178,1024330,매니시,"하의, 상의",3,맥시,화이트,팬츠,['우븐'],['무지'],노멀,레드,셔츠,테일러드칼라,반팔,['우븐'],['무지'],노멀,,,,,,,,,,,노멀,,,,,,,,,,,,,,,,,
179,1024331,매니시,"하의, 상의",3,맥시,화이트,팬츠,['우븐'],['무지'],노멀,레드,셔츠,테일러드칼라,반팔,['우븐'],['무지'],노멀,,,,,,,,,,,노멀,,,,,,,,,,,,,,,,,
180,1024333,매니시,"하의, 상의",3,맥시,화이트,팬츠,['우븐'],['무지'],노멀,레드,셔츠,테일러드칼라,반팔,['우븐'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,1024334,매니시,"하의, 상의",3,맥시,화이트,팬츠,['우븐'],['무지'],노멀,레드,셔츠,테일러드칼라,반팔,['우븐'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,1024336,매니시,"하의, 상의",3,맥시,화이트,팬츠,['우븐'],['무지'],노멀,레드,셔츠,테일러드칼라,반팔,['우븐'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,1024341,매니시,"하의, 상의",3,맥시,화이트,팬츠,['우븐'],['무지'],노멀,레드,셔츠,테일러드칼라,반팔,['우븐'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,1024342,매니시,"하의, 상의",3,맥시,화이트,팬츠,['우븐'],['무지'],노멀,레드,셔츠,테일러드칼라,반팔,['우븐'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1024343,매니시,"하의, 상의",3,맥시,화이트,팬츠,['우븐'],['무지'],노멀,레드,셔츠,테일러드칼라,반팔,['우븐'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,1024344,매니시,"하의, 상의",3,맥시,화이트,팬츠,['우븐'],['무지'],노멀,레드,셔츠,테일러드칼라,반팔,['우븐'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,1024345,매니시,"하의, 상의",3,맥시,화이트,팬츠,['우븐'],['무지'],노멀,레드,셔츠,테일러드칼라,반팔,['우븐'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,1024346,매니시,"하의, 상의",3,맥시,화이트,팬츠,['우븐'],['무지'],노멀,레드,셔츠,테일러드칼라,반팔,['우븐'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,1024347,매니시,"하의, 상의",3,맥시,화이트,팬츠,['우븐'],['무지'],노멀,레드,셔츠,테일러드칼라,반팔,['우븐'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,1024351,매니시,"하의, 상의",3,맥시,화이트,팬츠,['우븐'],['무지'],노멀,레드,셔츠,테일러드칼라,반팔,['우븐'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,1024352,매니시,"하의, 상의",3,맥시,블루,팬츠,['우븐'],['무지'],노멀,,셔츠,테일러드칼라,,['우븐'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,102546,매니시,"하의, 상의",3,발목,베이지,팬츠,"['우븐', '울/캐시미어']",['무지'],와이드,브라운,니트웨어,밴드칼라,민소매,['니트'],['무지'],루즈,,,,,,,,,,,노멀,['드롭숄더'],,,,,,,,,,,,,,,,
193,1029619,매니시,"아우터, 원피스, 상의",7,,,,,,,블랙,,,없음,,,,하프,네이비,재킷,테일러드칼라,긴팔,['우븐'],['무지'],오버사이즈,,"['단추', '포켓']",,,,브이넥,화이트,,블랙,화이트,드레스,없음,['우븐'],['도트'],유넥,루즈,,,,
194,1029622,매니시,"아우터, 하의, 상의",10,,블루,,,,,화이트,,,없음,,,,하프,블루,재킷,테일러드칼라,긴팔,['우븐'],['무지'],오버사이즈,,"['단추', '포켓']",,,,브이넥,,,,,,,,,,,,,,
195,1029625,매니시,"아우터, 하의",4,,블랙,,,,,,,,,,,,하프,블랙,재킷,테일러드칼라,긴팔,['우븐'],['무지'],오버사이즈,,"['단추', '포켓']",,,,브이넥,,,,,,,,,,,,,,
196,1029629,매니시,"아우터, 하의, 상의",10,,블랙,,,,,브라운,,,없음,,,,하프,그레이,재킷,테일러드칼라,긴팔,['우븐'],['무지'],오버사이즈,,"['단추', '포켓']",,,,브이넥,,,,,,,,,,,,,,
197,1029670,매니시,"아우터, 하의, 상의",10,미니,블루,스커트,['데님'],['무지'],노멀,그레이,,,없음,,,,하프,블랙,재킷,테일러드칼라,긴팔,['우븐'],"['무지', '스트라이프']",루즈,,"['포켓', '단추', '롤업']",,,"['디스트로이드', '스티치']",브이넥,,,,,,,,,,,,,,
198,1029671,매니시,"아우터, 하의, 상의",10,미니,블루,스커트,['데님'],['무지'],노멀,그레이,,,없음,,,,하프,블랙,재킷,테일러드칼라,긴팔,['우븐'],"['무지', '스트라이프']",루즈,,"['포켓', '단추', '롤업']",,,"['디스트로이드', '스티치']",브이넥,,,,,,,,,,,,,,
199,1029675,매니시,"아우터, 하의, 상의",10,,화이트,,,,,화이트,,,없음,,,,하프,그레이,재킷,테일러드칼라,긴팔,['우븐'],"['무지', '스트라이프']",루즈,,"['포켓', '단추', '롤업']",,,,브이넥,,,,,,,,,,,,,,
200,1029676,매니시,"아우터, 하의, 상의",10,,화이트,,,,,화이트,,,없음,,,,하프,그레이,재킷,테일러드칼라,긴팔,['우븐'],"['무지', '스트라이프']",루즈,,"['포켓', '단추', '롤업']",,,,브이넥,,,,,,,,,,,,,,
201,1029677,매니시,"아우터, 하의, 상의",10,,화이트,,,,,화이트,,,없음,,,,하프,그레이,재킷,테일러드칼라,긴팔,['우븐'],"['무지', '스트라이프']",루즈,,"['포켓', '단추', '롤업']",,,,브이넥,,,,,,,,,,,,,,
202,1030233,매니시,"아우터, 상의",2,,,,,,,화이트,탑,,없음,['저지'],['무지'],타이트,하프,실버,재킷,테일러드칼라,반팔,['우븐'],['무지'],루즈,스퀘어넥,"['포켓', '롤업']",,,,브이넥,,,,,,,,,,,,,,
203,1030237,매니시,"아우터, 상의",2,,,,,,,화이트,탑,,없음,['저지'],['무지'],타이트,하프,실버,재킷,테일러드칼라,반팔,['우븐'],['무지'],루즈,스퀘어넥,"['포켓', '롤업']",,,,브이넥,,,,,,,,,,,,,,
204,1030240,매니시,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],['무지'],노멀,화이트,니트웨어,,없음,['니트'],['무지'],노멀,노말,화이트,재킷,테일러드칼라,긴팔,['우븐'],['무지'],루즈,,"['포켓', '롤업']",,,,,,,,,,,,,,,,,,
