,ID,style,clothing_categories,mix_clothing_categories,하의_기장,하의_색상,하의_카테고리,하의_소재,하의_프린트,하의_핏,상의_기장,상의_색상,상의_서브색상,상의_카테고리,상의_옷깃,상의_디테일,상의_소매기장,상의_소재,상의_프린트,상의_핏,상의_넥라인,아우터_기장,아우터_카테고리,아우터_디테일,아우터_소재,아우터_넥라인,아우터_핏,아우터_프린트,하의_디테일,하의_서브색상,원피스_기장,원피스_색상,원피스_카테고리,원피스_디테일,원피스_소매기장,원피스_소재,원피스_프린트,원피스_핏,아우터_색상,아우터_소매기장,아우터_서브색상,원피스_넥라인,아우터_옷깃,원피스_서브색상,원피스_옷깃
117,1005529,컨트리,"하의, 상의",3,발목,핑크,팬츠,['저지'],['무지'],와이드,노멀,화이트,,니트웨어,,['니트꽈베기'],긴팔,['니트'],,루즈,브이넥,,,,,,,,['셔링'],,,,,,,,,,,,,,,,
118,1005530,컨트리,"하의, 상의",3,발목,핑크,팬츠,['저지'],['무지'],와이드,노멀,화이트,,니트웨어,,['니트꽈베기'],긴팔,['니트'],,루즈,브이넥,,,,,,,,['셔링'],,,,,,,,,,,,,,,,
119,1005545,컨트리,"하의, 상의",3,발목,핑크,팬츠,['저지'],['무지'],와이드,노멀,화이트,,니트웨어,,['니트꽈베기'],긴팔,['니트'],,루즈,브이넥,,,,,,,,['셔링'],,,,,,,,,,,,,,,,
120,1005546,컨트리,"하의, 상의",3,발목,핑크,팬츠,['저지'],['무지'],와이드,노멀,화이트,,니트웨어,,['니트꽈베기'],긴팔,['니트'],,루즈,브이넥,,,,,,,,['셔링'],,,,,,,,,,,,,,,,
121,1005547,컨트리,"하의, 상의",3,발목,핑크,팬츠,['저지'],['무지'],와이드,노멀,화이트,,니트웨어,,['니트꽈베기'],긴팔,['니트'],,루즈,브이넥,,,,,,,,['셔링'],,,,,,,,,,,,,,,,
122,101011,컨트리,"하의, 상의",3,니렝스,그레이,팬츠,['우븐'],['무지'],와이드,,그레이,카키,블라우스,,"['플리츠', '롤업']",반팔,['우븐'],['그래픽'],루즈,브이넥,,,,,,,,,,,,,,,,,,,,,,,,
123,101013,컨트리,"하의, 상의",3,니렝스,그레이,팬츠,['우븐'],['무지'],와이드,,그레이,베이지,블라우스,,"['플리츠', '롤업']",반팔,['우븐'],['그래픽'],루즈,브이넥,,,,,,,,,,,,,,,,,,,,,,,,
124,101014,컨트리,"하의, 상의",3,니렝스,그레이,팬츠,['우븐'],['무지'],와이드,,그레이,카키,블라우스,,"['플리츠', '롤업']",반팔,['우븐'],['그래픽'],루즈,브이넥,,,,,,,,,,,,,,,,,,,,,,,,
125,101016,컨트리,"하의, 상의",3,니렝스,그레이,팬츠,['우븐'],['무지'],와이드,,그레이,베이지,블라우스,,"['플리츠', '롤업']",반팔,['우븐'],['그래픽'],루즈,브이넥,,,,,,,,,,,,,,,,,,,,,,,,
126,101018,컨트리,"하의, 상의",3,니렝스,그레이,팬츠,['우븐'],['무지'],와이드,,그레이,베이지,블라우스,,"['플리츠', '롤업']",반팔,['우븐'],['그래픽'],루즈,브이넥,,,,,,,,,,,,,,,,,,,,,,,,
127,101028,컨트리,"하의, 상의",3,니렝스,그레이,팬츠,['우븐'],['무지'],와이드,,그레이,카키,블라우스,,"['플리츠', '롤업']",반팔,['우븐'],['그래픽'],루즈,브이넥,,,,,,,,,,,,,,,,,,,,,,,,
128,101053,컨트리,"하의, 상의",3,미니,화이트,팬츠,['우븐'],['무지'],와이드,,베이지,,티셔츠,,['롤업'],반팔,['저지'],['무지'],노멀,브이넥,,,,,,,,"['스티치', '스트링']",,,,,,,,,,,,,,,,
129,101055,컨트리,"하의, 상의",3,미니,화이트,팬츠,['우븐'],['무지'],와이드,,베이지,,티셔츠,,['롤업'],반팔,['저지'],['무지'],노멀,브이넥,,,,,,,,"['스티치', '스트링']",,,,,,,,,,,,,,,,
130,101076,컨트리,"하의, 상의",3,미니,화이트,팬츠,['우븐'],['무지'],루즈,노멀,베이지,,블라우스,,"['단추', '퍼프']",반팔,['우븐'],['무지'],노멀,스퀘어넥,,,,,,,,['스티치'],,,,,,,,,,,,,,,,
131,101077,컨트리,"하의, 상의",3,미니,화이트,팬츠,['우븐'],['무지'],루즈,노멀,베이지,,블라우스,,"['단추', '퍼프']",반팔,['우븐'],['무지'],노멀,스퀘어넥,,,,,,,,['스티치'],,,,,,,,,,,,,,,,
132,101078,컨트리,"하의, 상의",3,미니,화이트,팬츠,['우븐'],['무지'],루즈,노멀,베이지,,블라우스,,"['단추', '퍼프']",반팔,['우븐'],['무지'],노멀,스퀘어넥,,,,,,,,['스티치'],,,,,,,,,,,,,,,,
133,101082,컨트리,"하의, 상의",3,미니,화이트,팬츠,['우븐'],['무지'],루즈,노멀,베이지,,블라우스,,"['단추', '퍼프']",반팔,['우븐'],['무지'],노멀,스퀘어넥,,,,,,,,['스티치'],,,,,,,,,,,,,,,,
134,101083,컨트리,"하의, 상의",3,미니,화이트,팬츠,['우븐'],['무지'],루즈,노멀,베이지,,블라우스,,"['단추', '퍼프']",반팔,['우븐'],['무지'],노멀,스퀘어넥,,,,,,,,['스티치'],,,,,,,,,,,,,,,,
135,101084,컨트리,"하의, 상의",3,미니,화이트,팬츠,['우븐'],['무지'],루즈,노멀,베이지,,블라우스,,"['단추', '퍼프']",반팔,['우븐'],['무지'],노멀,스퀘어넥,,,,,,,,['스티치'],,,,,,,,,,,,,,,,
136,101086,컨트리,"하의, 상의",3,미니,화이트,팬츠,['우븐'],['무지'],루즈,노멀,베이지,,블라우스,,['퍼프'],반팔,['우븐'],['무지'],노멀,,,,,,,,,['스티치'],,,,,,,,,,,,,,,,
137,101089,컨트리,"하의, 상의",3,미니,화이트,팬츠,['우븐'],['무지'],루즈,노멀,베이지,,블라우스,,"['단추', '퍼프']",반팔,['우븐'],['무지'],노멀,스퀘어넥,,,,,,,,['스티치'],,,,,,,,,,,,,,,,
138,1011389,컨트리,"하의, 상의",3,미디,화이트,스커트,['시폰'],['무지'],노멀,,라벤더,,티셔츠,,,반팔,['스판덱스'],['무지'],노멀,,,,,,,,,['플리츠'],,,,,,,,,,,,,,,,
139,1011390,컨트리,"하의, 상의",3,미디,화이트,스커트,['시폰'],['무지'],노멀,,라벤더,,티셔츠,,,반팔,['스판덱스'],['무지'],노멀,,,,,,,,,['플리츠'],,,,,,,,,,,,,,,,
140,1011391,컨트리,"하의, 상의",3,미디,화이트,스커트,['시폰'],['무지'],노멀,,라벤더,,티셔츠,,,반팔,['스판덱스'],['무지'],노멀,라운드넥,,,,,,,,['플리츠'],,,,,,,,,,,,,,,,
141,1011392,컨트리,"하의, 상의",3,미디,화이트,스커트,['시폰'],['무지'],노멀,,라벤더,,티셔츠,,,반팔,['스판덱스'],['무지'],노멀,라운드넥,,,,,,,,['플리츠'],,,,,,,,,,,,,,,,
142,1011393,컨트리,"하의, 상의",3,,화이트,스커트,['시폰'],['무지'],노멀,,라벤더,,티셔츠,,,반팔,['스판덱스'],['무지'],노멀,라운드넥,,,,,,,,['플리츠'],,,,,,,,,,,,,,,,
143,1011394,컨트리,"하의, 상의",3,,화이트,스커트,['시폰'],['무지'],노멀,,라벤더,,티셔츠,,,반팔,['스판덱스'],['무지'],노멀,라운드넥,,,,,,,,['플리츠'],,,,,,,,,,,,,,,,
144,1011395,컨트리,"하의, 상의",3,,화이트,스커트,['시폰'],['무지'],노멀,,라벤더,,티셔츠,,,반팔,['스판덱스'],['무지'],노멀,라운드넥,,,,,,,,['플리츠'],,,,,,,,,,,,,,,,
145,1011396,컨트리,"하의, 상의",3,,화이트,스커트,['시폰'],['무지'],노멀,,라벤더,,티셔츠,,,반팔,['스판덱스'],['무지'],노멀,라운드넥,,,,,,,,['플리츠'],,,,,,,,,,,,,,,,
146,1011399,컨트리,"하의, 상의",3,,화이트,스커트,['시폰'],['무지'],노멀,,라벤더,,티셔츠,,,반팔,['스판덱스'],['무지'],노멀,라운드넥,,,,,,,,['플리츠'],,,,,,,,,,,,,,,,
147,1011400,컨트리,"하의, 상의",3,,화이트,스커트,['시폰'],['무지'],노멀,,라벤더,,티셔츠,,,반팔,['스판덱스'],['무지'],노멀,라운드넥,,,,,,,,['플리츠'],,,,,,,,,,,,,,,,
148,1011401,컨트리,"하의, 상의",3,미디,화이트,스커트,['시폰'],['무지'],노멀,,라벤더,,티셔츠,,,반팔,['스판덱스'],['무지'],노멀,라운드넥,,,,,,,,['플리츠'],,,,,,,,,,,,,,,,
149,1011402,컨트리,"하의, 상의",3,미디,화이트,스커트,['시폰'],['무지'],노멀,,라벤더,,티셔츠,,,반팔,['스판덱스'],['무지'],노멀,라운드넥,,,,,,,,['플리츠'],,,,,,,,,,,,,,,,
150,1011403,컨트리,"하의, 상의",3,미디,화이트,스커트,['시폰'],['무지'],노멀,,라벤더,,티셔츠,,,반팔,['스판덱스'],['무지'],노멀,라운드넥,,,,,,,,['플리츠'],,,,,,,,,,,,,,,,
151,1011404,컨트리,"하의, 상의",3,미디,화이트,스커트,['시폰'],['무지'],노멀,,라벤더,,티셔츠,,,반팔,['스판덱스'],['무지'],노멀,,,,,,,,,['플리츠'],,,,,,,,,,,,,,,,
152,1011405,컨트리,"하의, 상의",3,,화이트,스커트,['시폰'],['무지'],노멀,,라벤더,,티셔츠,,,반팔,['스판덱스'],['무지'],노멀,,,,,,,,,['플리츠'],,,,,,,,,,,,,,,,
153,1011406,컨트리,"하의, 상의",3,미디,화이트,스커트,['시폰'],['무지'],노멀,,라벤더,,티셔츠,,,반팔,['스판덱스'],['무지'],노멀,라운드넥,,,,,,,,['플리츠'],,,,,,,,,,,,,,,,
154,1011409,컨트리,"하의, 상의",3,미디,화이트,스커트,['시폰'],['무지'],노멀,,라벤더,,티셔츠,,,반팔,['스판덱스'],['무지'],노멀,,,,,,,,,['플리츠'],,,,,,,,,,,,,,,,
155,1011410,컨트리,"하의, 상의",3,미디,화이트,스커트,['시폰'],['무지'],노멀,,라벤더,,티셔츠,,,반팔,['스판덱스'],['무지'],노멀,라운드넥,,,,,,,,['플리츠'],,,,,,,,,,,,,,,,
156,1011411,컨트리,"하의, 상의",3,미디,화이트,스커트,['시폰'],['무지'],노멀,,라벤더,,티셔츠,,,반팔,['스판덱스'],['무지'],노멀,라운드넥,,,,,,,,['플리츠'],,,,,,,,,,,,,,,,
157,1011412,컨트리,"하의, 상의",3,미디,화이트,스커트,['시폰'],['무지'],노멀,,라벤더,,티셔츠,,,반팔,['스판덱스'],['무지'],노멀,,,,,,,,,['플리츠'],,,,,,,,,,,,,,,,
158,1011413,컨트리,"하의, 상의",3,미디,화이트,스커트,['시폰'],['무지'],노멀,,라벤더,,티셔츠,,,반팔,['스판덱스'],['무지'],노멀,,,,,,,,,['플리츠'],,,,,,,,,,,,,,,,
159,1011414,컨트리,"하의, 상의",3,미디,화이트,스커트,['시폰'],['무지'],노멀,,라벤더,,티셔츠,,,반팔,['스판덱스'],['무지'],노멀,라운드넥,,,,,,,,['플리츠'],,,,,,,,,,,,,,,,
160,1011415,컨트리,"하의, 상의",3,미디,화이트,스커트,['시폰'],['무지'],노멀,,라벤더,,티셔츠,,,반팔,['스판덱스'],['무지'],노멀,라운드넥,,,,,,,,['플리츠'],,,,,,,,,,,,,,,,
161,1011416,컨트리,"하의, 상의",3,미디,화이트,스커트,['시폰'],['무지'],노멀,,라벤더,,티셔츠,,,반팔,['스판덱스'],['무지'],노멀,라운드넥,,,,,,,,['플리츠'],,,,,,,,,,,,,,,,
162,1014462,컨트리,"하의, 상의",3,미디,베이지,스커트,['우븐'],['무지'],와이드,노멀,화이트,블랙,티셔츠,,,반팔,['저지'],['무지'],루즈,라운드넥,,,,,,,,['비대칭'],,,,,,,,,,,,,,,,
163,1014463,컨트리,"하의, 상의",3,미디,베이지,스커트,['우븐'],['무지'],와이드,노멀,화이트,,티셔츠,,,반팔,['저지'],['무지'],루즈,라운드넥,,,,,,,,['비대칭'],,,,,,,,,,,,,,,,
164,1014464,컨트리,"하의, 상의",3,미디,베이지,스커트,['우븐'],['무지'],와이드,노멀,화이트,블랙,티셔츠,,,반팔,['저지'],['무지'],루즈,라운드넥,,,,,,,,['비대칭'],,,,,,,,,,,,,,,,
165,1014465,컨트리,"하의, 상의",3,발목,베이지,스커트,['우븐'],['무지'],와이드,노멀,화이트,,티셔츠,,,반팔,['저지'],['무지'],루즈,,,,,,,,,['비대칭'],,,,,,,,,,,,,,,,
166,1014466,컨트리,"하의, 상의",3,발목,베이지,스커트,['우븐'],['무지'],와이드,노멀,화이트,,티셔츠,,,반팔,['저지'],['무지'],루즈,,,,,,,,,['비대칭'],,,,,,,,,,,,,,,,
167,1014467,컨트리,"하의, 상의",3,미디,베이지,스커트,['우븐'],['무지'],와이드,노멀,화이트,,티셔츠,,,반팔,['저지'],['무지'],루즈,라운드넥,,,,,,,,['비대칭'],,,,,,,,,,,,,,,,
168,1014468,컨트리,"하의, 상의",3,미디,베이지,스커트,['우븐'],['무지'],와이드,노멀,화이트,블랙,티셔츠,,,반팔,['저지'],['레터링'],루즈,라운드넥,,,,,,,,['비대칭'],,,,,,,,,,,,,,,,
169,1014472,컨트리,"하의, 상의",3,미디,베이지,스커트,['우븐'],['무지'],와이드,노멀,화이트,블랙,티셔츠,,,반팔,['저지'],['레터링'],루즈,라운드넥,,,,,,,,['비대칭'],,,,,,,,,,,,,,,,
170,1014473,컨트리,"하의, 상의",3,미디,베이지,스커트,['우븐'],['무지'],와이드,노멀,화이트,블랙,티셔츠,,,반팔,['저지'],['레터링'],루즈,라운드넥,,,,,,,,['비대칭'],,,,,,,,,,,,,,,,
171,1014474,컨트리,"하의, 상의",3,미디,베이지,스커트,['우븐'],['무지'],와이드,노멀,화이트,,티셔츠,,,반팔,['저지'],['무지'],루즈,라운드넥,,,,,,,,['비대칭'],,,,,,,,,,,,,,,,
172,1014475,컨트리,"하의, 상의",3,미디,베이지,스커트,['우븐'],['무지'],와이드,노멀,화이트,,티셔츠,,,반팔,['저지'],['무지'],루즈,라운드넥,,,,,,,,['비대칭'],,,,,,,,,,,,,,,,
173,1014476,컨트리,"하의, 상의",3,미디,베이지,스커트,['우븐'],['무지'],와이드,노멀,화이트,블랙,티셔츠,,,반팔,['저지'],['레터링'],루즈,라운드넥,,,,,,,,['비대칭'],,,,,,,,,,,,,,,,
174,1014477,컨트리,"하의, 상의",3,미디,베이지,스커트,['우븐'],['무지'],와이드,노멀,화이트,,티셔츠,,,반팔,['저지'],['무지'],루즈,라운드넥,,,,,,,,['비대칭'],,,,,,,,,,,,,,,,
175,1014478,컨트리,"하의, 상의",3,미디,베이지,스커트,['우븐'],['무지'],와이드,노멀,화이트,,티셔츠,,,반팔,['저지'],['무지'],루즈,라운드넥,,,,,,,,['비대칭'],,,,,,,,,,,,,,,,
176,1014479,컨트리,"하의, 상의",3,발목,베이지,스커트,['우븐'],['무지'],와이드,노멀,화이트,,티셔츠,,,반팔,['저지'],['무지'],루즈,,,,,,,,,['비대칭'],,,,,,,,,,,,,,,,
177,1014482,컨트리,"하의, 상의",3,미디,베이지,스커트,['우븐'],['무지'],와이드,노멀,화이트,블랙,티셔츠,,,반팔,['저지'],['레터링'],루즈,라운드넥,,,,,,,,['비대칭'],,,,,,,,,,,,,,,,
178,1014483,컨트리,"하의, 상의",3,미디,베이지,스커트,['우븐'],['무지'],와이드,노멀,화이트,,티셔츠,,,반팔,['저지'],['무지'],루즈,,,,,,,,,['비대칭'],,,,,,,,,,,,,,,,
179,1014484,컨트리,"하의, 상의",3,발목,베이지,스커트,['우븐'],['무지'],와이드,노멀,화이트,,티셔츠,,,반팔,['저지'],['무지'],루즈,,,,,,,,,['비대칭'],,,,,,,,,,,,,,,,
180,1014485,컨트리,"하의, 상의",3,미디,베이지,스커트,['우븐'],['무지'],와이드,노멀,화이트,블랙,티셔츠,,,반팔,['저지'],['레터링'],루즈,라운드넥,,,,,,,,['비대칭'],,,,,,,,,,,,,,,,
181,1014486,컨트리,"하의, 상의",3,발목,베이지,스커트,['우븐'],['무지'],와이드,노멀,화이트,블랙,티셔츠,,,반팔,['저지'],['레터링'],루즈,라운드넥,,,,,,,,['비대칭'],,,,,,,,,,,,,,,,
182,1014487,컨트리,"하의, 상의",3,발목,베이지,스커트,['우븐'],['무지'],와이드,노멀,화이트,블랙,티셔츠,,,반팔,['저지'],['레터링'],루즈,라운드넥,,,,,,,,['비대칭'],,,,,,,,,,,,,,,,
183,1014488,컨트리,"하의, 상의",3,발목,베이지,스커트,['우븐'],['무지'],와이드,노멀,화이트,블랙,티셔츠,,,반팔,['저지'],['레터링'],루즈,라운드넥,,,,,,,,['비대칭'],,,,,,,,,,,,,,,,
184,1014489,컨트리,"하의, 상의",3,미디,베이지,스커트,['우븐'],['무지'],와이드,노멀,화이트,블랙,티셔츠,,,반팔,['저지'],['레터링'],루즈,라운드넥,,,,,,,,['비대칭'],,,,,,,,,,,,,,,,
185,1014492,컨트리,"하의, 상의",3,미디,베이지,스커트,['우븐'],['무지'],와이드,노멀,화이트,,티셔츠,,,반팔,['저지'],['무지'],루즈,라운드넥,,,,,,,,['비대칭'],,,,,,,,,,,,,,,,
186,1014493,컨트리,"하의, 상의",3,미디,화이트,스커트,['우븐'],['체크'],루즈,노멀,핑크,,티셔츠,,,반팔,['저지'],['무지'],루즈,라운드넥,,,,,,,,['러플'],그린,,,,,,,,,,,,,,,
187,1014494,컨트리,"하의, 상의",3,미디,화이트,스커트,['우븐'],['체크'],루즈,노멀,핑크,,티셔츠,,,반팔,['저지'],['무지'],루즈,라운드넥,,,,,,,,['러플'],그린,,,,,,,,,,,,,,,
188,1014495,컨트리,"하의, 상의",3,미디,화이트,스커트,['우븐'],['체크'],루즈,노멀,핑크,,티셔츠,,,반팔,['저지'],['무지'],루즈,라운드넥,,,,,,,,['러플'],그린,,,,,,,,,,,,,,,
189,1014496,컨트리,"하의, 상의",3,미디,화이트,스커트,['우븐'],['체크'],루즈,노멀,핑크,,티셔츠,,,반팔,['저지'],['무지'],루즈,,,,,,,,,['러플'],그린,,,,,,,,,,,,,,,
190,1014497,컨트리,"하의, 상의",3,미디,화이트,스커트,['우븐'],['체크'],루즈,노멀,핑크,,티셔츠,,,반팔,['저지'],['무지'],루즈,,,,,,,,,['러플'],그린,,,,,,,,,,,,,,,
191,1014498,컨트리,"하의, 상의",3,미디,화이트,스커트,['우븐'],['체크'],루즈,노멀,핑크,,티셔츠,,,반팔,['저지'],['무지'],루즈,라운드넥,,,,,,,,['러플'],그린,,,,,,,,,,,,,,,
192,1014499,컨트리,"하의, 상의",3,미디,화이트,스커트,['우븐'],['체크'],루즈,노멀,핑크,,티셔츠,,,반팔,['저지'],['무지'],루즈,라운드넥,,,,,,,,['러플'],그린,,,,,,,,,,,,,,,
193,1014502,컨트리,"하의, 상의",3,미디,화이트,스커트,['우븐'],['체크'],루즈,노멀,핑크,,티셔츠,,,반팔,['저지'],['무지'],루즈,,,,,,,,,['러플'],그린,,,,,,,,,,,,,,,
194,1014503,컨트리,"하의, 상의",3,미디,화이트,스커트,['우븐'],['체크'],루즈,노멀,핑크,,티셔츠,,,반팔,['저지'],['무지'],루즈,라운드넥,,,,,,,,['러플'],그린,,,,,,,,,,,,,,,
195,1014504,컨트리,"하의, 상의",3,미디,화이트,스커트,['우븐'],['체크'],루즈,노멀,핑크,,티셔츠,,,반팔,['저지'],['무지'],루즈,라운드넥,,,,,,,,['러플'],그린,,,,,,,,,,,,,,,
196,1014505,컨트리,"하의, 상의",3,미디,화이트,스커트,['우븐'],['체크'],루즈,노멀,핑크,,티셔츠,,,반팔,['저지'],['무지'],루즈,라운드넥,,,,,,,,['러플'],그린,,,,,,,,,,,,,,,
197,1014506,컨트리,"하의, 상의",3,미디,화이트,스커트,['우븐'],['체크'],루즈,노멀,핑크,,티셔츠,,,반팔,['저지'],['무지'],루즈,라운드넥,,,,,,,,['러플'],그린,,,,,,,,,,,,,,,
198,1014507,컨트리,"하의, 상의",3,미디,화이트,스커트,['우븐'],['체크'],루즈,노멀,핑크,,티셔츠,,,반팔,['저지'],['무지'],루즈,라운드넥,,,,,,,,['러플'],그린,,,,,,,,,,,,,,,
199,1014512,컨트리,"하의, 상의",3,미디,화이트,스커트,['우븐'],['체크'],루즈,노멀,핑크,,티셔츠,,,반팔,['저지'],['무지'],루즈,,,,,,,,,['러플'],그린,,,,,,,,,,,,,,,
200,1014513,컨트리,"하의, 상의",3,미디,화이트,스커트,['우븐'],['체크'],루즈,노멀,핑크,,티셔츠,,,반팔,['저지'],['무지'],루즈,,,,,,,,,['러플'],그린,,,,,,,,,,,,,,,
201,1014514,컨트리,"하의, 상의",3,미디,화이트,스커트,['우븐'],['체크'],루즈,노멀,핑크,,티셔츠,,,반팔,['저지'],['무지'],루즈,라운드넥,,,,,,,,['러플'],그린,,,,,,,,,,,,,,,
202,1014515,컨트리,"하의, 상의",3,미디,화이트,스커트,['우븐'],['체크'],루즈,노멀,핑크,,티셔츠,,,반팔,['저지'],['무지'],루즈,라운드넥,,,,,,,,['러플'],그린,,,,,,,,,,,,,,,
203,1014516,컨트리,"하의, 상의",3,미디,화이트,스커트,['우븐'],['체크'],루즈,노멀,화이트,,티셔츠,,,반팔,['저지'],['무지'],루즈,라운드넥,,,,,,,,['러플'],그린,,,,,,,,,,,,,,,
204,1015904,컨트리,"하의, 상의",3,,화이트,,,,,,브라운,,티셔츠,,,긴팔,['저지'],['무지'],타이트,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
205,1015907,컨트리,"하의, 상의",3,,화이트,,,,,,브라운,,티셔츠,,,긴팔,['저지'],['무지'],타이트,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
206,1015908,컨트리,"하의, 상의",3,,화이트,,,,,,브라운,,티셔츠,,,긴팔,['저지'],['무지'],타이트,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
207,1015909,컨트리,"하의, 상의",3,,화이트,,,,,,브라운,,티셔츠,,,긴팔,['저지'],['무지'],타이트,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
208,1015910,컨트리,"하의, 상의",3,,화이트,,,,,,브라운,,티셔츠,,,긴팔,['저지'],['무지'],타이트,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
209,1015911,컨트리,"하의, 상의",3,,화이트,,,,,,브라운,,티셔츠,,,긴팔,['저지'],['무지'],타이트,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
210,1017275,컨트리,"원피스, 상의",5,,,,,,,롱,민트,,니트웨어,,,캡,['니트'],,루즈,후드,,,,,,,,,,니렝스,실버,드레스,['플레어'],긴팔,['시폰'],['플로럴'],루즈,,,,,,,
211,1017276,컨트리,"원피스, 상의",5,,,,,,,롱,민트,,니트웨어,,,캡,['니트'],,루즈,후드,,,,,,,,,,니렝스,실버,드레스,['플레어'],긴팔,['시폰'],['플로럴'],루즈,,,,,,,
212,1017277,컨트리,"원피스, 상의",5,,,,,,,롱,민트,,니트웨어,,,캡,['니트'],,루즈,후드,,,,,,,,,,니렝스,실버,드레스,['플레어'],긴팔,['시폰'],['플로럴'],루즈,,,,,,,
213,1017280,컨트리,"원피스, 상의",5,,,,,,,롱,민트,,니트웨어,,,캡,['니트'],,루즈,후드,,,,,,,,,,니렝스,실버,드레스,['플레어'],긴팔,['시폰'],['플로럴'],루즈,,,,,,,
214,1017281,컨트리,"원피스, 상의",5,,,,,,,롱,민트,,니트웨어,,,캡,['니트'],,루즈,후드,,,,,,,,,,니렝스,실버,드레스,['플레어'],긴팔,['시폰'],['플로럴'],루즈,,,,,,,
