,ID,style,clothing_categories,mix_clothing_categories,아우터_기장,아우터_색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_소재,아우터_넥라인,아우터_핏,하의_기장,하의_색상,하의_카테고리,하의_디테일,하의_핏,아우터_프린트,원피스_기장,원피스_카테고리,원피스_디테일,원피스_프린트,원피스_넥라인,원피스_핏,아우터_서브색상,아우터_옷깃,원피스_색상,원피스_소매기장,원피스_소재,원피스_서브색상,하의_서브색상,하의_소재,하의_프린트,상의_색상,상의_서브색상,상의_카테고리,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,상의_기장,상의_디테일,상의_옷깃,원피스_옷깃
106,1094177,프레피,"하의, 상의",3,,,,,,,,,미니,와인,스커트,,노멀,,,,,,,,,,,,,,화이트,['울/캐시미어'],['체크'],화이트,,니트웨어,긴팔,['니트'],['무지'],터틀넥,타이트,,,,
107,1094178,프레피,"하의, 상의",3,,,,,,,,,미니,와인,스커트,,노멀,,,,,,,,,,,,,,화이트,['울/캐시미어'],['체크'],화이트,,니트웨어,긴팔,['니트'],['무지'],터틀넥,타이트,,,,
108,1094179,프레피,"하의, 상의",3,,,,,,,,,미니,와인,스커트,,노멀,,,,,,,,,,,,,,화이트,['울/캐시미어'],['체크'],화이트,,니트웨어,긴팔,['니트'],['무지'],터틀넥,타이트,,,,
109,1094181,프레피,"하의, 상의",3,,,,,,,,,미니,와인,스커트,,노멀,,,,,,,,,,,,,,화이트,['울/캐시미어'],['체크'],화이트,,니트웨어,긴팔,['니트'],['무지'],터틀넥,타이트,,,,
110,1094182,프레피,"하의, 상의",3,,,,,,,,,미니,와인,스커트,,노멀,,,,,,,,,,,,,,화이트,['울/캐시미어'],['체크'],화이트,,니트웨어,긴팔,['니트'],['무지'],터틀넥,타이트,,,,
111,1128470,프레피,"아우터, 하의, 상의",10,하프,브라운,재킷,['포켓'],긴팔,['울/캐시미어'],,루즈,미니,브라운,스커트,,노멀,['체크'],,,,,,,블랙,테일러드칼라,,,,,블랙,['울/캐시미어'],['체크'],블랙,,니트웨어,없음,['니트'],['무지'],터틀넥,노멀,,,,
112,1128471,프레피,"아우터, 하의, 상의",10,하프,브라운,재킷,['포켓'],긴팔,['울/캐시미어'],,루즈,미니,브라운,스커트,,노멀,['체크'],,,,,,,블랙,테일러드칼라,,,,,블랙,['울/캐시미어'],['체크'],블랙,,니트웨어,없음,['니트'],['무지'],터틀넥,노멀,,,,
113,1128472,프레피,"아우터, 하의, 상의",10,하프,브라운,재킷,['포켓'],긴팔,['울/캐시미어'],,루즈,미니,브라운,스커트,,노멀,['체크'],,,,,,,블랙,테일러드칼라,,,,,블랙,['울/캐시미어'],['체크'],블랙,,니트웨어,없음,['니트'],['무지'],터틀넥,노멀,,,,
114,1128475,프레피,"아우터, 하의, 상의",10,하프,브라운,재킷,['포켓'],긴팔,['울/캐시미어'],,루즈,미니,브라운,스커트,,노멀,['체크'],,,,,,,블랙,테일러드칼라,,,,,블랙,['울/캐시미어'],['체크'],블랙,,니트웨어,없음,['니트'],['무지'],터틀넥,노멀,,,,
115,1128476,프레피,"아우터, 하의, 상의",10,하프,브라운,재킷,['포켓'],긴팔,['울/캐시미어'],,루즈,미니,브라운,스커트,,노멀,['체크'],,,,,,,블랙,테일러드칼라,,,,,블랙,['울/캐시미어'],['체크'],블랙,,니트웨어,없음,['니트'],['무지'],터틀넥,노멀,,,,
116,1128477,프레피,"아우터, 하의",4,하프,브라운,재킷,['포켓'],긴팔,['울/캐시미어'],,루즈,미니,브라운,스커트,,노멀,['체크'],,,,,,,블랙,테일러드칼라,,,,,블랙,['울/캐시미어'],['체크'],,,,,,,,,,,,
117,1128478,프레피,"아우터, 하의, 상의",10,하프,브라운,재킷,['포켓'],긴팔,['울/캐시미어'],,루즈,미니,브라운,스커트,,노멀,['체크'],,,,,,,블랙,테일러드칼라,,,,,블랙,['울/캐시미어'],['체크'],블랙,,니트웨어,없음,['니트'],['무지'],터틀넥,노멀,,,,
118,1128479,프레피,"아우터, 하의, 상의",10,하프,브라운,재킷,['포켓'],긴팔,['울/캐시미어'],,루즈,미니,브라운,스커트,,노멀,['체크'],,,,,,,블랙,테일러드칼라,,,,,블랙,['울/캐시미어'],['체크'],블랙,,니트웨어,없음,['니트'],['무지'],터틀넥,노멀,,,,
119,1128480,프레피,"아우터, 하의, 상의",10,하프,브라운,재킷,['포켓'],긴팔,['울/캐시미어'],,루즈,미니,브라운,스커트,,노멀,['체크'],,,,,,,블랙,테일러드칼라,,,,,블랙,['울/캐시미어'],['체크'],블랙,,니트웨어,없음,['니트'],['무지'],터틀넥,노멀,,,,
120,1128481,프레피,"아우터, 하의, 상의",10,하프,브라운,재킷,['포켓'],긴팔,['울/캐시미어'],,루즈,미니,브라운,스커트,,노멀,['체크'],,,,,,,블랙,테일러드칼라,,,,,블랙,['울/캐시미어'],['체크'],블랙,,니트웨어,없음,['니트'],['무지'],터틀넥,노멀,,,,
121,1128482,프레피,"아우터, 하의, 상의",10,하프,브라운,재킷,['포켓'],긴팔,['울/캐시미어'],,루즈,미니,브라운,스커트,,노멀,['체크'],,,,,,,블랙,테일러드칼라,,,,,블랙,['울/캐시미어'],['체크'],블랙,,니트웨어,없음,['니트'],['무지'],터틀넥,노멀,,,,
122,1128659,프레피,"아우터, 하의, 상의",10,하프,그린,코트,"['더블브레스티드', '드롭숄더', '포켓']",긴팔,['울/캐시미어'],,오버사이즈,미니,라벤더,스커트,,와이드,['체크'],,,,,,,블랙,테일러드칼라,,,,,그레이,['울/캐시미어'],['체크'],,,니트웨어,,['니트'],['무지'],터틀넥,루즈,,,,
123,1128662,프레피,"아우터, 상의",2,하프,그린,코트,"['더블브레스티드', '드롭숄더', '포켓']",긴팔,['울/캐시미어'],,오버사이즈,,,,,,['체크'],,,,,,,블랙,테일러드칼라,,,,,,,,,,니트웨어,,['니트'],['무지'],터틀넥,루즈,,,,
124,1128665,프레피,"아우터, 하의",4,하프,그린,코트,"['더블브레스티드', '드롭숄더', '포켓']",긴팔,['울/캐시미어'],,오버사이즈,발목,그레이,청바지,,스키니,['체크'],,,,,,,블랙,테일러드칼라,,,,,,['데님'],['무지'],,,,,,,,,,,,
125,1129076,프레피,"아우터, 하의, 상의",10,하프,블랙,짚업,['드롭숄더'],긴팔,['저지'],후드,오버사이즈,미니,실버,스커트,['플리츠'],노멀,['무지'],,,,,,,화이트,,,,,,,['우븐'],['무지'],,,티셔츠,,['우븐'],['무지'],라운드넥,루즈,,,,
126,1129077,프레피,"아우터, 하의, 상의",10,하프,블랙,짚업,['드롭숄더'],긴팔,['저지'],후드,오버사이즈,미니,실버,스커트,['플리츠'],노멀,['무지'],,,,,,,화이트,,,,,,,['우븐'],['무지'],,,티셔츠,,['우븐'],['무지'],라운드넥,루즈,,,,
127,1129078,프레피,"아우터, 하의, 상의",10,하프,블랙,짚업,['드롭숄더'],긴팔,['저지'],후드,오버사이즈,미니,실버,스커트,['플리츠'],노멀,['무지'],,,,,,,,,,,,,,['우븐'],['무지'],화이트,,티셔츠,없음,['우븐'],['무지'],라운드넥,루즈,,,,
128,1129079,프레피,"아우터, 하의, 상의",10,하프,블랙,짚업,['드롭숄더'],긴팔,['저지'],후드,오버사이즈,미니,실버,스커트,['플리츠'],노멀,['무지'],,,,,,,,,,,,,,['우븐'],['무지'],,,티셔츠,,['우븐'],['무지'],라운드넥,루즈,,,,
129,1129110,프레피,"아우터, 하의, 상의",10,하프,베이지,코트,['포켓'],긴팔,"['플리스', '우븐']",후드,루즈,발목,블랙,청바지,,스키니,['무지'],,,,,,,화이트,,,,,,,['우븐'],['무지'],카키,,니트웨어,없음,['니트'],['무지'],터틀넥,루즈,노멀,,,
130,1129111,프레피,"아우터, 하의",4,하프,베이지,코트,['포켓'],긴팔,"['플리스', '우븐']",후드,루즈,발목,블랙,청바지,,스키니,['무지'],,,,,,,화이트,,,,,,,['우븐'],['무지'],,,,,,,,,,,,
131,1129112,프레피,"아우터, 하의",4,하프,베이지,코트,['포켓'],긴팔,"['플리스', '우븐']",후드,루즈,발목,블랙,청바지,,스키니,['무지'],,,,,,,화이트,,,,,,,['우븐'],['무지'],,,,,,,,,,,,
132,1129115,프레피,"아우터, 하의",4,하프,베이지,코트,['포켓'],긴팔,"['플리스', '우븐']",후드,루즈,,블랙,청바지,,스키니,['무지'],,,,,,,화이트,,,,,,,['우븐'],['무지'],,,,,,,,,,,,
133,1129116,프레피,"아우터, 하의",4,하프,베이지,코트,['포켓'],긴팔,"['플리스', '우븐']",후드,루즈,,블랙,청바지,,스키니,['무지'],,,,,,,화이트,,,,,,,['우븐'],['무지'],,,,,,,,,,,,
134,1129117,프레피,"아우터, 하의, 상의",10,하프,베이지,코트,['포켓'],긴팔,"['플리스', '우븐']",후드,루즈,발목,네이비,청바지,,스키니,['무지'],,,,,,,화이트,,,,,,,['우븐'],['무지'],카키,,니트웨어,없음,['니트'],['무지'],터틀넥,루즈,노멀,,,
135,1129118,프레피,"아우터, 하의, 상의",10,하프,베이지,코트,['포켓'],긴팔,"['플리스', '우븐']",후드,루즈,발목,네이비,청바지,,스키니,['무지'],,,,,,,화이트,,,,,,,['우븐'],['무지'],카키,,니트웨어,없음,['니트'],['무지'],터틀넥,루즈,노멀,,,
136,1129119,프레피,"아우터, 하의, 상의",10,하프,베이지,코트,['포켓'],긴팔,"['플리스', '우븐']",후드,루즈,,네이비,청바지,,스키니,['무지'],,,,,,,화이트,,,,,,,['우븐'],['무지'],카키,,니트웨어,없음,['니트'],['무지'],터틀넥,루즈,노멀,,,
137,1129236,프레피,"아우터, 상의",2,롱,카키,코트,"['더블브레스티드', '포켓']",긴팔,['울/캐시미어'],,루즈,,,,,,['체크'],,,,,,,블랙,테일러드칼라,,,,,,,,베이지,,,없음,,,,,,,,
138,1129237,프레피,"아우터, 원피스",6,롱,브라운,코트,"['더블브레스티드', '포켓']",긴팔,['울/캐시미어'],,루즈,,,,,,['체크'],니렝스,드레스,"['띠', '플리츠']",['무지'],터틀넥,노멀,블랙,테일러드칼라,,,['니트'],,,,,,,,,,,,,,,,
139,1129238,프레피,"아우터, 원피스, 상의",7,롱,카키,코트,"['더블브레스티드', '포켓']",긴팔,['울/캐시미어'],,루즈,,,,,,['체크'],니렝스,드레스,"['띠', '플리츠']",['무지'],터틀넥,노멀,블랙,테일러드칼라,,,['니트'],,,,,화이트,,,없음,,,,,,,,
140,1129240,프레피,"아우터, 원피스",6,롱,카키,코트,"['더블브레스티드', '포켓']",긴팔,['울/캐시미어'],,루즈,,,,,,['체크'],니렝스,드레스,"['띠', '플리츠']",['무지'],터틀넥,노멀,블랙,테일러드칼라,베이지,없음,['니트'],,,,,,,,,,,,,,,,
141,1129241,프레피,"아우터, 원피스",6,롱,카키,코트,"['더블브레스티드', '포켓']",긴팔,['울/캐시미어'],,루즈,,,,,,['체크'],니렝스,드레스,"['띠', '플리츠']",['무지'],터틀넥,노멀,블랙,테일러드칼라,화이트,없음,['니트'],,,,,,,,,,,,,,,,
142,1129242,프레피,"아우터, 원피스",6,롱,브라운,코트,"['더블브레스티드', '포켓']",긴팔,['울/캐시미어'],,루즈,,,,,,['체크'],니렝스,드레스,"['띠', '플리츠']",['무지'],터틀넥,노멀,블랙,테일러드칼라,,,['니트'],,,,,,,,,,,,,,,,
143,1129245,프레피,"아우터, 원피스",6,롱,브라운,코트,"['더블브레스티드', '포켓']",긴팔,['울/캐시미어'],,루즈,,,,,,['체크'],니렝스,드레스,"['띠', '플리츠']",['무지'],터틀넥,노멀,블랙,테일러드칼라,베이지,없음,['니트'],,,,,,,,,,,,,,,,
144,1133914,프레피,"하의, 상의",3,,,,,,,,,니렝스,그레이,팬츠,['자수'],노멀,,,,,,,,,,,,,,베이지,['우븐'],['체크'],화이트,,티셔츠,반팔,['저지'],['레터링'],라운드넥,루즈,,,,
145,1133916,프레피,"하의, 상의",3,,,,,,,,,니렝스,그레이,팬츠,['자수'],노멀,,,,,,,,,,,,,,베이지,['우븐'],['체크'],화이트,,티셔츠,반팔,['저지'],['레터링'],라운드넥,루즈,,,,
146,1133919,프레피,"하의, 상의",3,,,,,,,,,니렝스,그레이,팬츠,['자수'],노멀,,,,,,,,,,,,,,베이지,['우븐'],['체크'],화이트,,티셔츠,반팔,['저지'],['레터링'],라운드넥,루즈,,,,
147,1138149,프레피,"원피스, 상의",5,,,,,,,,,,,,,,,미니,드레스,,['무지'],유넥,노멀,,,블랙,민소매,['우븐'],,,,,스카이블루,,블라우스,긴팔,['우븐'],['무지'],,노멀,,"['셔링', '퍼프', '러플', '단추']",셔츠칼라,
148,1138150,프레피,"원피스, 상의",5,,,,,,,,,,,,,,,미니,드레스,,['무지'],,노멀,,,블랙,민소매,['우븐'],,,,,스카이블루,,블라우스,긴팔,['우븐'],['무지'],,노멀,,,,
149,1138151,프레피,"원피스, 상의",5,,,,,,,,,,,,,,,미니,드레스,,['무지'],유넥,노멀,,,블랙,민소매,['우븐'],,,,,스카이블루,,블라우스,긴팔,['우븐'],['무지'],,노멀,,"['셔링', '퍼프', '러플', '단추']",셔츠칼라,
150,1138152,프레피,"원피스, 상의",5,,,,,,,,,,,,,,,미니,드레스,,['무지'],유넥,노멀,,,블랙,민소매,['우븐'],,,,,스카이블루,,블라우스,긴팔,['우븐'],['무지'],,노멀,,"['셔링', '퍼프', '러플', '단추']",셔츠칼라,
151,1138153,프레피,"원피스, 상의",5,,,,,,,,,,,,,,,미니,드레스,,['무지'],유넥,노멀,,,블랙,민소매,['우븐'],,,,,스카이블루,,블라우스,긴팔,['우븐'],['무지'],,노멀,,"['셔링', '퍼프', '러플', '단추']",셔츠칼라,
152,1138154,프레피,"원피스, 상의",5,,,,,,,,,,,,,,,미니,드레스,,['무지'],유넥,노멀,,,블랙,민소매,['우븐'],,,,,스카이블루,,블라우스,긴팔,['우븐'],['무지'],,노멀,,"['셔링', '퍼프', '러플', '단추']",셔츠칼라,
153,1138155,프레피,"원피스, 상의",5,,,,,,,,,,,,,,,미니,드레스,,['무지'],유넥,노멀,,,블랙,민소매,['우븐'],,,,,스카이블루,,블라우스,긴팔,['우븐'],['무지'],,노멀,,"['셔링', '퍼프', '러플', '단추']",셔츠칼라,
154,1150192,프레피,"하의, 상의",3,,,,,,,,,발목,스카이블루,청바지,,노멀,,,,,,,,,,,,,,,,,화이트,블랙,티셔츠,긴팔,['저지'],['스트라이프'],라운드넥,루즈,롱,,,
155,1150193,프레피,"하의, 상의",3,,,,,,,,,발목,스카이블루,청바지,,노멀,,,,,,,,,,,,,,,,,화이트,블랙,티셔츠,긴팔,['저지'],['스트라이프'],라운드넥,루즈,롱,,,
156,1150194,프레피,"하의, 상의",3,,,,,,,,,발목,스카이블루,청바지,,노멀,,,,,,,,,,,,,,,,,화이트,블랙,티셔츠,긴팔,['저지'],['스트라이프'],라운드넥,루즈,롱,,,
157,1150195,프레피,"하의, 상의",3,,,,,,,,,발목,스카이블루,청바지,,노멀,,,,,,,,,,,,,,,,,화이트,블랙,티셔츠,긴팔,['저지'],['스트라이프'],라운드넥,루즈,롱,,,
158,1150196,프레피,"하의, 상의",3,,,,,,,,,발목,스카이블루,청바지,,노멀,,,,,,,,,,,,,,,,,화이트,블랙,티셔츠,긴팔,['저지'],['스트라이프'],라운드넥,루즈,롱,,,
159,1150199,프레피,"하의, 상의",3,,,,,,,,,발목,스카이블루,청바지,,노멀,,,,,,,,,,,,,,,,,화이트,블랙,티셔츠,긴팔,['저지'],['스트라이프'],라운드넥,노멀,롱,,,
160,1150200,프레피,"하의, 상의",3,,,,,,,,,발목,스카이블루,청바지,,노멀,,,,,,,,,,,,,,,,,화이트,블랙,티셔츠,긴팔,['저지'],['스트라이프'],라운드넥,노멀,롱,,,
161,1150201,프레피,"하의, 상의",3,,,,,,,,,발목,스카이블루,청바지,,노멀,,,,,,,,,,,,,,,,,화이트,블랙,티셔츠,긴팔,['저지'],['스트라이프'],라운드넥,노멀,롱,,,
162,1150202,프레피,"하의, 상의",3,,,,,,,,,발목,스카이블루,청바지,,노멀,,,,,,,,,,,,,,,,,화이트,블랙,티셔츠,긴팔,['저지'],['스트라이프'],라운드넥,노멀,롱,,,
163,1150203,프레피,"하의, 상의",3,,,,,,,,,발목,스카이블루,청바지,,노멀,,,,,,,,,,,,,,,,,화이트,블랙,티셔츠,긴팔,['저지'],['스트라이프'],라운드넥,노멀,롱,,,
164,1150204,프레피,"하의, 상의",3,,,,,,,,,발목,스카이블루,청바지,,노멀,,,,,,,,,,,,,,,,,화이트,블랙,티셔츠,긴팔,['저지'],['스트라이프'],라운드넥,노멀,롱,,,
165,1150205,프레피,"하의, 상의",3,,,,,,,,,발목,스카이블루,청바지,,노멀,,,,,,,,,,,,,,,,,화이트,블랙,티셔츠,긴팔,['저지'],['스트라이프'],라운드넥,노멀,롱,,,
166,1150206,프레피,"하의, 상의",3,,,,,,,,,발목,스카이블루,청바지,,노멀,,,,,,,,,,,,,,,,,화이트,블랙,티셔츠,긴팔,['저지'],['스트라이프'],라운드넥,노멀,롱,,,
167,1150209,프레피,"하의, 상의",3,,,,,,,,,발목,스카이블루,청바지,,노멀,,,,,,,,,,,,,,,,,화이트,블랙,티셔츠,긴팔,['저지'],['스트라이프'],라운드넥,노멀,롱,,,
168,1150210,프레피,"하의, 상의",3,,,,,,,,,발목,스카이블루,청바지,,노멀,,,,,,,,,,,,,,,,,화이트,블랙,티셔츠,긴팔,['저지'],['스트라이프'],라운드넥,노멀,롱,,,
169,1150211,프레피,"하의, 상의",3,,,,,,,,,발목,스카이블루,청바지,,노멀,,,,,,,,,,,,,,,,,화이트,블랙,티셔츠,긴팔,['저지'],['스트라이프'],라운드넥,노멀,롱,,,
170,1150229,프레피,"아우터, 하의, 상의",10,하프,베이지,재킷,"['포켓', '단추', '싱글브레스티드']",긴팔,['우븐'],,노멀,발목,스카이블루,청바지,,노멀,,,,,,,,,테일러드칼라,,,,,,,,화이트,블랙,티셔츠,없음,['저지'],['스트라이프'],라운드넥,노멀,,,,
171,1150230,프레피,"아우터, 하의, 상의",10,하프,베이지,재킷,"['포켓', '단추', '싱글브레스티드']",긴팔,['우븐'],,노멀,발목,스카이블루,청바지,,노멀,,,,,,,,,테일러드칼라,,,,,,,,화이트,블랙,티셔츠,없음,['저지'],['스트라이프'],라운드넥,노멀,,,,
172,1150231,프레피,"아우터, 하의, 상의",10,하프,베이지,재킷,"['포켓', '단추', '싱글브레스티드']",긴팔,['우븐'],,노멀,발목,스카이블루,청바지,,노멀,,,,,,,,,테일러드칼라,,,,,,,,화이트,블랙,티셔츠,없음,['저지'],['스트라이프'],라운드넥,노멀,,,,
173,1150232,프레피,"아우터, 하의, 상의",10,하프,베이지,재킷,"['포켓', '단추', '싱글브레스티드']",긴팔,['우븐'],,노멀,발목,스카이블루,청바지,,노멀,,,,,,,,,테일러드칼라,,,,,,,,화이트,블랙,티셔츠,없음,['저지'],['스트라이프'],라운드넥,노멀,,,,
174,1150233,프레피,"아우터, 하의, 상의",10,하프,베이지,재킷,"['포켓', '단추', '싱글브레스티드']",긴팔,['우븐'],,노멀,발목,스카이블루,청바지,,노멀,,,,,,,,,테일러드칼라,,,,,,,,화이트,블랙,티셔츠,없음,['저지'],['스트라이프'],라운드넥,노멀,,,,
175,1150234,프레피,"아우터, 하의, 상의",10,하프,베이지,재킷,"['포켓', '단추', '싱글브레스티드']",긴팔,['우븐'],,노멀,발목,스카이블루,청바지,,노멀,,,,,,,,,테일러드칼라,,,,,,,,화이트,블랙,티셔츠,없음,['저지'],['스트라이프'],라운드넥,노멀,,,,
176,1150235,프레피,"아우터, 하의, 상의",10,하프,베이지,재킷,"['포켓', '단추', '싱글브레스티드']",긴팔,['우븐'],,노멀,발목,스카이블루,청바지,,노멀,,,,,,,,,테일러드칼라,,,,,,,,화이트,블랙,티셔츠,없음,['저지'],['스트라이프'],라운드넥,노멀,,,,
177,1150236,프레피,"아우터, 하의",4,하프,베이지,재킷,"['포켓', '단추', '싱글브레스티드']",긴팔,['우븐'],,노멀,발목,스카이블루,청바지,,노멀,,,,,,,,,테일러드칼라,,,,,,,,,,,,,,,,,,,
178,1150239,프레피,"아우터, 하의, 상의",10,하프,베이지,재킷,"['포켓', '단추', '싱글브레스티드']",긴팔,['우븐'],,노멀,발목,스카이블루,청바지,,노멀,,,,,,,,,테일러드칼라,,,,,,,,화이트,블랙,티셔츠,없음,['저지'],['스트라이프'],라운드넥,노멀,,,,
179,1150240,프레피,"아우터, 하의, 상의",10,하프,베이지,재킷,"['포켓', '단추', '싱글브레스티드']",긴팔,['우븐'],,노멀,발목,스카이블루,청바지,,노멀,,,,,,,,,테일러드칼라,,,,,,,,화이트,블랙,티셔츠,없음,['저지'],['스트라이프'],라운드넥,노멀,,,,
