,ID,style,clothing_categories,mix_clothing_categories,아우터_기장,아우터_색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_소재,아우터_프린트,아우터_넥라인,아우터_핏,하의_기장,하의_색상,하의_카테고리,하의_디테일,하의_소재,하의_프린트,하의_핏,아우터_옷깃,원피스_기장,원피스_카테고리,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,상의_기장,상의_색상,상의_카테고리,상의_옷깃,상의_디테일,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,상의_서브색상,아우터_서브색상,하의_서브색상,원피스_색상,원피스_서브색상,원피스_소매기장,원피스_옷깃,원피스_디테일
109,1153122,오리엔탈,"하의, 상의",3,,,,,,,,,,,화이트,팬츠,,['우븐'],['무지'],와이드,,,,,,,,롱,그레이,블라우스,밴드칼라,"['단추', '비대칭']",7부소매,['우븐'],['무지'],,루즈,,,,,,,,
110,1153123,오리엔탈,"하의, 상의",3,,,,,,,,,,,화이트,팬츠,,['우븐'],['무지'],와이드,,,,,,,,롱,그레이,블라우스,,,7부소매,['우븐'],['무지'],,루즈,,,,,,,,
111,1153125,오리엔탈,"하의, 상의",3,,,,,,,,,,,화이트,팬츠,,['우븐'],['무지'],와이드,,,,,,,,롱,그레이,블라우스,밴드칼라,"['단추', '비대칭']",7부소매,['우븐'],['무지'],,루즈,,,,,,,,
112,1153127,오리엔탈,"하의, 상의",3,,,,,,,,,,,,팬츠,,['우븐'],['무지'],와이드,,,,,,,,롱,그레이,블라우스,밴드칼라,"['단추', '비대칭']",7부소매,['우븐'],['무지'],,루즈,,,,,,,,
113,1153128,오리엔탈,"하의, 상의",3,,,,,,,,,,,화이트,팬츠,,['우븐'],['무지'],와이드,,,,,,,,롱,그레이,블라우스,밴드칼라,"['단추', '비대칭']",7부소매,['우븐'],['무지'],,루즈,,,,,,,,
114,1153413,오리엔탈,"하의, 상의",3,,,,,,,,,,미디,화이트,팬츠,,['우븐'],['무지'],와이드,,,,,,,,롱,네이비,블라우스,,"['셔링', '자수']",7부소매,['시폰'],,라운드넥,루즈,와인,,,,,,,
115,1153415,오리엔탈,"하의, 상의",3,,,,,,,,,,미디,화이트,팬츠,,['우븐'],['무지'],와이드,,,,,,,,롱,네이비,블라우스,,"['셔링', '자수']",7부소매,['시폰'],,,루즈,와인,,,,,,,
116,1153417,오리엔탈,"하의, 상의",3,,,,,,,,,,미디,화이트,팬츠,,['우븐'],['무지'],와이드,,,,,,,,롱,네이비,블라우스,,"['셔링', '자수']",7부소매,['시폰'],,라운드넥,루즈,와인,,,,,,,
117,1153623,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,,팬츠,,['우븐'],['무지'],와이드,,,,,,,,롱,와인,블라우스,,"['러플', '슬릿', '비대칭']",긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,,,,
118,1153625,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,,팬츠,,['우븐'],['무지'],와이드,,,,,,,,롱,와인,블라우스,,"['러플', '슬릿', '비대칭']",긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,,,,
119,1153628,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,,팬츠,,['우븐'],['무지'],와이드,,,,,,,,롱,와인,블라우스,,"['러플', '슬릿', '비대칭']",긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,,,,
120,1153765,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],노멀,,,,,,,,노멀,화이트,블라우스,,"['비대칭', '슬릿', '플리츠']",긴팔,"['시폰', '우븐']",['무지'],라운드넥,루즈,베이지,,,,,,,
121,1153767,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],노멀,,,,,,,,노멀,화이트,블라우스,,"['비대칭', '슬릿', '플리츠']",긴팔,"['시폰', '우븐']",['무지'],라운드넥,루즈,베이지,,,,,,,
122,1153770,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['우븐'],['무지'],노멀,,,,,,,,노멀,화이트,블라우스,,"['비대칭', '슬릿', '플리츠']",긴팔,"['시폰', '우븐']",['무지'],라운드넥,루즈,베이지,,,,,,,
123,1161996,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,화이트,스커트,"['플리츠', '비대칭']",['시폰'],['그래픽'],루즈,,,,,,,,노멀,블랙,탑,,,민소매,['시폰'],['무지'],홀터넥,루즈,,,레드,,,,,
124,1161997,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,화이트,스커트,"['플리츠', '비대칭']",['시폰'],['그래픽'],루즈,,,,,,,,노멀,블랙,탑,,,민소매,['시폰'],['무지'],홀터넥,루즈,,,레드,,,,,
125,1161999,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,화이트,스커트,"['플리츠', '비대칭']",['시폰'],['그래픽'],루즈,,,,,,,,노멀,블랙,탑,,,민소매,['시폰'],['무지'],홀터넥,루즈,,,레드,,,,,
126,1162000,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,화이트,스커트,"['플리츠', '비대칭']",['시폰'],['그래픽'],루즈,,,,,,,,노멀,블랙,탑,,,민소매,['시폰'],['무지'],홀터넥,루즈,,,레드,,,,,
127,1162002,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,화이트,스커트,"['플리츠', '비대칭']",['시폰'],['그래픽'],루즈,,,,,,,,노멀,블랙,탑,,,민소매,['시폰'],['무지'],홀터넥,루즈,,,레드,,,,,
128,1162003,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,화이트,스커트,"['플리츠', '비대칭']",['시폰'],['그래픽'],루즈,,,,,,,,노멀,블랙,탑,,,민소매,['시폰'],['무지'],홀터넥,루즈,,,레드,,,,,
129,1168289,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,스카이블루,청바지,['포켓'],['데님'],['무지'],와이드,,,,,,,,크롭,화이트,블라우스,,['퍼프'],반팔,['시폰'],['그래픽'],,노멀,블랙,,,,,,,
130,1172505,오리엔탈,"아우터, 하의",4,노말,블루,가디건,['레이스'],7부소매,"['레이스', '니트']",,,노멀,,블랙,,,,,,,,,,,,,,,,,,,,,,,,화이트,,,,,,
131,1174613,오리엔탈,"아우터, 하의, 상의",10,,그레이,,,7부소매,,,,,발목,블랙,팬츠,,['린넨'],['무지'],노멀,,,,,,,,롱,화이트,셔츠,,,없음,['린넨'],['무지'],노카라,루즈,,브라운,,,,,,
132,1174615,오리엔탈,"아우터, 하의, 상의",10,,그레이,,,7부소매,,,,,발목,블랙,팬츠,,['린넨'],['무지'],노멀,,,,,,,,롱,화이트,셔츠,,,없음,['린넨'],['무지'],노카라,루즈,,브라운,,,,,,
133,1174617,오리엔탈,"아우터, 하의, 상의",10,,그레이,,,7부소매,,,,,발목,블랙,팬츠,,['린넨'],['무지'],노멀,,,,,,,,롱,화이트,셔츠,,,없음,['린넨'],['무지'],노카라,루즈,,브라운,,,,,,
134,1174733,오리엔탈,"아우터, 상의",2,노말,베이지,재킷,['스트링'],7부소매,['린넨'],['무지'],,노멀,,,,,,,,,,,,,,,,화이트,티셔츠,,,없음,['저지'],['무지'],,,,,,,,,,
135,1174763,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블루,청바지,,['데님'],['무지'],노멀,,,,,,,,노멀,베이지,블라우스,,['러플'],반팔,['린넨'],['플로럴'],,루즈,네이비,,,,,,,
136,1174767,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블루,청바지,,['데님'],['무지'],노멀,,,,,,,,노멀,베이지,블라우스,,['러플'],반팔,['린넨'],['플로럴'],,루즈,네이비,,,,,,,
137,1174769,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블루,청바지,,['데님'],['무지'],노멀,,,,,,,,노멀,베이지,블라우스,,['러플'],반팔,['린넨'],['플로럴'],,루즈,네이비,,,,,,,
138,1174775,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블루,청바지,,['데님'],['무지'],노멀,,,,,,,,노멀,베이지,블라우스,,"['러플', '띠']",반팔,['린넨'],['플로럴'],브이넥,루즈,네이비,,,,,,,
139,1175005,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,화이트,팬츠,,['우븐'],['무지'],노멀,,,,,,,,노멀,레드,셔츠,,['플리츠'],반팔,['실크'],['스트라이프'],라운드넥,루즈,화이트,,,,,,,
140,1175007,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,화이트,팬츠,,['우븐'],['무지'],노멀,,,,,,,,노멀,레드,블라우스,,,반팔,['실크'],['스트라이프'],,루즈,화이트,,,,,,,
141,1175009,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,화이트,팬츠,,['우븐'],['무지'],노멀,,,,,,,,노멀,레드,블라우스,,,반팔,['실크'],['스트라이프'],라운드넥,루즈,화이트,,,,,,,
142,1175010,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,화이트,팬츠,,['우븐'],['무지'],노멀,,,,,,,,노멀,레드,셔츠,,['플리츠'],반팔,['실크'],['스트라이프'],라운드넥,루즈,화이트,,,,,,,
143,1175013,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,화이트,팬츠,,['우븐'],['무지'],노멀,,,,,,,,노멀,레드,셔츠,,['플리츠'],반팔,['실크'],['스트라이프'],라운드넥,루즈,화이트,,,,,,,
144,1175014,오리엔탈,"하의, 상의",3,,,,,,,,,,,화이트,,,,,,,,,,,,,노멀,레드,블라우스,,,반팔,['실크'],['스트라이프'],라운드넥,루즈,화이트,,,,,,,
145,1180129,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,네이비,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,베이지,셔츠,셔츠칼라,,긴팔,['우븐'],['무지'],,노멀,핑크,,,,,,,
146,1180134,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,네이비,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,베이지,셔츠,셔츠칼라,,긴팔,['우븐'],['무지'],,노멀,핑크,,,,,,,
147,1180135,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,네이비,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,베이지,셔츠,셔츠칼라,,긴팔,['우븐'],['무지'],,노멀,핑크,,,,,,,
148,1180136,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,네이비,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,베이지,셔츠,셔츠칼라,,긴팔,['우븐'],['무지'],,노멀,핑크,,,,,,,
149,1180139,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,네이비,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,베이지,셔츠,셔츠칼라,,긴팔,['우븐'],['무지'],,노멀,핑크,,,,,,,
150,1180140,오리엔탈,"하의, 상의",3,,,,,,,,,,,네이비,,,,,,,,,,,,,노멀,베이지,셔츠,,,긴팔,['우븐'],['무지'],,노멀,핑크,,,,,,,
151,1181764,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블루,청바지,,['데님'],,스키니,,,,,,,,노멀,카키,셔츠,셔츠칼라,"['레이스업', '롤업']",긴팔,,['무지'],,루즈,,,,,,,,
152,1181766,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블루,청바지,,['데님'],,스키니,,,,,,,,노멀,카키,셔츠,셔츠칼라,"['레이스업', '롤업']",긴팔,,['무지'],,루즈,,,,,,,,
153,1181768,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블루,청바지,,['데님'],,스키니,,,,,,,,노멀,카키,셔츠,셔츠칼라,"['레이스업', '롤업']",긴팔,,['무지'],,루즈,,,,,,,,
154,1181769,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,블루,청바지,,['데님'],,스키니,,,,,,,,노멀,카키,셔츠,셔츠칼라,"['레이스업', '롤업']",긴팔,,['무지'],,루즈,,,,,,,,
155,1182295,오리엔탈,"하의, 상의",3,,,,,,,,,,맥시,그레이,팬츠,,,['무지'],와이드,,,,,,,,노멀,화이트,탑,테일러드칼라,['드롭숄더'],7부소매,['우븐'],['무지'],브이넥,오버사이즈,,,,,,,,
156,1182299,오리엔탈,"하의, 상의",3,,,,,,,,,,맥시,그레이,팬츠,,,['무지'],와이드,,,,,,,,노멀,화이트,탑,테일러드칼라,['드롭숄더'],7부소매,['우븐'],['무지'],브이넥,오버사이즈,,,,,,,,
157,1182301,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,브라운,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,블랙,탑,테일러드칼라,['드롭숄더'],7부소매,['우븐'],['무지'],브이넥,오버사이즈,,,,,,,,
158,1182302,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,브라운,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,블랙,탑,테일러드칼라,['드롭숄더'],7부소매,['우븐'],['무지'],브이넥,오버사이즈,,,,,,,,
159,1186835,오리엔탈,"하의, 원피스, 상의",9,,,,,,,,,,미디,카키,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,,티셔츠,,,,['린넨'],['그래픽'],,노멀,,,스카이블루,카키,스카이블루,반팔,,
160,1186836,오리엔탈,"하의, 원피스, 상의",9,,,,,,,,,,,카키,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,,티셔츠,,,,['린넨'],['그래픽'],라운드넥,노멀,,,스카이블루,카키,스카이블루,반팔,,
161,1186837,오리엔탈,"하의, 원피스, 상의",9,,,,,,,,,,,카키,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,,티셔츠,,,,['린넨'],['그래픽'],라운드넥,노멀,,,스카이블루,카키,스카이블루,반팔,,
162,1186838,오리엔탈,"하의, 상의",3,,,,,,,,,,미디,블랙,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,카키,티셔츠,,,반팔,['린넨'],['그래픽'],,노멀,스카이블루,,,,,,,
163,1186839,오리엔탈,"하의, 상의",3,,,,,,,,,,미디,블랙,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,카키,티셔츠,,,반팔,['린넨'],['그래픽'],,노멀,스카이블루,,,,,,,
164,1186841,오리엔탈,"하의, 상의",3,,,,,,,,,,,블랙,팬츠,,['우븐'],['무지'],와이드,,,,,,,,노멀,카키,티셔츠,,,반팔,['린넨'],['그래픽'],라운드넥,노멀,스카이블루,,,,,,,
165,121201,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,,팬츠,,['우븐'],['무지'],노멀,,,,,,,,롱,블랙,티셔츠,,,긴팔,['저지'],['그래픽'],라운드넥,루즈,베이지,,,,,,,
166,121202,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,,팬츠,,['우븐'],['무지'],노멀,,,,,,,,롱,블랙,티셔츠,,,긴팔,['저지'],['그래픽'],라운드넥,루즈,베이지,,,,,,,
167,1214042,오리엔탈,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,,['우븐'],['그래픽'],노멀,,,,,,,,노멀,블랙,니트웨어,,,긴팔,['니트'],['무지'],유넥,루즈,베이지,,브라운,,,,,
168,1214043,오리엔탈,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,,['우븐'],['그래픽'],노멀,,,,,,,,노멀,블랙,니트웨어,,,긴팔,['니트'],['무지'],유넥,루즈,베이지,,브라운,,,,,
169,1214044,오리엔탈,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,,['우븐'],['그래픽'],노멀,,,,,,,,노멀,블랙,니트웨어,,,긴팔,['니트'],['무지'],유넥,루즈,베이지,,브라운,,,,,
170,1214046,오리엔탈,"하의, 상의",3,,,,,,,,,,미니,,스커트,,['우븐'],['그래픽'],노멀,,,,,,,,노멀,카키,니트웨어,,,긴팔,['니트'],['무지'],유넥,루즈,브라운,,,,,,,
171,1224858,오리엔탈,"아우터, 하의",4,롱,브라운,가디건,"['리본', '포켓']",7부소매,['우븐'],['그래픽'],브이넥,루즈,발목,스카이블루,청바지,,['데님'],['무지'],스키니,,,,,,,,,,,,,,,,,,,화이트,,,,,,
172,1224859,오리엔탈,"아우터, 하의, 상의",10,롱,브라운,가디건,['포켓'],7부소매,['우븐'],['그래픽'],,루즈,발목,스카이블루,청바지,,['데님'],['무지'],스키니,,,,,,,,노멀,화이트,티셔츠,,,없음,['저지'],['무지'],라운드넥,노멀,,화이트,,,,,,
173,1224860,오리엔탈,"아우터, 상의",2,롱,브라운,가디건,,7부소매,['우븐'],['그래픽'],,루즈,,,,,,,,,,,,,,,노멀,화이트,티셔츠,,,없음,['저지'],['무지'],라운드넥,노멀,,화이트,,,,,,
174,1224861,오리엔탈,"아우터, 하의",4,롱,브라운,가디건,"['리본', '포켓']",7부소매,['우븐'],['그래픽'],브이넥,루즈,발목,스카이블루,청바지,,['데님'],['무지'],스키니,,,,,,,,,,,,,,,,,,,화이트,,,,,,
175,122865,오리엔탈,"아우터, 하의, 상의",10,하프,브라운,가디건,"['비대칭', '롤업']",7부소매,['린넨'],['페이즐리'],,루즈,미니,스카이블루,청바지,"['지퍼', '포켓', '단추']",['데님'],,노멀,,,,,,,,노멀,화이트,탑,,,없음,['실크'],['무지'],브이넥,노멀,,화이트,,,,,,
176,122868,오리엔탈,"아우터, 하의, 상의",10,하프,브라운,가디건,"['비대칭', '롤업']",긴팔,['린넨'],['페이즐리'],,루즈,미니,스카이블루,청바지,"['지퍼', '포켓', '단추']",['데님'],,노멀,,,,,,,,노멀,화이트,탑,,,없음,['실크'],['무지'],브이넥,노멀,,화이트,,,,,,
177,122869,오리엔탈,"아우터, 하의, 상의",10,하프,브라운,가디건,"['비대칭', '롤업']",긴팔,['린넨'],['페이즐리'],,루즈,미니,스카이블루,청바지,"['지퍼', '포켓', '단추']",['데님'],,노멀,,,,,,,,노멀,화이트,탑,,,없음,['실크'],['무지'],브이넥,노멀,,화이트,,,,,,
178,122870,오리엔탈,"아우터, 하의, 상의",10,하프,브라운,가디건,"['비대칭', '롤업']",긴팔,['린넨'],['페이즐리'],,루즈,미니,스카이블루,청바지,"['지퍼', '포켓', '단추']",['데님'],,노멀,,,,,,,,노멀,화이트,탑,,,없음,['실크'],['무지'],브이넥,노멀,,화이트,,,,,,
179,122871,오리엔탈,"아우터, 상의",2,하프,브라운,가디건,['비대칭'],긴팔,['린넨'],['페이즐리'],,루즈,,,,,,,,,,,,,,,노멀,화이트,탑,,,없음,['실크'],['무지'],브이넥,노멀,,화이트,,,,,,
180,122872,오리엔탈,"아우터, 하의, 상의",10,하프,브라운,가디건,"['비대칭', '롤업']",긴팔,['린넨'],['페이즐리'],,루즈,미니,스카이블루,청바지,"['지퍼', '포켓', '단추']",['데님'],,노멀,,,,,,,,노멀,화이트,탑,,,없음,['실크'],['무지'],브이넥,노멀,,화이트,,,,,,
181,122873,오리엔탈,"아우터, 하의, 상의",10,하프,브라운,가디건,['비대칭'],긴팔,['린넨'],['페이즐리'],,루즈,미니,스카이블루,청바지,"['포켓', '지퍼', '단추']",['데님'],,노멀,,,,,,,,노멀,화이트,탑,,,없음,['실크'],['무지'],브이넥,노멀,,화이트,,,,,,
182,122877,오리엔탈,"아우터, 하의, 상의",10,하프,브라운,가디건,['비대칭'],긴팔,['린넨'],['페이즐리'],,루즈,미니,스카이블루,청바지,"['포켓', '지퍼', '단추']",['데님'],,노멀,,,,,,,,노멀,화이트,탑,,,없음,['실크'],['무지'],브이넥,노멀,,화이트,,,,,,
183,122880,오리엔탈,"아우터, 하의, 상의",10,하프,브라운,가디건,['비대칭'],긴팔,['린넨'],['페이즐리'],,루즈,미니,스카이블루,청바지,"['포켓', '지퍼', '단추']",['데님'],,노멀,,,,,,,,노멀,화이트,탑,,,없음,['실크'],['무지'],브이넥,노멀,,화이트,,,,,,
184,122881,오리엔탈,"하의, 상의",3,,,,,,,,,,미니,스카이블루,청바지,"['포켓', '지퍼', '단추']",['데님'],,노멀,,,,,,,,노멀,화이트,탑,,,없음,['실크'],['무지'],브이넥,노멀,,,,,,,,
185,122882,오리엔탈,"아우터, 하의, 상의",10,하프,브라운,가디건,['비대칭'],긴팔,['린넨'],['페이즐리'],,루즈,미니,스카이블루,청바지,"['포켓', '지퍼', '단추']",['데님'],,노멀,,,,,,,,노멀,화이트,탑,,,없음,['실크'],['무지'],브이넥,노멀,,화이트,,,,,,
186,122883,오리엔탈,"아우터, 하의",4,하프,브라운,가디건,['비대칭'],긴팔,['린넨'],['페이즐리'],,루즈,미니,스카이블루,청바지,"['단추', '지퍼', '포켓']",['데님'],,노멀,,,,,,,,,,,,,,,,,,,화이트,,,,,,
187,122886,오리엔탈,"아우터, 하의, 상의",10,하프,브라운,가디건,['비대칭'],긴팔,['린넨'],['페이즐리'],,루즈,미니,스카이블루,청바지,"['포켓', '지퍼', '단추']",['데님'],,노멀,,,,,,,,노멀,화이트,탑,,,없음,['실크'],['무지'],브이넥,노멀,,화이트,,,,,,
188,122887,오리엔탈,"아우터, 상의",2,하프,브라운,가디건,['비대칭'],7부소매,['린넨'],['페이즐리'],,루즈,,,,,,,,,,,,,,,노멀,화이트,탑,,,없음,['실크'],['무지'],브이넥,노멀,,화이트,,,,,,
189,123106,오리엔탈,"하의, 상의",3,,,,,,,,,,미니,화이트,팬츠,"['지퍼', '단추']",['린넨'],['무지'],와이드,,,,,,,,노멀,네이비,블라우스,셔츠칼라,['단추'],민소매,['실크'],['페이즐리'],,노멀,화이트,,,,,,,
190,123107,오리엔탈,"하의, 상의",3,,,,,,,,,,미니,화이트,팬츠,"['지퍼', '단추']",['린넨'],['무지'],와이드,,,,,,,,노멀,네이비,블라우스,셔츠칼라,['단추'],민소매,['실크'],['페이즐리'],,노멀,화이트,,,,,,,
191,123111,오리엔탈,"하의, 상의",3,,,,,,,,,,미니,화이트,팬츠,"['지퍼', '단추']",['린넨'],['무지'],와이드,,,,,,,,노멀,네이비,블라우스,셔츠칼라,['단추'],민소매,['실크'],['페이즐리'],,노멀,화이트,,,,,,,
192,123112,오리엔탈,"하의, 상의",3,,,,,,,,,,미니,화이트,팬츠,"['지퍼', '단추']",['린넨'],['무지'],와이드,,,,,,,,노멀,네이비,블라우스,셔츠칼라,['단추'],민소매,['실크'],['페이즐리'],,노멀,화이트,,,,,,,
193,123114,오리엔탈,"하의, 상의",3,,,,,,,,,,미니,화이트,팬츠,"['지퍼', '단추']",['린넨'],['무지'],와이드,,,,,,,,노멀,네이비,블라우스,셔츠칼라,['단추'],민소매,['실크'],['페이즐리'],,노멀,화이트,,,,,,,
194,123117,오리엔탈,"하의, 상의",3,,,,,,,,,,미니,화이트,팬츠,"['지퍼', '단추']",['린넨'],['무지'],와이드,,,,,,,,노멀,네이비,블라우스,셔츠칼라,['단추'],민소매,['실크'],['페이즐리'],,노멀,화이트,,,,,,,
195,1231357,오리엔탈,"하의, 상의",3,,,,,,,,,,발목,레드,팬츠,"['포켓', '단추', '지퍼']",['우븐'],,루즈,,,,,,,,노멀,베이지,탑,,,민소매,['린넨'],,유넥,루즈,,,,,,,,
